"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.25,0.25,0,0.8,0,1.1,0.1,0.1,0.36645397,0,0.05501326,0.43369356,0,0,0,0.00205917,0.03193244,0.1108476,0,0,0,0,0,0,0,0,0,0,0.5,0.0454545454545455
0.25,0.25,0.1,0.76,0,1.1,0.0949367088607595,0.1,0.32986055,0,0.05800289,0.38153957,0,0,0,0.00254312,0.03290725,0.09514663,0.05568968,0,0.00353889,0.02327853,0,0,0,0.00306465,0.00185933,0.01256893,0.5,0.0442739079102717
0.25,0.25,0.2,0.72,0,1.1,0.0877192982456141,0.1,0.29355571,0,0.06270799,0.32754144,0,0,0,0.00334026,0.03432027,0.07853433,0.11179803,0,0.00839177,0.0438325,0,0,0,0.00765175,0.00427314,0.02405282,0.5,0.042480883602379
0.25,0.25,0.3,0.68,0,1.1,0.07847533632287,0.1,0.25777417,0,0.06804437,0.27275229,0,0,0,0.00447923,0.03531372,0.06163621,0.16889683,0,0.01503231,0.06025612,0,0,0,0.01473348,0.00730214,0.03377913,0.5,0.0399725902238465
0.25,0.25,0.4,0.64,0,1.1,0.0675675675675676,0.1,0.2227966,0,0.07258944,0.21854106,0,0,0,0.00589834,0.03491223,0.04526233,0.22810257,0,0.02362676,0.07113165,0,0,0,0.02550377,0.01071296,0.0409223,0.5,0.0366568914956012
0.25,0.25,0.5,0.6,0,1.1,0.0555555555555556,0.1,0.18889273,0,0.0745925,0.16657529,0,0,0,0.00734672,0.03222636,0.0303664,0.29147541,0,0.03369015,0.07523456,0,0,0,0.04123068,0.01383461,0.04453459,0.5,0.0324675324675325
0.25,0.25,0.6,0.56,0,1.1,0.0431034482758621,0.1,0.15631391,0,0.07187448,0.11887915,0,0,0,0.00824295,0.02673382,0.0179557,0.36287038,0,0.04347334,0.07190403,0,0,0,0.06254023,0.01550667,0.04370535,0.5,0.027382256297919
0.25,0.25,0.7,0.52,0,1.1,0.0308641975308642,0.1,0.1252966,0,0.06177102,0.07778353,0,0,0,0.00759539,0.01869451,0.00885895,0.45020309,0,0.04893376,0.06161846,0,0,0,0.08693031,0.01433676,0.03797761,0.5,0.0214408233276158
0.25,0.25,0.8,0.48,0,1.1,0.0193798449612403,0.1,0.09633599,0,0.04108032,0.04548753,0,0,0,0.00436871,0.00940232,0.00332513,0.57440496,0,0.04202325,0.04653155,0,0,0,0.09966758,0.00940459,0.02796807,0.5,0.0147579693034239
0.25,0.25,0.9,0.44,0,1.1,0.00902527075812275,0.1,0.0698318,0,0.00578445,0.02262627,0,0,0,0.00011947,0.00089974,0.00073826,0.81776292,0,0.00757345,0.02962276,0,0,0,0.02848315,0.00116423,0.01539349,0.5,0.00752558699578566
0.25,0.25,0,0.8,0,0.975,0.1,0.1,0.29297995,0,0.25712884,0.24205343,0,0,0,0.05626471,0.10481635,0.04675672,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.1,0.76,0,0.975,0.0949367088607595,0.1,0.26192417,0,0.24205781,0.20733118,0,0,0,0.0557779,0.09455093,0.03835802,0.04473679,0,0.01396111,0.01195818,0,0,0,0.015789,0.00505055,0.00850437,0.5,0
0.25,0.25,0.2,0.72,0,0.975,0.0877192982456141,0.1,0.23054805,0,0.22920992,0.17040362,0,0,0,0.05682531,0.08360954,0.02940356,0.08920816,0,0.0290271,0.02157986,0,0,0,0.03461608,0.00985258,0.01571622,0.5,0
0.25,0.25,0.3,0.68,0,0.975,0.07847533632287,0.1,0.19909104,0,0.21719044,0.13264457,0,0,0,0.05908948,0.07141394,0.02057052,0.13342333,0,0.04547808,0.02777476,0,0,0,0.05843718,0.01399951,0.02088714,0.5,0
0.25,0.25,0.4,0.64,0,0.975,0.0675675675675676,0.1,0.16781323,0,0.20406406,0.09596738,0,0,0,0.06189188,0.05757622,0.01268724,0.17755976,0,0.06309984,0.02967459,0,0,0,0.08964438,0.01678943,0.02323201,0.5,0
0.25,0.25,0.5,0.6,0,0.975,0.0555555555555556,0.1,0.13695674,0,0.18730274,0.06287978,0,0,0,0.06389599,0.04239065,0.00657409,0.22200945,0,0.0806328,0.02706936,0,0,0,0.13072631,0.0173516,0.02221048,0.5,0
0.25,0.25,0.6,0.56,0,0.975,0.0431034482758621,0.1,0.10669721,0,0.16409679,0.0361744,0,0,0,0.0629572,0.02737177,0.00270263,0.26732232,0,0.09504079,0.02095128,0,0,0,0.18339751,0.01520831,0.01807979,0.5,0
0.25,0.25,0.7,0.52,0,0.975,0.0308641975308642,0.1,0.07712301,0,0.13257193,0.01770444,0,0,0,0.05684939,0.01491777,0.00083346,0.31383819,0,0.1012064,0.01351569,0,0,0,0.24813929,0.01102839,0.01227204,0.5,0
0.25,0.25,0.8,0.48,0,0.975,0.0193798449612403,0.1,0.0482627,0,0.09316894,0.00697175,0,0,0,0.04486556,0.00655553,0.00017553,0.35995677,0,0.09265376,0.00693319,0,0,0,0.32742583,0.0063759,0.00665455,0.5,0
0.25,0.25,0.9,0.44,0,0.975,0.00902527075812275,0.1,0.02023062,0,0.04788971,0.0016766,0,0,0,0.02827391,0.00191328,1.589e-05,0.38924298,0,0.06168845,0.00215969,0,0,0,0.44217515,0.00243593,0.00229781,0.5,0
0.25,0.25,0,0.8,0,0.95,0.1,0.1,0.27859002,0,0.30632112,0.19374187,0,0,0,0.0839769,0.10530369,0.03206641,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.1,0.76,0,0.95,0.0949367088607595,0.1,0.24866814,0,0.28707316,0.16308555,0,0,0,0.08263518,0.09308095,0.02545702,0.04261993,0,0.01635025,0.00928853,0,0,0,0.01973221,0.00490988,0.0070992,0.5,0
0.25,0.25,0.2,0.72,0,0.95,0.0877192982456141,0.1,0.2183268,0,0.27018234,0.13007951,0,0,0,0.08337689,0.0795966,0.01843787,0.08485768,0,0.03379529,0.01627075,0,0,0,0.04304388,0.00926467,0.01276771,0.5,0
0.25,0.25,0.3,0.68,0,0.95,0.07847533632287,0.1,0.18780523,0,0.25406537,0.09628309,0,0,0,0.0857173,0.0644079,0.01172111,0.1266246,0,0.05256346,0.01991993,0,0,0,0.07221842,0.01247575,0.01619784,0.5,0
0.25,0.25,0.4,0.64,0,0.95,0.0675675675675676,0.1,0.15736677,0,0.23638544,0.06400534,0,0,0,0.08856513,0.04752875,0.00614858,0.1679355,0,0.07225632,0.01956457,0,0,0,0.10990896,0.01370158,0.01663307,0.5,0
