"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.5,0.5,0.8,0.48,0.005,0.95,0.0201938610662359,0.1,0.04829901,2.39e-06,0.10002575,9.8e-07,0,2.53e-06,0,0.05167114,1.04e-06,0,0.35370147,2.41e-06,0.09806533,9.5e-07,2.42e-06,2.45e-06,2e-08,0.34822012,1.03e-06,9.8e-07,0.499999999999999,0
0.5,0.5,0.9,0.44,0.005,0.95,0.0094553706505295,0.1,0.02389483,9.9e-07,0.0500054,6.6e-07,0,1.07e-06,0,0.02609856,7.2e-07,0,0.41919063,1.3e-06,0.06392793,8.3e-07,1.32e-06,1.35e-06,1e-08,0.41687262,9.4e-07,8.8e-07,0.499999999999998,0
0.5,0.5,0,0.8,0.005,0.925,0.1,0.1,0.24894114,0.00088447,0.49858853,0.00086991,7.9e-07,0.0008858,1.55e-06,0.24895826,0.00086881,7.6e-07,0,0,0,0,0,0,0,0,0,0,0.5,0
0.5,0.5,0.1,0.76,0.005,0.925,0.0951776649746193,0.1,0.22440156,0.00017958,0.44998288,0.00014066,4e-08,0.00018018,6e-08,0.22497513,0.00014074,2e-08,0.03890407,1.044e-05,0.02466999,7.64e-06,1.007e-05,9.78e-06,9e-08,0.03637219,7.42e-06,7.48e-06,0.499999999999999,0
0.5,0.5,0.2,0.72,0.005,0.925,0.088261253309797,0.1,0.19912161,0.0001234,0.40006453,7.216e-05,2e-08,0.00012418,2e-08,0.2004243,7.242e-05,1e-08,0.07819287,1.575e-05,0.04831647,8.63e-06,1.524e-05,1.485e-05,1.2e-07,0.0734165,8.46e-06,8.48e-06,0.500000000000001,0
0.5,0.5,0.3,0.68,0.005,0.925,0.0793291024478695,0.1,0.17373234,0.00011686,0.35005021,5.025e-05,2e-08,0.0001181,2e-08,0.17588802,5.066e-05,0,0.11813087,2.466e-05,0.07019632,9.98e-06,2.397e-05,2.345e-05,1.7e-07,0.11156434,9.9e-06,9.85e-06,0.500000000000001,0
0.5,0.5,0.4,0.64,0.005,0.925,0.0686813186813187,0.1,0.14832816,9.118e-05,0.30005309,3.078e-05,1e-08,9.27e-05,1e-08,0.15138344,3.122e-05,0,0.15914873,2.843e-05,0.08930093,9.07e-06,2.778e-05,2.73e-05,1.8e-07,0.15142884,9.13e-06,9.01e-06,0.5,0
0.5,0.5,0.5,0.6,0.005,0.925,0.0568181818181818,0.1,0.12307894,2.917e-05,0.25009405,8.42e-06,0,2.987e-05,0,0.12675732,8.6e-06,0,0.20199715,1.267e-05,0.10420662,3.47e-06,1.245e-05,1.231e-05,8e-08,0.19374184,3.56e-06,3.47e-06,0.5,0
0.5,0.5,0.6,0.56,0.005,0.925,0.0443655723158829,0.1,0.0979818,4.87e-06,0.20008536,1.65e-06,0,5.03e-06,0,0.10192158,1.7e-06,0,0.24767104,2.85e-06,0.11283137,9.2e-07,2.82e-06,2.8e-06,2e-08,0.23948433,9.6e-07,9.3e-07,0.5,0
0.5,0.5,0.7,0.52,0.005,0.925,0.0319693094629156,0.1,0.07302468,2.87e-06,0.15005383,1.11e-06,0,3e-06,0,0.07691541,1.16e-06,0,0.29753299,2.22e-06,0.11222091,8.2e-07,2.21e-06,2.22e-06,2e-08,0.29023487,8.7e-07,8.4e-07,0.500000000000001,0
0.5,0.5,0.8,0.48,0.005,0.925,0.0201938610662359,0.1,0.04831112,1.02e-06,0.10002726,5.2e-07,0,1.08e-06,0,0.05165975,5.5e-07,0,0.35375139,1.03e-06,0.09806686,5e-07,1.03e-06,1.05e-06,1e-08,0.34817579,5.5e-07,5.2e-07,0.499999999999999,0
0.5,0.5,0.9,0.44,0.005,0.925,0.0094553706505295,0.1,0.02390104,6.9e-07,0.05000585,4.9e-07,0,7.5e-07,0,0.02609224,5.3e-07,0,0.41924804,9.1e-07,0.0639285,6.2e-07,9.2e-07,9.5e-07,1e-08,0.41681715,6.9e-07,6.5e-07,0.499999999999998,0
0.5,0.5,0,0.8,0.005,0.9,0.1,0.1,0.24905477,0.00077121,0.4988119,0.00076035,6e-07,0.00077235,1.18e-06,0.24906769,0.00075937,5.8e-07,0,0,0,0,0,0,0,0,0,0,0.5,0
0.5,0.5,0.1,0.76,0.005,0.9,0.0951776649746193,0.1,0.2244499,0.00012141,0.45008634,9.544e-05,2e-08,0.00012181,3e-08,0.22503011,9.55e-05,1e-08,0.03890975,7.06e-06,0.02467569,5.18e-06,6.81e-06,6.61e-06,6e-08,0.03637816,5.03e-06,5.08e-06,0.499999999999999,0
0.5,0.5,0.2,0.72,0.005,0.9,0.088261253309797,0.1,0.19916198,7.675e-05,0.40013846,4.464e-05,1e-08,7.723e-05,1e-08,0.20045774,4.48e-05,0,0.07820363,9.8e-06,0.04832553,5.34e-06,9.48e-06,9.24e-06,7e-08,0.07342481,5.23e-06,5.25e-06,0.500000000000001,0
0.5,0.5,0.3,0.68,0.005,0.9,0.0793291024478695,0.1,0.1737669,6.386e-05,0.3501247,2.77e-05,1e-08,6.454e-05,1e-08,0.17592789,2.792e-05,0,0.11814714,1.348e-05,0.07021179,5.5e-06,1.311e-05,1.282e-05,9e-08,0.11158165,5.46e-06,5.43e-06,0.500000000000001,0
0.5,0.5,0.4,0.64,0.005,0.9,0.0686813186813187,0.1,0.14839001,1.65e-05,0.30014957,5.64e-06,0,1.678e-05,0,0.15141767,5.72e-06,0,0.15919383,5.15e-06,0.08933103,1.66e-06,5.03e-06,4.95e-06,3e-08,0.15145308,1.68e-06,1.65e-06,0.5,0
0.5,0.5,0.5,0.6,0.005,0.9,0.0568181818181818,0.1,0.12311783,3.39e-06,0.25012481,1.42e-06,0,3.47e-06,0,0.12674845,1.45e-06,0,0.2020386,1.47e-06,0.1042201,5.9e-07,1.45e-06,1.43e-06,1e-08,0.19373437,6e-07,5.9e-07,0.5,0
0.5,0.5,0.6,0.56,0.005,0.9,0.0443655723158829,0.1,0.09799085,2.05e-06,0.2000887,7.8e-07,0,2.12e-06,0,0.10191557,8e-07,0,0.24768521,1.2e-06,0.11283333,4.4e-07,1.19e-06,1.18e-06,1e-08,0.23947571,4.5e-07,4.4e-07,0.5,0
0.5,0.5,0.7,0.52,0.005,0.9,0.0319693094629156,0.1,0.07303448,1.36e-06,0.15005557,6.6e-07,0,1.42e-06,0,0.07690686,6.9e-07,0,0.2975566,1.05e-06,0.11222223,4.9e-07,1.05e-06,1.05e-06,1e-08,0.29021549,5.2e-07,5e-07,0.500000000000001,0
0.5,0.5,0.8,0.48,0.005,0.9,0.0201938610662359,0.1,0.04831577,7.6e-07,0.10002761,4.6e-07,0,8e-07,0,0.05165514,4.8e-07,0,0.35377041,7.7e-07,0.09806717,4.5e-07,7.7e-07,7.8e-07,1e-08,0.34815771,4.8e-07,4.6e-07,0.499999999999999,0
0.5,0.5,0.9,0.44,0.005,0.9,0.0094553706505295,0.1,0.02390717,5.1e-07,0.05000622,4e-07,0,5.5e-07,0,0.02608593,4.3e-07,0,0.41930464,6.7e-07,0.06392894,5.1e-07,6.8e-07,6.9e-07,1e-08,0.41676157,5.6e-07,5.3e-07,0.499999999999998,0
