"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.25,0.25,0.4,0.492307692307692,0,0.9,0.238532110091743,0.4,0.12266194,5e-08,0.3007383,0,0,6e-08,0,0.17659966,0,0,0.15740547,2e-08,0.09030117,0,2e-08,2e-08,0,0.1522933,0,0,0.373563218390805,0
0.25,0.25,0.5,0.466666666666667,0,0.9,0.193548387096774,0.4,0.09375255,2e-08,0.24837753,0,0,2e-08,0,0.15786989,0,0,0.19135205,1e-08,0.10306424,0,1e-08,1e-08,0,0.20558368,0,0,0.326086956521739,0
0.25,0.25,0.6,0.447058823529412,0,0.9,0.150442477876106,0.4,0.06662833,1e-08,0.19555969,0,0,1e-08,0,0.13781196,0,0,0.22144297,1e-08,0.10872052,0,1e-08,1e-08,0,0.26983648,0,0,0.273311897106109,0
0.25,0.25,0.7,0.431578947368421,0,0.9,0.109510086455331,0.4,0.04178535,1e-08,0.14215525,0,0,1e-08,0,0.11605939,0,0,0.24443345,1e-08,0.10422605,0,1e-08,1e-08,0,0.35134047,0,0,0.214932126696833,0
0.25,0.25,0.8,0.419047619047619,0,0.9,0.0708263069139966,0.4,0.02030187,0,0.0881219,0,0,0,0,0.09157623,0,0,0.25133532,0,0.08476265,0,0,0,0,0.46390203,0,0,0.150429799426934,0
0.25,0.25,0.9,0.408695652173913,0,0.9,0.0343539955190441,0.4,0.00479317,0,0.03486156,0,0,0,0,0.06034527,0,0,0.21234055,0,0.04409656,0,0,0,0,0.64356289,0,0,0.0790921595598326,0
0.25,0.25,0,0.8,0.05,1.1,0.4,0.4,0.14846223,0.08677891,0.20687108,0.20049467,0.01121365,0.05571874,0.0485046,0.06823485,0.12338269,0.05033857,0,0,0,0,0,0,0,0,0,0,0.5,0.0454545454545455
0.25,0.25,0.1,0.657142857142857,0.05,1.1,0.371681415929204,0.4,0.2163486,3.827e-05,0.45562347,4.666e-05,0,4.013e-05,0,0.22785635,4.651e-05,0,0.04188929,2.68e-06,0.0262644,2.43e-06,2.27e-06,2.09e-06,2.4e-07,0.03183237,2.09e-06,2.14e-06,0.481651376146789,0
0.25,0.25,0.2,0.577777777777778,0.05,1.1,0.330275229357798,0.4,0.18453213,5.88e-06,0.4043623,9.15e-06,0,6.38e-06,0,0.21107469,9.48e-06,0,0.08229702,9.1e-07,0.05071474,1.04e-06,7.7e-07,7.3e-07,9e-08,0.06698279,9.6e-07,9.5e-07,0.452261306532664,0
0.25,0.25,0.3,0.527272727272727,0.05,1.1,0.284658040665434,0.4,0.15304353,1.8e-06,0.35271952,3.61e-06,0,2.04e-06,0,0.19422558,3.92e-06,0,0.1208817,4.7e-07,0.07239994,6.8e-07,4e-07,3.8e-07,6e-08,0.10671505,6.8e-07,6.5e-07,0.415766738660907,0
0.25,0.25,0.4,0.492307692307692,0.05,1.1,0.238532110091743,0.4,0.12266085,4.6e-07,0.30073653,1.15e-06,0,5.5e-07,0,0.17659915,1.32e-06,0,0.15740466,1.8e-07,0.09030071,3.2e-07,1.6e-07,1.5e-07,2e-08,0.15229311,3.5e-07,3.2e-07,0.373563218390805,0
0.25,0.25,0.5,0.466666666666667,0.05,1.1,0.193548387096774,0.4,0.09375255,3e-08,0.24837747,5e-08,0,4e-08,0,0.15786981,6e-08,0,0.19135205,2e-08,0.10306422,2e-08,2e-08,2e-08,0,0.20558362,2e-08,2e-08,0.326086956521739,0
0.25,0.25,0.6,0.447058823529412,0.05,1.1,0.150442477876106,0.4,0.06662842,1e-08,0.1955597,3e-08,0,1e-08,0,0.1378118,4e-08,0,0.22144313,1e-08,0.10872052,2e-08,1e-08,1e-08,0,0.26983627,2e-08,2e-08,0.273311897106109,0
0.25,0.25,0.7,0.431578947368421,0.05,1.1,0.109510086455331,0.4,0.04178544,1e-08,0.1421553,1e-08,0,1e-08,0,0.11605922,1e-08,0,0.24443374,1e-08,0.10422608,1e-08,1e-08,1e-08,0,0.35134013,1e-08,1e-08,0.214932126696833,0
0.25,0.25,0.8,0.419047619047619,0.05,1.1,0.0708263069139966,0.4,0.02030193,0,0.08812197,0,0,0,0,0.0915761,0,0,0.25133571,0,0.08476271,0,0,0,0,0.46390159,0,0,0.150429799426934,0
0.25,0.25,0.9,0.408695652173913,0.05,1.1,0.0343539955190441,0.4,0.00479321,0,0.03486165,0,0,0,0,0.06034513,0,0,0.21234137,0,0.04409669,0,0,0,0,0.64356194,0,0,0.0790921595598326,0
0.25,0.25,0,0.8,0.05,0.95,0.4,0.4,0.24500024,0.00163462,0.5033382,0.00170315,2.73e-06,0.00167785,5.68e-06,0.24497811,0.00165663,2.8e-06,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.1,0.657142857142857,0.05,0.95,0.371681415929204,0.4,0.21636751,1.986e-05,0.45566534,2.41e-05,0,2.083e-05,0,0.22787831,2.403e-05,0,0.04189174,1.39e-06,0.02626667,1.26e-06,1.18e-06,1.09e-06,1.2e-07,0.03183436,1.08e-06,1.11e-06,0.481651376146789,0
0.25,0.25,0.2,0.577777777777778,0.05,0.95,0.330275229357798,0.4,0.1845338,4.34e-06,0.40436646,6.67e-06,0,4.71e-06,0,0.21107711,6.91e-06,0,0.0822975,6.7e-07,0.05071522,7.6e-07,5.7e-07,5.4e-07,7e-08,0.06698327,7e-07,7e-07,0.452261306532664,0
0.25,0.25,0.3,0.527272727272727,0.05,0.95,0.284658040665434,0.4,0.15304398,1.4e-06,0.35272081,2.77e-06,0,1.59e-06,0,0.19422644,3.01e-06,0,0.12088191,3.7e-07,0.07240018,5.2e-07,3.1e-07,3e-07,4e-08,0.10671534,5.2e-07,5e-07,0.415766738660907,0
0.25,0.25,0.4,0.492307692307692,0.05,0.95,0.238532110091743,0.4,0.12266127,2.9e-07,0.30073721,7.2e-07,0,3.4e-07,0,0.17659935,8.3e-07,0,0.15740497,1.2e-07,0.09030089,2e-07,1e-07,1e-07,2e-08,0.15229319,2.2e-07,2e-07,0.373563218390805,0
0.25,0.25,0.5,0.466666666666667,0.05,0.95,0.193548387096774,0.4,0.09375255,3e-08,0.24837748,4e-08,0,4e-08,0,0.15786982,5e-08,0,0.19135205,2e-08,0.10306422,2e-08,2e-08,2e-08,0,0.20558363,2e-08,2e-08,0.326086956521739,0
0.25,0.25,0.6,0.447058823529412,0.05,0.95,0.150442477876106,0.4,0.06662832,1e-08,0.19555966,3e-08,0,1e-08,0,0.13781194,4e-08,0,0.22144295,1e-08,0.10872051,2e-08,1e-08,1e-08,0,0.26983646,2e-08,2e-08,0.273311897106109,0
0.25,0.25,0.7,0.431578947368421,0.05,0.95,0.109510086455331,0.4,0.04178538,1e-08,0.14215526,1e-08,0,1e-08,0,0.11605933,1e-08,0,0.24443354,1e-08,0.10422606,1e-08,1e-08,1e-08,0,0.35134035,1e-08,1e-08,0.214932126696833,0
0.25,0.25,0.8,0.419047619047619,0.05,0.95,0.0708263069139966,0.4,0.02030193,0,0.08812197,0,0,0,0,0.0915761,0,0,0.25133571,0,0.08476271,0,0,0,0,0.46390159,0,0,0.150429799426934,0
0.25,0.25,0.9,0.408695652173913,0.05,0.95,0.0343539955190441,0.4,0.00479321,0,0.03486165,0,0,0,0,0.06034513,0,0,0.21234137,0,0.04409669,0,0,0,0,0.64356194,0,0,0.0790921595598326,0
0.25,0.25,0,0.8,0.05,0.9,0.4,0.4,0.24576074,0.00087606,0.50491706,0.00090661,7.8e-07,0.00089959,1.62e-06,0.24575457,0.00088219,7.9e-07,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.1,0.657142857142857,0.05,0.9,0.371681415929204,0.4,0.21636966,1.776e-05,0.45567014,2.151e-05,0,1.863e-05,0,0.22788084,2.144e-05,0,0.04189202,1.25e-06,0.02626693,1.12e-06,1.05e-06,9.7e-07,1.1e-07,0.0318346,9.6e-07,9.9e-07,0.481651376146789,0
0.25,0.25,0.2,0.577777777777778,0.05,0.9,0.330275229357798,0.4,0.18453403,4.13e-06,0.40436701,6.34e-06,0,4.49e-06,0,0.21107743,6.57e-06,0,0.08229757,6.4e-07,0.05071528,7.2e-07,5.4e-07,5.1e-07,6e-08,0.06698334,6.7e-07,6.6e-07,0.452261306532664,0
0.25,0.25,0.3,0.527272727272727,0.05,0.9,0.284658040665434,0.4,0.15304407,1.32e-06,0.35272107,2.6e-06,0,1.5e-06,0,0.19422661,2.83e-06,0,0.12088195,3.5e-07,0.07240023,4.9e-07,3e-07,2.8e-07,4e-08,0.1067154,4.9e-07,4.7e-07,0.415766738660907,0
0.25,0.25,0.4,0.492307692307692,0.05,0.9,0.238532110091743,0.4,0.12266136,2.4e-07,0.30073742,5.7e-07,0,2.9e-07,0,0.17659946,6.6e-07,0,0.15740504,1e-07,0.09030095,1.6e-07,8e-08,8e-08,1e-08,0.15229324,1.8e-07,1.6e-07,0.373563218390805,0
0.25,0.25,0.5,0.466666666666667,0.05,0.9,0.193548387096774,0.4,0.09375255,3e-08,0.24837748,4e-08,0,4e-08,0,0.15786982,5e-08,0,0.19135205,2e-08,0.10306422,2e-08,2e-08,2e-08,0,0.20558363,2e-08,2e-08,0.326086956521739,0
0.25,0.25,0.6,0.447058823529412,0.05,0.9,0.150442477876106,0.4,0.06662832,1e-08,0.19555966,3e-08,0,1e-08,0,0.13781194,4e-08,0,0.22144295,1e-08,0.10872051,2e-08,1e-08,1e-08,0,0.26983646,2e-08,2e-08,0.273311897106109,0
0.25,0.25,0.7,0.431578947368421,0.05,0.9,0.109510086455331,0.4,0.04178538,1e-08,0.14215526,1e-08,0,1e-08,0,0.11605933,1e-08,0,0.24443354,1e-08,0.10422606,1e-08,1e-08,1e-08,0,0.35134035,1e-08,1e-08,0.214932126696833,0
0.25,0.25,0.8,0.419047619047619,0.05,0.9,0.0708263069139966,0.4,0.02030193,0,0.08812197,0,0,0,0,0.0915761,0,0,0.25133571,0,0.08476271,0,0,0,0,0.46390159,0,0,0.150429799426934,0
0.25,0.25,0.9,0.408695652173913,0.05,0.9,0.0343539955190441,0.4,0.00479321,0,0.03486165,0,0,0,0,0.06034513,0,0,0.21234137,0,0.04409669,0,0,0,0,0.64356194,0,0,0.0790921595598326,0
0.25,0.25,0,0.8,0.1,1.1,0.4,0.4,0.14294258,0.09025322,0.25809529,0.13649898,0.01310326,0.07617314,0.03734385,0.11034399,0.10988644,0.02535924,0,0,0,0,0,0,0,0,0,0,0.5,0.0454545454545455
0.25,0.25,0.1,0.657142857142857,0.1,1.1,0.371681415929204,0.4,0.21635082,3.62e-05,0.45563149,4.082e-05,0,3.796e-05,0,0.22786203,4.069e-05,0,0.04188948,2.73e-06,0.02626503,1.92e-06,2.05e-06,1.79e-06,4.1e-07,0.03183279,2.03e-06,1.77e-06,0.481651376146789,0
0.25,0.25,0.2,0.577777777777778,0.1,1.1,0.330275229357798,0.4,0.18453177,6.23e-06,0.404363,8.06e-06,0,6.76e-06,0,0.21107583,8.35e-06,0,0.08229688,1.04e-06,0.0507149,8.3e-07,7.8e-07,7e-07,1.7e-07,0.06698298,9.3e-07,8e-07,0.452261306532664,0
0.25,0.25,0.3,0.527272727272727,0.1,1.1,0.284658040665434,0.4,0.15304345,1.78e-06,0.35272044,2.69e-06,0,2.01e-06,0,0.1942267,2.93e-06,0,0.12088163,5e-07,0.07240017,4.5e-07,3.8e-07,3.4e-07,9e-08,0.10671543,5.6e-07,4.6e-07,0.415766738660907,0
0.25,0.25,0.4,0.492307692307692,0.1,1.1,0.238532110091743,0.4,0.12266073,5.4e-07,0.30073661,9.5e-07,0,6.4e-07,0,0.17659942,1.1e-06,0,0.15740455,2.3e-07,0.09030076,2.4e-07,1.8e-07,1.6e-07,4e-08,0.15229325,3.2e-07,2.6e-07,0.373563218390805,0
0.25,0.25,0.5,0.466666666666667,0.1,1.1,0.193548387096774,0.4,0.09375257,2e-08,0.2483775,4e-08,0,2e-08,0,0.15786981,5e-08,0,0.19135207,1e-08,0.10306423,1e-08,1e-08,1e-08,0,0.20558362,2e-08,2e-08,0.326086956521739,0
0.25,0.25,0.6,0.447058823529412,0.1,1.1,0.150442477876106,0.4,0.06662831,1e-08,0.19555967,1e-08,0,1e-08,0,0.13781197,2e-08,0,0.22144294,1e-08,0.10872052,1e-08,1e-08,1e-08,0,0.2698365,1e-08,1e-08,0.273311897106109,0
0.25,0.25,0.7,0.431578947368421,0.1,1.1,0.109510086455331,0.4,0.04178544,1e-08,0.1421553,1e-08,0,1e-08,0,0.11605922,1e-08,0,0.24443374,1e-08,0.10422608,1e-08,1e-08,1e-08,0,0.35134013,1e-08,1e-08,0.214932126696833,0
