"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.5,0.5,0,0.8,0,1.1,0.4,0.4,0.055309,0.037187,0.323763,0,0,0.132697,0,0.451044,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0454545454545455
0.5,0.5,0.05,0.78,0,1.1,0.392724266225713,0.4,0.050766,0.034802,0.307807,0,0,0.128466,0,0.444486,0,0,0.006718,0,0.007301,0,0,0,0,0.019655,0,0,0.5,0.0437713634637296
0.5,0.5,0.1,0.76,0,1.1,0.383631713554987,0.4,0.04553,0.032166,0.289726,0,0,0.12441,0,0.439484,0,0,0.013177,0,0.014464,0,0,0,0,0.041044,0,0,0.5,0.04203013481364
0.5,0.5,0.15,0.74,0,1.1,0.372643577378343,0.4,0.03973,0.029293,0.269422,0,0,0.120503,0,0.435991,0,0,0.019137,0,0.021271,0,0,0,0,0.064653,0,0,0.5,0.040235829540753
0.5,0.5,0.2,0.72,0,1.1,0.359712230215827,0.4,0.033526,0.026203,0.246764,0,0,0.116729,0,0.433951,0,0,0.024324,0,0.027435,0,0,0,0,0.091068,0,0,0.5,0.0383951682484902
0.5,0.5,0.25,0.7,0,1.1,0.344827586206897,0.4,0.027122,0.022919,0.221622,0,0,0.113061,0,0.433266,0,0,0.028427,0,0.032587,0,0,0,0,0.120996,0,0,0.5,0.0365168539325842
0.5,0.5,0.3,0.68,0,1.1,0.328022492970947,0.4,0.020778,0.019479,0.193938,0,0,0.109454,0,0.433711,0,0,0.031109,0,0.03627,0,0,0,0,0.155262,0,0,0.5,0.0346117867165575
0.5,0.5,0.35,0.66,0,1.1,0.309376487386959,0.4,0.014767,0.015919,0.163627,0,0,0.105875,0,0.435068,0,0,0.03198,0,0.037905,0,0,0,0,0.19486,0,0,0.5,0.0326932425862908
0.5,0.5,0.4,0.64,0,1.1,0.289017341040463,0.4,0.009389,0.012282,0.130666,0,0,0.102283,0,0.437033,0,0,0.030589,0,0.036791,0,0,0,0,0.240968,0,0,0.5,0.0307769929364278
0.5,0.5,0.45,0.62,0,1.1,0.267119961146188,0.4,0.004966,0.008625,0.095184,0,0,0.098624,0,0.439126,0,0,0.026418,0,0.032118,0,0,0,0,0.294941,0,0,0.5,0.0288813382122321
0.5,0.5,0.5,0.6,0,1.1,0.24390243902439,0.4,0.001798,0.005,0.057342,0,0,0.094862,0,0.440861,0,0,0.018781,0,0.022937,0,0,0,0,0.358421,0,0,0.5,0.0270270270270271
0.5,0.5,0.55,0.58,0,1.1,0.219619326500732,0.4,0.000191,0.001563,0.018647,0,0,0.090721,0,0.440391,0,0,0.007229,0,0.008765,0,0,0,0,0.432494,0,0,0.5,0.0252370329057446
0.5,0.5,0.6,0.56,0,1.1,0.194552529182879,0.4,1e-06,9.5e-05,0.001175,0,0,0.082113,0,0.415266,0,0,0.000566,0,0.000643,0,0,0,0,0.500142,0,0,0.5,0.0235361653272101
0.5,0.5,0.65,0.54,0,1.1,0.169000482858523,0.4,0,2.6e-05,0.00033,0,0,0.070686,0,0.370884,0,0,0.000206,0,0.000209,0,0,0,0,0.55766,0,0,0.500000000000001,0.0219505008839128
0.5,0.5,0.7,0.52,0,1.1,0.143266475644699,0.4,0,1.6e-05,0.000207,0,0,0.059756,0,0.323702,0,0,0.000171,0,0.000151,0,0,0,0,0.615998,0,0,0.499999999999999,0.020506634499397
0.5,0.5,0.75,0.5,0,1.1,0.117647058823529,0.4,0,1.2e-05,0.000158,0,0,0.049522,0,0.274609,0,0,0.000177,0,0.000132,0,0,0,0,0.675391,0,0,0.499999999999998,0.0192307692307692
0.5,0.5,0.8,0.48,0,1.1,0.0924214417744916,0.4,0,7e-06,9.3e-05,0,0,0.040048,0,0.22394,0,0,0.000147,0,8.9e-05,0,0,0,0,0.735677,0,0,0.499999999999999,0.0181476846057573
0.5,0.5,0.85,0.46,0,1.1,0.0678426051560379,0.4,0,5e-06,6.4e-05,0,0,0.031347,0,0.171883,0,0,0.000151,0,7e-05,0,0,0,0,0.796481,0,0,0.499999999999998,0.017279644895371
0.5,0.5,0.9,0.44,0,1.1,0.0441306266548985,0.4,0,3e-06,3.6e-05,0,0,0.023424,0,0.118706,0,0,0.000142,0,4.5e-05,0,0,0,0,0.857645,0,0,0.499999999999999,0.0166453265044814
0.5,0.5,0,0.8,0,0.95,0.4,0.4,0.124825,0.031733,0.428359,0,0,0.066945,0,0.348138,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
0.5,0.5,0.05,0.78,0,0.95,0.392724266225713,0.4,0.116336,0.030124,0.40837,0,0,0.064922,0,0.339753,0,0,0.012409,0,0.010158,0,0,0,0,0.017929,0,0,0.5,0
0.5,0.5,0.1,0.76,0,0.95,0.383631713554987,0.4,0.107447,0.028389,0.387714,0,0,0.062795,0,0.331892,0,0,0.024589,0,0.020246,0,0,0,0,0.036928,0,0,0.5,0
0.5,0.5,0.15,0.74,0,0.95,0.372643577378343,0.4,0.098242,0.026535,0.366357,0,0,0.060547,0,0.324444,0,0,0.036432,0,0.03017,0,0,0,0,0.057274,0,0,0.5,0
0.5,0.5,0.2,0.72,0,0.95,0.359712230215827,0.4,0.088807,0.024574,0.344256,0,0,0.058168,0,0.317292,0,0,0.047818,0,0.039808,0,0,0,0,0.079277,0,0,0.5,0
0.5,0.5,0.25,0.7,0,0.95,0.344827586206897,0.4,0.079295,0.022525,0.321434,0,0,0.055628,0,0.310195,0,0,0.058645,0,0.04901,0,0,0,0,0.103268,0,0,0.5,0
0.5,0.5,0.3,0.68,0,0.95,0.328022492970947,0.4,0.069824,0.020409,0.297888,0,0,0.052918,0,0.302957,0,0,0.0688,0,0.057592,0,0,0,0,0.129612,0,0,0.5,0
0.5,0.5,0.35,0.66,0,0.95,0.309376487386959,0.4,0.060593,0.018255,0.273736,0,0,0.049997,0,0.295196,0,0,0.078227,0,0.06535,0,0,0,0,0.158646,0,0,0.5,0
0.5,0.5,0.4,0.64,0,0.95,0.289017341040463,0.4,0.051772,0.016096,0.249119,0,0,0.046839,0,0.286522,0,0,0.0869,0,0.072061,0,0,0,0,0.190691,0,0,0.5,0
0.5,0.5,0.45,0.62,0,0.95,0.267119961146188,0.4,0.043559,0.013971,0.224297,0,0,0.043405,0,0.276406,0,0,0.094894,0,0.077511,0,0,0,0,0.225957,0,0,0.5,0
