"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.5,0.5,0,0.8,0,1.1,0.3,0.3,0,2.88e-06,3.46e-06,0,0.17691095,0.5319653,0,0.29111741,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0454545454545455
0.5,0.5,0.1,0.76,0,1.1,0.286989795918367,0.3,0,2.96e-06,3.68e-06,0,0.15914597,0.49389873,0,0.28002445,0,0,1.7e-07,1.6e-07,1.7e-07,0,0.01130436,0.02260838,0,0.03301104,0,0,0.5,0.04203013481364
0.5,0.5,0.2,0.72,0,1.1,0.268096514745308,0.3,0,3.13e-06,4.08e-06,0,0.13890024,0.45147224,0,0.26900852,0,0,4.3e-07,3.8e-07,4.3e-07,0,0.0230352,0.04606958,0,0.07150599,0,0,0.5,0.0383951682484902
0.5,0.5,0.3,0.68,0,1.1,0.243280815569972,0.3,0,3.37e-06,4.69e-06,0,0.1165089,0.40418888,0,0.25747867,0,0,8.6e-07,6.8e-07,8.2e-07,0,0.03474112,0.06948072,0,0.1175917,0,0,0.5,0.0346117867165575
0.5,0.5,0.4,0.64,0,1.1,0.213068181818182,0.3,0,3.08e-06,4.67e-06,0,0.09269609,0.35181619,0,0.24454786,0,0,1.34e-06,9.3e-07,1.24e-06,0,0.04563522,0.09126827,0,0.17402574,0,0,0.500000000000001,0.0307769929364278
0.5,0.5,0.5,0.6,0,1.1,0.178571428571429,0.3,0,2.39e-06,4.04e-06,0,0.06863706,0.29458738,0,0.22892253,0,0,1.78e-06,1e-06,1.52e-06,0,0.05448805,0.10897358,0,0.24438142,0,0,0.5,0.0270270270270271
0.5,0.5,0.6,0.56,0,1.1,0.141376060320452,0.3,0,1.37e-06,2.66e-06,0,0.04594367,0.23345997,0,0.20866747,0,0,1.8e-06,7.8e-07,1.38e-06,0,0.05957723,0.11915229,0,0.33319206,0,0,0.5,0.0235361653272101
0.5,0.5,0.7,0.52,0,1.1,0.103305785123967,0.3,0,5.5e-07,1.28e-06,0,0.02651195,0.17049464,0,0.18075178,0,0,1.4e-06,4.2e-07,9e-07,0,0.05882761,0.11765391,0,0.44575602,0,0,0.499999999999999,0.020506634499397
0.5,0.5,0.8,0.48,0,1.1,0.0661375661375661,0.3,0,2.4e-07,6.8e-07,0,0.01211297,0.10938556,0,0.14050576,0,0,1.35e-06,2.4e-07,6.4e-07,0,0.05041442,0.10082796,0,0.5867505,0,0,0.500000000000001,0.0181476846057573
0.5,0.5,0.9,0.44,0,1.1,0.0313545150501672,0.3,0,1e-07,3.3e-07,0,0.0036269,0.05563165,0,0.0818819,0,0,1.56e-06,1.3e-07,4.1e-07,0,0.0340434,0.06808627,0,0.75672756,0,0,0.500000000000002,0.0166453265044814
