"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.25,0.25,0,0.8,0,1.1,0.1,0.1,0.00211072,0.03231429,0.05566059,0,0.11075195,0.43319585,0,0.36596659,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0454545454545455
0.25,0.25,0.025,0.754545454545455,0,1.1,0.0987569060773481,0.1,0.00226385,0.03292019,0.05708272,0,0.10718561,0.4219453,0,0.358879,0,0,0.00058524,0.00039242,0.0006636,0,0.00264879,0.00490515,0,0.01052813,0,0,0.496872828353023,0.0446586785925239
0.25,0.25,0.05,0.716666666666667,0,1.1,0.0971039182282794,0.1,0.00239036,0.03324854,0.05810682,0,0.10352457,0.41080813,0,0.35220064,0,0,0.00122893,0.0008106,0.00138202,0,0.00529055,0.00977051,0,0.02123834,0,0,0.492653414001728,0.0439135919268371
0.25,0.25,0.075,0.684615384615385,0,1.1,0.0951344936708861,0.1,0.00249382,0.03335266,0.05880962,0,0.0997972,0.39974781,0,0.34581806,0,0,0.00192529,0.00124678,0.00214552,0,0.00791514,0.01458349,0,0.03216462,0,0,0.487532941414961,0.043206904215127
0.25,0.25,0.1,0.657142857142857,0,1.1,0.0929203539823009,0.1,0.00257569,0.03326354,0.05923134,0,0.09602749,0.38874978,0,0.33965851,0,0,0.00266959,0.00169434,0.00294577,0,0.01051388,0.01933343,0,0.04333664,0,0,0.481651376146789,0.04252937884723
0.25,0.25,0.125,0.633333333333333,0,1.1,0.0905172413793104,0.1,0.002637,0.03300441,0.05940001,0,0.09223444,0.37780472,0,0.33366773,0,0,0.00345751,0.00214732,0.00377516,0,0.0130791,0.02401088,0,0.05478173,0,0,0.475113122171946,0.0418739635157546
0.25,0.25,0.15,0.6125,0,1.1,0.0879689521345408,0.1,0.00267658,0.03258239,0.05931614,0,0.08843612,0.36692159,0,0.3278195,0,0,0.00428326,0.00259934,0.00462488,0,0.01560383,0.02860831,0,0.06652807,0,0,0.467997247075018,0.0412351603940389
0.25,0.25,0.175,0.594117647058824,0,1.1,0.0853102189781022,0.1,0.00269422,0.03200849,0.05898728,0,0.08464596,0.35610165,0,0.32208712,0,0,0.00514084,0.00304434,0.00548612,0,0.01808149,0.03311865,0,0.07860382,0,0,0.460364352535696,0.0406086012425357
0.25,0.25,0.2,0.577777777777778,0,1.1,0.0825688073394496,0.1,0.00269014,0.03129461,0.05842288,0,0.0808744,0.34534298,0,0.31644596,0,0,0.006024,0.00347651,0.00635006,0,0.02050575,0.03753499,0,0.09103773,0,0,0.452261306532664,0.0399907535829866
0.25,0.25,0.225,0.563157894736842,0,1.1,0.0797670639219935,0.1,0.00266274,0.03044086,0.05761084,0,0.07713284,0.33465879,0,0.31089095,0,0,0.00692311,0.00388879,0.00720494,0,0.02287055,0.04185232,0,0.10386327,0,0,0.443724574355884,0.0393787130087169
0.25,0.25,0.25,0.55,0,1.1,0.0769230769230769,0.1,0.00261084,0.02944889,0.05654101,0,0.07343074,0.32405946,0,0.30541756,0,0,0.00782669,0.00427379,0.00803766,0,0.02516996,0.04606612,0,0.11711728,0,0,0.434782608695653,0.0387700534759358
0.25,0.25,0.275,0.538095238095238,0,1.1,0.0740515564202335,0.1,0.00253452,0.02832559,0.05521236,0,0.0697749,0.31354729,0,0.30001536,0,0,0.00872253,0.00462448,0.00883484,0,0.02739793,0.05017137,0,0.13083884,0,0,0.425457593963951,0.0381627174642507
