"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.25,0.25,0,0.8,0,0.95,0.4,0.4,0,2.42e-06,2.68e-06,0,0.19830773,0.53908086,0,0.26260631,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.025,0.79,0,0.95,0.395738203957382,0.4,0,2.38e-06,2.64e-06,0,0.19436242,0.53041768,0,0.25944866,0,0,3e-08,3e-08,3e-08,0,0.00296563,0.00593124,0,0.00686925,0,0,0.497322111706197,0
0.25,0.25,0.05,0.78,0,0.95,0.390946502057613,0.4,0,2.39e-06,2.67e-06,0,0.19025594,0.5215559,0,0.25632722,0,0,6e-08,6e-08,6e-08,0,0.00596978,0.01193951,0,0.01394639,0,0,0.494276795005203,0
0.25,0.25,0.075,0.77,0,0.95,0.385617509119333,0.4,0,2.32e-06,2.6e-06,0,0.18598772,0.51248831,0,0.25323661,0,0,1e-07,9e-08,9e-08,0,0.00900982,0.01801955,0,0.02125278,0,0,0.490846378349695,0
0.25,0.25,0.1,0.76,0,0.95,0.379746835443038,0.4,0,2.28e-06,2.57e-06,0,0.18155781,0.50320751,0,0.25017061,0,0,1.3e-07,1.3e-07,1.3e-07,0,0.01208258,0.02416503,0,0.02881122,0,0,0.487012987012987,0
0.25,0.25,0.125,0.75,0,0.95,0.373333333333333,0.4,0,2.12e-06,2.4e-06,0,0.17696712,0.49370661,0,0.24712248,0,0,1.6e-07,1.5e-07,1.5e-07,0,0.01518429,0.03036843,0,0.03664609,0,0,0.482758620689655,0
0.25,0.25,0.15,0.74,0,0.95,0.366379310344828,0.4,0,2.13e-06,2.43e-06,0,0.17221714,0.48397841,0,0.24408457,0,0,2e-07,1.8e-07,1.9e-07,0,0.01831053,0.03662088,0,0.04478335,0,0,0.47806524184477,0
0.25,0.25,0.175,0.73,0,0.95,0.358890701468189,0.4,0,2.42e-06,2.78e-06,0,0.16731034,0.47401625,0,0.24104862,0,0,2.7e-07,2.5e-07,2.6e-07,0,0.02145614,0.04291202,0,0.05325065,0,0,0.472914875322442,0
0.25,0.25,0.2,0.72,0,0.95,0.350877192982456,0.4,0,2.18e-06,2.53e-06,0,0.16225056,0.46381509,0,0.23800616,0,0,2.9e-07,2.6e-07,2.8e-07,0,0.02461514,0.04923003,0,0.06207749,0,0,0.467289719626168,0
0.25,0.25,0.225,0.71,0,0.95,0.342352291551629,0.4,0,2.21e-06,2.58e-06,0,0.15704173,0.45336819,0,0.2349473,0,0,3.4e-07,3.1e-07,3.3e-07,0,0.0277807,0.05556109,0,0.07129522,0,0,0.461172270157691,0
0.25,0.25,0.25,0.7,0,0.95,0.333333333333333,0.4,0,2.03e-06,2.4e-06,0,0.1516894,0.44267098,0,0.23186216,0,0,3.7e-07,3.2e-07,3.5e-07,0,0.03094499,0.06188965,0,0.08093735,0,0,0.454545454545455,0
0.25,0.25,0.275,0.69,0,0.95,0.323841429369068,0.4,0,2.28e-06,2.72e-06,0,0.14619947,0.43171789,0,0.22873973,0,0,4.7e-07,4.1e-07,4.4e-07,0,0.03409913,0.06819786,0,0.09103959,0,0,0.447392780006171,0
0.25,0.25,0.3,0.68,0,0.95,0.31390134529148,0.4,0,2.11e-06,2.55e-06,0,0.14057966,0.42050592,0,0.22556908,0,0,5e-07,4.2e-07,4.7e-07,0,0.03723313,0.07446584,0,0.10164031,0,0,0.439698492462312,0
0.25,0.25,0.325,0.67,0,0.95,0.3035413153457,0.4,0,2.09e-06,2.55e-06,0,0.13483781,0.40903061,0,0.22233812,0,0,5.7e-07,4.6e-07,5.2e-07,0,0.04033571,0.08067096,0,0.1127806,0,0,0.431447746883989,0
0.25,0.25,0.35,0.66,0,0.95,0.292792792792793,0.4,0,2.14e-06,2.64e-06,0,0.12898306,0.39728882,0,0.21903447,0,0,6.6e-07,5.2e-07,6e-07,0,0.04339425,0.08678797,0,0.12450487,0,0,0.422626788036411,0
0.25,0.25,0.375,0.65,0,0.95,0.28169014084507,0.4,0,2.16e-06,2.72e-06,0,0.1230255,0.38527789,0,0.21564517,0,0,7.6e-07,5.8e-07,6.8e-07,0,0.04639463,0.09278867,0,0.13686124,0,0,0.413223140495868,0
0.25,0.25,0.4,0.64,0,0.95,0.27027027027027,0.4,0,2.11e-06,2.69e-06,0,0.1169761,0.37299542,0,0.21215667,0,0,8.4e-07,6.2e-07,7.3e-07,0,0.04932111,0.09864159,0,0.14990212,0,0,0.403225806451613,0
0.25,0.25,0.425,0.63,0,0.95,0.258572231590781,0.4,0,2.02e-06,2.62e-06,0,0.11084661,0.360439,0,0.20855467,0,0,9.1e-07,6.5e-07,7.8e-07,0,0.05215614,0.10431163,0,0.16368498,0,0,0.392625469443496,0
0.25,0.25,0.45,0.62,0,0.95,0.246636771300449,0.4,0,1.94e-06,2.57e-06,0,0.10464969,0.34760629,0,0.20482406,0,0,9.9e-07,6.8e-07,8.4e-07,0,0.05488017,0.10975965,0,0.17827312,0,0,0.381414701803052,0
0.25,0.25,0.475,0.61,0,0.95,0.234505862646566,0.4,0,2.18e-06,2.93e-06,0,0.09839871,0.33449443,0,0.2009486,0,0,1.26e-06,8.3e-07,1.04e-06,0,0.05747138,0.11494193,0,0.19373672,0,0,0.369588173178458,0
0.25,0.25,0.5,0.6,0,0.95,0.222222222222222,0.4,0,2.05e-06,2.82e-06,0,0.09210858,0.32110178,0,0.19691142,0,0,1.35e-06,8.4e-07,1.09e-06,0,0.05990551,0.11981017,0,0.21015439,0,0,0.357142857142857,0
0.25,0.25,0.525,0.59,0,0.95,0.209828823854224,0.4,0,2.11e-06,2.96e-06,0,0.08579442,0.30742423,0,0.19269336,0,0,1.57e-06,9.4e-07,1.24e-06,0,0.06215535,0.12430976,0,0.22761407,0,0,0.344078232524448,0
0.25,0.25,0.55,0.58,0,0.95,0.197368421052632,0.4,0,2.07e-06,2.97e-06,0,0.079473,0.29345831,0,0.18827376,0,0,1.75e-06,9.9e-07,1.34e-06,0,0.0641905,0.12838002,0,0.2462153,0,0,0.330396475770925,0
0.25,0.25,0.575,0.57,0,0.95,0.184883088635128,0.4,0,2.08e-06,3.06e-06,0,0.07316206,0.27919886,0,0.18362914,0,0,2.01e-06,1.07e-06,1.49e-06,0,0.06597678,0.13195248,0,0.26607097,0,0,0.316102640386761,0
0.25,0.25,0.6,0.56,0,0.95,0.172413793103448,0.4,0,2.02e-06,3.06e-06,0,0.06688107,0.26464014,0,0.17873284,0,0,2.25e-06,1.13e-06,1.61e-06,0,0.0674757,0.13495027,0,0.28730992,0,0,0.301204819277108,0
0.25,0.25,0.625,0.55,0,0.95,0.16,0.4,0,2.25e-06,3.5e-06,0,0.06065099,0.24977428,0,0.17355363,0,0,2.89e-06,1.34e-06,1.99e-06,0,0.0686437,0.13728605,0,0.3100794,0,0,0.285714285714286,0
0.25,0.25,0.65,0.54,0,0.95,0.147679324894515,0.4,0,1.98e-06,3.18e-06,0,0.05449574,0.23459436,0,0.16805557,0,0,2.95e-06,1.27e-06,1.94e-06,0,0.06943164,0.138862,0,0.33454937,0,0,0.269645608628659,0
0.25,0.25,0.675,0.53,0,0.95,0.13548723293382,0.4,0,1.88e-06,3.14e-06,0,0.04844108,0.21908946,0,0.16219462,0,0,3.28e-06,1.29e-06,2.06e-06,0,0.06978336,0.13956542,0,0.36091442,0,0,0.253016738030362,0
0.25,0.25,0.7,0.52,0,0.95,0.123456790123457,0.4,0,1.93e-06,3.35e-06,0,0.04251661,0.20324917,0,0.15591813,0,0,3.97e-06,1.43e-06,2.36e-06,0,0.06963506,0.13926869,0,0.38939931,0,0,0.235849056603774,0
0.25,0.25,0.725,0.51,0,0.95,0.111618467782851,0.4,0,1.81e-06,3.26e-06,0,0.03675627,0.18706353,0,0.14916222,0,0,4.42e-06,1.43e-06,2.48e-06,0,0.06891415,0.13782687,0,0.42026356,0,0,0.218167393891313,0
0.25,0.25,0.75,0.5,0,0.95,0.1,0.4,0,1.63e-06,3.07e-06,0,0.03119874,0.17052247,0,0.14184796,0,0,4.79e-06,1.38e-06,2.51e-06,0,0.0675378,0.13507423,0,0.45380543,0,0,0.2,0
0.25,0.25,0.775,0.49,0,0.95,0.0886262924667651,0.4,0,1.4e-06,2.78e-06,0,0.02588884,0.15361884,0,0.13387776,0,0,5.04e-06,1.27e-06,2.44e-06,0,0.06541207,0.13082286,0,0.49036669,0,0,0.181378476420796,0
0.25,0.25,0.8,0.48,0,0.95,0.0775193798449612,0.4,0,1.18e-06,2.48e-06,0,0.02087832,0.13635055,0,0.12513061,0,0,5.29e-06,1.14e-06,2.34e-06,0,0.06243089,0.12486063,0,0.53033658,0,0,0.162337662337661,0
0.25,0.25,0.825,0.47,0,0.95,0.0666984278227727,0.4,0,9.8e-07,2.2e-06,0,0.01622691,0.11872492,0,0.11545604,0,0,5.6e-06,1.02e-06,2.23e-06,0,0.05847601,0.11695101,0,0.57415309,0,0,0.142915475704368,0
0.25,0.25,0.85,0.46,0,0.95,0.0561797752808988,0.4,0,8.2e-07,1.99e-06,0,0.01200281,0.10076412,0,0.10466744,0,0,6.17e-06,9.1e-07,2.16e-06,0,0.05341791,0.10683491,0,0.62230077,0,0,0.123152709359607,0
0.25,0.25,0.875,0.45,0,0.95,0.0459770114942529,0.4,0,7e-07,1.84e-06,0,0.00828256,0.08251331,0,0.09253458,0,0,7.19e-06,8.4e-07,2.16e-06,0,0.04711887,0.09423691,0,0.67530106,0,0,0.103092783505154,0
0.25,0.25,0.9,0.44,0,0.95,0.036101083032491,0.4,0,5.5e-07,1.63e-06,0,0.00514956,0.06405085,0,0.07877661,0,0,8.3e-06,7.1e-07,2.05e-06,0,0.03943927,0.07887782,0,0.73369266,0,0,0.0827814569536435,0
0.25,0.25,0,0.8,0,0.9,0.4,0.4,0,2.88e-06,3.33e-06,0,0.19096822,0.53564952,0,0.27337605,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.025,0.79,0,0.9,0.395738203957382,0.4,0,2.85e-06,3.3e-06,0,0.18716982,0.52684526,0,0.26982118,0,0,4e-08,4e-08,4e-08,0,0.0030043,0.00600857,0,0.00714461,0,0,0.497322111706197,0
0.25,0.25,0.05,0.78,0,0.9,0.390946502057613,0.4,0,2.82e-06,3.28e-06,0,0.18321097,0.51784712,0,0.26631554,0,0,8e-08,8e-08,8e-08,0,0.00604296,0.01208584,0,0.01449123,0,0,0.494276795005203,0
0.25,0.25,0.075,0.77,0,0.9,0.385617509119333,0.4,0,2.79e-06,3.26e-06,0,0.17909122,0.50864795,0,0.26285332,0,0,1.2e-07,1.1e-07,1.2e-07,0,0.00911314,0.01822616,0,0.02206181,0,0,0.490846378349695,0
0.25,0.25,0.1,0.76,0,0.9,0.379746835443038,0.4,0,2.54e-06,2.98e-06,0,0.17481093,0.499241,0,0.25942811,0,0,1.5e-07,1.4e-07,1.5e-07,0,0.01221146,0.02442278,0,0.02987976,0,0,0.487012987012987,0
0.25,0.25,0.125,0.75,0,0.9,0.373333333333333,0.4,0,2.74e-06,3.24e-06,0,0.17037073,0.48961851,0,0.25603244,0,0,2.1e-07,2e-07,2.1e-07,0,0.01533397,0.03066774,0,0.03797001,0,0,0.482758620689655,0
0.25,0.25,0.15,0.74,0,0.9,0.366379310344828,0.4,0,2.58e-06,3.06e-06,0,0.16577285,0.47977496,0,0.25265881,0,0,2.4e-07,2.3e-07,2.4e-07,0,0.01847603,0.03695183,0,0.04635916,0,0,0.47806524184477,0
0.25,0.25,0.175,0.73,0,0.9,0.358890701468189,0.4,0,2.71e-06,3.25e-06,0,0.16101958,0.46970312,0,0.24929839,0,0,3.1e-07,2.8e-07,3.1e-07,0,0.02163229,0.04326429,0,0.05507546,0,0,0.472914875322442,0
0.25,0.25,0.2,0.72,0,0.9,0.350877192982456,0.4,0,2.43e-06,2.93e-06,0,0.1561148,0.45939799,0,0.24594237,0,0,3.3e-07,3e-07,3.3e-07,0,0.02479658,0.04959287,0,0.06414907,0,0,0.467289719626168,0
0.25,0.25,0.225,0.71,0,0.9,0.342352291551629,0.4,0,2.52e-06,3.07e-06,0,0.1510625,0.44885293,0,0.24258058,0,0,4.1e-07,3.5e-07,3.9e-07,0,0.02796188,0.0559234,0,0.07361198,0,0,0.461172270157691,0
0.25,0.25,0.25,0.7,0,0.9,0.333333333333333,0.4,0,2.7e-06,3.31e-06,0,0.14586817,0.43806319,0,0.23920276,0,0,5e-07,4.3e-07,4.8e-07,0,0.03112017,0.0622399,0,0.08349838,0,0,0.454545454545455,0
0.25,0.25,0.275,0.69,0,0.9,0.323841429369068,0.4,0,2.42e-06,3e-06,0,0.14053839,0.42702487,0,0.23579823,0,0,5.2e-07,4.4e-07,4.9e-07,0,0.03426241,0.06852438,0,0.09384485,0,0,0.447392780006171,0
0.25,0.25,0.3,0.68,0,0.9,0.31390134529148,0.4,0,2.55e-06,3.2e-06,0,0.13507983,0.41573247,0,0.23235506,0,0,6.3e-07,5.1e-07,5.9e-07,0,0.03737841,0.0747563,0,0.10469043,0,0,0.439698492462312,0
0.25,0.25,0.325,0.67,0,0.9,0.3035413153457,0.4,0,2.27e-06,2.88e-06,0,0.12950109,0.40418342,0,0.22886163,0,0,6.4e-07,5.1e-07,5.9e-07,0,0.04045673,0.08091295,0,0.11607728,0,0,0.431447746883989,0
0.25,0.25,0.35,0.66,0,0.9,0.292792792792793,0.4,0,2.48e-06,3.2e-06,0,0.12381063,0.39237292,0,0.2253049,0,0,8e-07,6.1e-07,7.3e-07,0,0.04348455,0.08696849,0,0.12805068,0,0,0.422626788036411,0
0.25,0.25,0.375,0.65,0,0.9,0.28169014084507,0.4,0,2.36e-06,3.08e-06,0,0.11801882,0.38029909,0,0.2216722,0,0,8.6e-07,6.4e-07,7.7e-07,0,0.04644759,0.09289453,0,0.14066006,0,0,0.413223140495868,0
0.25,0.25,0.4,0.64,0,0.9,0.27027027027027,0.4,0,2.38e-06,3.15e-06,0,0.11213613,0.36795826,0,0.21794957,0,0,9.8e-07,7.1e-07,8.7e-07,0,0.04932985,0.098659,0,0.15395911,0,0,0.403225806451613,0
0.25,0.25,0.425,0.63,0,0.9,0.258572231590781,0.4,0,2.35e-06,3.17e-06,0,0.10617424,0.35534783,0,0.21412276,0,0,1.09e-06,7.6e-07,9.6e-07,0,0.05211356,0.10422636,0,0.16800691,0,0,0.392625469443496,0
0.25,0.25,0.45,0.62,0,0.9,0.246636771300449,0.4,0,2.35e-06,3.22e-06,0,0.10014559,0.34246475,0,0.21017656,0,0,1.24e-06,8.3e-07,1.06e-06,0,0.05477887,0.1095569,0,0.18286864,0,0,0.381414701803052,0
0.25,0.25,0.475,0.61,0,0.9,0.234505862646566,0.4,0,2.33e-06,3.26e-06,0,0.0940635,0.32930582,0,0.20609489,0,0,1.39e-06,8.9e-07,1.17e-06,0,0.05730361,0.11460633,0,0.1986168,0,0,0.369588173178458,0
0.25,0.25,0.5,0.6,0,0.9,0.222222222222222,0.4,0,2.31e-06,3.29e-06,0,0.08794221,0.31586728,0,0.20186042,0,0,1.56e-06,9.6e-07,1.28e-06,0,0.05966305,0.11932513,0,0.21533251,0,0,0.357142857142857,0
0.25,0.25,0.525,0.59,0,0.9,0.209828823854224,0.4,0,2.26e-06,3.3e-06,0,0.08179701,0.30214478,0,0.1974542,0,0,1.74e-06,1.02e-06,1.39e-06,0,0.06182944,0.12365786,0,0.233107,0,0,0.344078232524448,0
0.25,0.25,0.55,0.58,0,0.9,0.197368421052632,0.4,0,2.33e-06,3.49e-06,0,0.07564419,0.28813268,0,0.19285524,0,0,2.05e-06,1.13e-06,1.59e-06,0,0.06377162,0.12754211,0,0.25204358,0,0,0.330396475770925,0
0.25,0.25,0.575,0.57,0,0.9,0.184883088635128,0.4,0,2.35e-06,3.61e-06,0,0.06950159,0.27382482,0,0.18804006,0,0,2.36e-06,1.23e-06,1.77e-06,0,0.06545452,0.13090781,0,0.27225987,0,0,0.316102640386761,0
0.25,0.25,0.6,0.56,0,0.9,0.172413793103448,0.4,0,2.34e-06,3.7e-06,0,0.06338853,0.25921336,0,0.18298167,0,0,2.71e-06,1.31e-06,1.96e-06,0,0.06683847,0.13367563,0,0.29389032,0,0,0.301204819277108,0
0.25,0.25,0.625,0.55,0,0.9,0.16,0.4,0,2.31e-06,3.76e-06,0,0.05732628,0.24428902,0,0.17764868,0,0,3.08e-06,1.39e-06,2.15e-06,0,0.06787848,0.13575557,0,0.31708928,0,0,0.285714285714286,0
0.25,0.25,0.65,0.54,0,0.9,0.147679324894515,0.4,0,2.2e-06,3.7e-06,0,0.05133857,0.22904111,0,0.17200406,0,0,3.41e-06,1.42e-06,2.27e-06,0,0.06852335,0.13704529,0,0.34203462,0,0,0.269645608628659,0
0.25,0.25,0.675,0.53,0,0.9,0.13548723293382,0.4,0,2.17e-06,3.8e-06,0,0.04545196,0.21345709,0,0.16600323,0,0,3.95e-06,1.5e-06,2.51e-06,0,0.06871462,0.13742773,0,0.36893144,0,0,0.253016738030362,0
0.25,0.25,0.7,0.52,0,0.9,0.123456790123457,0.4,0,2.19e-06,3.98e-06,0,0.0396968,0.19752368,0,0.15959238,0,0,4.7e-06,1.62e-06,2.84e-06,0,0.06838542,0.13676923,0,0.39801716,0,0,0.235849056603774,0
