"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.25,0.25,0,0.8,0,1.1,0.1,0.1,0.23671618,0.01307376,0.48689613,0,0.00018048,0.01343588,0,0.24969757,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0454545454545455
0.25,0.25,0.1,0.657142857142857,0,1.1,0.0929203539823009,0.1,0.22277624,0.00045764,0.4498243,0,2.3e-07,0.00046159,0,0.22647999,0,0,0.03861199,2.593e-05,0.02483273,0,2.573e-05,2.554e-05,0,0.03647808,0,0,0.481651376146789,0
0.25,0.25,0.2,0.577777777777778,0,1.1,0.0825688073394496,0.1,0.196083,5.913e-05,0.40015056,0,0,6.02e-05,0,0.2036471,0,0,0.07748104,7.34e-06,0.04808459,0,7.32e-06,7.31e-06,0,0.0744124,0,0,0.452261306532664,0
0.25,0.25,0.3,0.527272727272727,0,1.1,0.0711645101663586,0.1,0.16922907,4.46e-06,0.35010596,0,0,4.6e-06,0,0.1806559,0,0,0.11671988,9.2e-07,0.06889872,0,9.3e-07,9.3e-07,0,0.11437863,0,0,0.415766738660907,0
0.25,0.25,0.4,0.492307692307692,0,1.1,0.0596330275229358,0.1,0.14242555,9e-08,0.29997427,0,0,9e-08,0,0.15760001,0,0,0.15643329,3e-08,0.08643315,0,3e-08,3e-08,0,0.15713348,0,0,0.373563218390805,0
0.25,0.25,0.5,0.466666666666667,0,1.1,0.0483870967741936,0.1,0.11592074,4e-08,0.24979607,0,0,4e-08,0,0.13428311,0,0,0.19680058,2e-08,0.09958132,0,2e-08,2e-08,0,0.20361805,0,0,0.326086956521739,0
0.25,0.25,0.6,0.447058823529412,0,1.1,0.0376106194690265,0.1,0.08973265,3e-08,0.19955386,0,0,3e-08,0,0.11071344,0,0,0.2377347,2e-08,0.10675024,0,2e-08,2e-08,0,0.255515,0,0,0.273311897106111,0
0.25,0.25,0.7,0.431578947368421,0,1.1,0.0273775216138328,0.1,0.06397283,2e-08,0.14920778,0,0,2e-08,0,0.08681935,0,0,0.27856022,2e-08,0.10550655,0,2e-08,2e-08,0,0.31593318,0,0,0.214932126696836,0
0.25,0.25,0.8,0.419047619047619,0,1.1,0.0177065767284992,0.1,0.03883886,1e-08,0.09865191,0,0,1e-08,0,0.06250922,0,0,0.31589753,1e-08,0.09187691,0,1e-08,1e-08,0,0.39222553,0,0,0.150429799426938,0
0.25,0.25,0.9,0.408695652173913,0,1.1,0.00858849887976102,0.1,0.01513354,0,0.04757057,0,0,0,0,0.03729589,0,0,0.33123634,0,0.0587528,0,0,0,0,0.51001086,0,0,0.0790921595598326,0
0.25,0.25,0,0.8,0,0.99,0.1,0.1,0.24563475,0.00415963,0.49613647,0,1.761e-05,0.00419995,0,0.24985159,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.1,0.657142857142857,0,0.99,0.0929203539823009,0.1,0.22291435,0.00031545,0.44996784,0,1.1e-07,0.0003181,0,0.22648415,0,0,0.03862775,1.789e-05,0.02484058,0,1.775e-05,1.761e-05,0,0.03647842,0,0,0.481651376146789,0
0.25,0.25,0.2,0.577777777777778,0,0.99,0.0825688073394496,0.1,0.19609516,4.469e-05,0.40016524,0,0,4.55e-05,0,0.2036494,0,0,0.07748413,5.56e-06,0.04808633,0,5.55e-06,5.53e-06,0,0.0744129,0,0,0.452261306532664,0
0.25,0.25,0.3,0.527272727272727,0,0.99,0.0711645101663586,0.1,0.16923386,2.03e-06,0.35010856,0,0,2.09e-06,0,0.18065347,0,0,0.11672196,4.2e-07,0.0688992,0,4.2e-07,4.2e-07,0,0.11437757,0,0,0.415766738660907,0
0.25,0.25,0.4,0.492307692307692,0,0.99,0.0596330275229358,0.1,0.14242504,6e-08,0.29997427,0,0,6e-08,0,0.15760057,0,0,0.15643294,2e-08,0.08643315,0,2e-08,2e-08,0,0.15713385,0,0,0.373563218390805,0
0.25,0.25,0.5,0.466666666666667,0,0.99,0.0483870967741936,0.1,0.11592076,4e-08,0.24979607,0,0,4e-08,0,0.13428309,0,0,0.1968006,2e-08,0.09958132,0,2e-08,2e-08,0,0.20361803,0,0,0.326086956521739,0
0.25,0.25,0.6,0.447058823529412,0,0.99,0.0376106194690265,0.1,0.08973205,3e-08,0.1995538,0,0,3e-08,0,0.1107141,0,0,0.23773377,2e-08,0.10675022,0,2e-08,2e-08,0,0.25551596,0,0,0.273311897106111,0
0.25,0.25,0.7,0.431578947368421,0,0.99,0.0273775216138328,0.1,0.06397283,2e-08,0.14920778,0,0,2e-08,0,0.08681935,0,0,0.27856022,2e-08,0.10550655,0,2e-08,2e-08,0,0.31593318,0,0,0.214932126696836,0
