"Name","OnTree","SexSyst","SexSyst4"
"Silene_foetida","yes","hermaphrodite","Herm"
"Silene_foliosa",,,
"Silene_fortunei","yes","hermaphrodite","Herm"
"Silene_frivaldskyana",,"hermaphrodite","Herm"
"Silene_fruticosa","yes","hermaphrodite","Herm"
"Silene_fuscata",,"hermaphrodite","Herm"
"Silene_gaditana",,"hermaphrodite","Herm"
"Silene_gallica","yes","gynomonoecy|hermaphrodite","Herm|xMono"
"Silene_gallinyi",,,
"Silene_gangotriana",,"hermaphrodite","Herm"
"Silene_gazulensis",,"hermaphrodite","Herm"
"Silene_gebleriana",,,
"Silene_genovevae",,,
"Silene_germana","yes","hermaphrodite","Herm"
"Silene_gigantea",,"hermaphrodite","Herm"
"Silene_glaucifolia","yes",,
"Silene_gonosperma","yes","hermaphrodite","Herm"
"Silene_goulimyi",,,
"Silene_gracilenta",,"hermaphrodite","Herm"
"Silene_gracilicaulis",,,
"Silene_gracilis",,"hermaphrodite","Herm"
"Silene_graeca",,,
"Silene_graminifolia",,,
"Silene_grandiflora",,,
"Silene_grayi",,,
"Silene_grisebachii",,,
"Silene_gubanovii",,,
"Silene_guntensis",,,
"Silene_haumanii",,,
"Silene_haussknechtii",,"hermaphrodite","Herm"
"Silene_hawaiiensis","yes","hermaphrodite","Herm"
"Silene_heldreichii",,,
"Silene_hellmannii",,"dioecy","Dio"
"Silene_herbilegorum",,"hermaphrodite","Herm"
"Silene_herminii",,,
"Silene_heuffelii","yes","dioecy","Dio"
"Silene_hicesiae",,,
"Silene_hifacensis","yes","hermaphrodite","Herm"
"Silene_himalayensis","yes","hermaphrodite","Herm"
"Silene_hitchguirei",,,
"Silene_hoefftiana","yes","hermaphrodite","Herm"
"Silene_holzmannii",,,
"Silene_hookeri",,"hermaphrodite","Herm"
"Silene_huguettiae",,"hermaphrodite","Herm"
"Silene_hupehensis","yes","hermaphrodite","Herm"
"Silene_ibosii",,"hermaphrodite","Herm"
"Silene_imbricata","yes","hermaphrodite","Herm"
"Silene_inaperta","yes","hermaphrodite","Herm"
"Silene_incisa",,"hermaphrodite","Herm"
"Silene_incurvifolia",,,
"Silene_indica","yes","hermaphrodite","Herm"
"Silene_insularis",,,
"Silene_integripetala","yes","hermaphrodite","Herm"
"Silene_intonsa",,,
"Silene_intramongolica",,,
"Silene_invisa","yes",,
"Silene_involucrata","yes",,
"Silene_ionica",,"hermaphrodite","Herm"
"Silene_isaurica",,"gynodioecy","xDio"
"Silene_italica","yes","gynodioecy|gynomonoecy|hermaphrodite","Herm|xDio|xMono"
"Silene_jailensis",,,
"Silene_jeniseensis","yes",,
"Silene_karaczukuri",,,
"Silene_karekirii",,"hermaphrodite","Herm"
"Silene_kemoniana",,"hermaphrodite","Herm"
"Silene_khasiana","yes",,
"Silene_kialensis","yes","hermaphrodite","Herm"
"Silene_kingii",,"hermaphrodite","Herm"
"Silene_komarovii",,,
"Silene_koreana",,,
"Silene_kungessana",,,
"Silene_kuschakewiczii",,,
"Silene_laciniata","yes",,
"Silene_laconica","yes","hermaphrodite","Herm"
"Silene_laeta","yes","hermaphrodite","Herm"
"Silene_lamarum",,,
"Silene_lanceolata",,,
"Silene_latifolia","yes","dioecy","Dio"
"Silene_laxantha",,"gynodioecy","xDio"
"Silene_laxipruinosa","yes","hermaphrodite","Herm"
"Silene_legionensis",,"hermaphrodite","Herm"
