"Name","OnTree","SexSyst","SexSyst4"
"Pilea_peploides","yes","monoecy","xMono"
"Pilea_pichisana",,,
"Pilea_picta",,,
"Pilea_pittieri","yes",,
"Pilea_plataniflora","yes","dioecy|monoecy","Dio|xMono"
"Pilea_pleuroneura","yes",,
"Pilea_plumulosa","yes","monoecy","xMono"
"Pilea_poeppigiana",,,
"Pilea_portulacina",,,
"Pilea_pseudonotata","yes","monoecy","xMono"
"Pilea_pteridophylla","yes","monoecy","xMono"
"Pilea_pteropodon",,,
"Pilea_pubescens","yes",,
"Pilea_pulegifolia",,,
"Pilea_pumila",,"monoecy","xMono"
"Pilea_punctata",,,
"Pilea_purulensis","yes",,
"Pilea_pusilla",,,
"Pilea_quadrata","yes","monoecy","xMono"
"Pilea_quercifolia","yes",,
"Pilea_racemiformis",,"dioecy","Dio"
"Pilea_racemosa","yes","dioecy|monoecy","Dio|xMono"
"Pilea_ramosissima",,,
"Pilea_receptacularis","yes","monoecy","xMono"
"Pilea_rhizobola",,,
"Pilea_rhombea","yes",,
"Pilea_rhombifolia",,,
"Pilea_riopalenquensis",,,
"Pilea_riparia",,,
"Pilea_rivularis","yes","dioecy","Dio"
"Pilea_rostellata",,"dioecy","Dio"
"Pilea_rostulata",,"dioecy|monoecy","Dio|xMono"
"Pilea_rotundinucula",,"dioecy|monoecy","Dio|xMono"
"Pilea_rubriflora","yes","dioecy","Dio"
"Pilea_rufa","yes","monoecy","xMono"
"Pilea_rugosa","yes",,
"Pilea_rugosissima",,,
"Pilea_rusbyi",,,
"Pilea_salwinensis",,"dioecy","Dio"
"Pilea_schimpffii",,,
"Pilea_scripta",,"dioecy|monoecy","Dio|xMono"
"Pilea_selbyanorum",,,
"Pilea_semidentata","yes",,
"Pilea_semisessilis",,"dioecy|monoecy","Dio|xMono"
"Pilea_senarifolia",,,
"Pilea_serpyllifolia",,,
"Pilea_serratifolia",,,
"Pilea_setigera","yes",,
"Pilea_sinocrassifolia",,"monoecy","xMono"
"Pilea_sinofasciata","yes","dioecy|monoecy","Dio|xMono"
"Pilea_skutchii",,,
"Pilea_somai",,"dioecy","Dio"
