"Name","OnTree","SexSyst","SexSyst4"
"Solanum_bumeliifolium","yes","hermaphrodite","Herm"
"Solanum_burchellii",,"hermaphrodite","Herm"
"Solanum_burkartii",,"hermaphrodite","Herm"
"Solanum_caavurana",,,
"Solanum_cacosmum","yes","hermaphrodite","Herm"
"Solanum_caelicolum",,,
"Solanum_caesium","yes","hermaphrodite","Herm"
"Solanum_cajamarquense",,"hermaphrodite","Herm"
"Solanum_cajanumense","yes","hermaphrodite","Herm"
"Solanum_caldense",,,
"Solanum_calidum","yes","hermaphrodite","Herm"
"Solanum_calileguae",,"hermaphrodite","Herm"
"Solanum_callianthum",,,
"Solanum_callosum",,,
"Solanum_campaniforme",,,
"Solanum_campanulatum","yes","andromonoecy","xMono"
"Solanum_campanuliflorum",,,
"Solanum_campechiense",,"andromonoecy","xMono"
"Solanum_camptostylum",,,
"Solanum_campylacanthum","yes","andromonoecy|hermaphrodite","Herm|xMono"
"Solanum_candidum","yes","andromonoecy","xMono"
"Solanum_candolleanum","yes","hermaphrodite","Herm"
"Solanum_canense",,"hermaphrodite","Herm"
"Solanum_canoasense",,"hermaphrodite","Herm"
"Solanum_cantense",,"hermaphrodite","Herm"
"Solanum_capense","yes","hermaphrodite","Herm"
"Solanum_capillipes",,,
"Solanum_capsiciforme","yes","hermaphrodite","Herm"
"Solanum_carautae",,,
"Solanum_carduiforme","yes","dioecy","Dio"
"Solanum_caricaefolium","yes",,
"Solanum_caripense","yes","hermaphrodite","Herm"
"Solanum_cassioides",,,
"Solanum_castaneum",,,
"Solanum_cataphractum",,"dioecy","Dio"
"Solanum_catilliflorum",,"hermaphrodite","Herm"
"Solanum_catombelense","yes","hermaphrodite","Herm"
"Solanum_caumii",,,
"Solanum_celatum",,"andromonoecy","xMono"
"Solanum_celsum","yes",,
"Solanum_centrale","yes",,
"Solanum_cerasiferum","yes","andromonoecy","xMono"
"Solanum_cernuum","yes",,
"Solanum_chacoense","yes","hermaphrodite","Herm"
"Solanum_chaetophorum",,,
"Solanum_chalmersii",,"hermaphrodite","Herm"
"Solanum_chamaeacanthum",,,
"Solanum_chamaepolybotryon","yes","hermaphrodite","Herm"
"Solanum_cheesmaniae","yes","hermaphrodite","Herm"
"Solanum_chenopodifolia",,,
"Solanum_chenopodinum","yes","hermaphrodite","Herm"
"Solanum_chenopodioides","yes","hermaphrodite","Herm"
"Solanum_chiapasense",,"hermaphrodite","Herm"
"Solanum_chilense","yes","hermaphrodite","Herm"
"Solanum_chilliasense",,"hermaphrodite","Herm"
"Solanum_chimborazense",,"hermaphrodite","Herm"
"Solanum_chippendalei","yes","andromonoecy","xMono"
"Solanum_chiquidenum",,"hermaphrodite","Herm"
"Solanum_chlamydogynum",,,
"Solanum_chmielewskii","yes","hermaphrodite","Herm"
"Solanum_chomatophilum","yes","hermaphrodite","Herm"
"Solanum_cinereum","yes","andromonoecy","xMono"
"Solanum_cinnamomeum",,,
"Solanum_circinatum","yes","hermaphrodite","Herm"
"Solanum_citrinum",,,
"Solanum_citrullifolium","yes","hermaphrodite","Herm"
"Solanum_cladotrichum",,,
"Solanum_clandestinum","yes",,
"Solanum_clarkiae",,"andromonoecy","xMono"
"Solanum_clarum","yes","hermaphrodite","Herm"
"Solanum_clathratum",,,
"Solanum_cleistogamum","yes",,
"Solanum_clivorum",,,
"Solanum_coactiliferum","yes",,
"Solanum_coagulans",,"hermaphrodite","Herm"
"Solanum_coalitum",,"hermaphrodite","Herm"
"Solanum_cobanense",,,
"Solanum_cochoae",,"hermaphrodite","Herm"
"Solanum_cocosoides",,"andromonoecy","xMono"
"Solanum_colombianum","yes","hermaphrodite","Herm"
"Solanum_comarapanum","yes",,
"Solanum_comitis",,,
"Solanum_commersonii",,"hermaphrodite","Herm"
"Solanum_complectens",,"hermaphrodite","Herm"
"Solanum_compressum",,"hermaphrodite","Herm"
"Solanum_comptum","yes",,
"Solanum_concarense",,"hermaphrodite","Herm"
"Solanum_concinnum",,,
"Solanum_confertiseriatum",,"dioecy","Dio"
"Solanum_confine",,,
"Solanum_conglobatum","yes","hermaphrodite","Herm"
"Solanum_conicum","yes","hermaphrodite","Herm"
"Solanum_conocarpum",,,
"Solanum_consimile",,,
"Solanum_contumazaense",,"hermaphrodite","Herm"
"Solanum_cookii","yes","hermaphrodite","Herm"
"Solanum_coquimbense",,"hermaphrodite","Herm"
"Solanum_coracinum",,,
"Solanum_cordatum","yes","hermaphrodite","Herm"
"Solanum_cordicitum",,,
"Solanum_cordifolium",,,
"Solanum_cordioides",,,
"Solanum_cordovense","yes",,
"Solanum_corifolium","yes","andromonoecy|hermaphrodite","Herm|xMono"
"Solanum_corneliomulleri",,"hermaphrodite","Herm"
"Solanum_cornifolium",,,
"Solanum_corumbense",,,
"Solanum_corymbiflorum",,"hermaphrodite","Herm"
"Solanum_corymbosum","yes","hermaphrodite","Herm"
"Solanum_costatum",,,
"Solanum_cowiei",,,
"Solanum_crassinervium","yes","hermaphrodite","Herm"
"Solanum_crassitomentosum",,"andromonoecy","xMono"
"Solanum_crebrispinum",,,
"Solanum_crinitipes","yes",,
"Solanum_crinitum","yes","hermaphrodite","Herm"
"Solanum_crispum","yes","hermaphrodite","Herm"
"Solanum_croatii","yes","andromonoecy|hermaphrodite","Herm|xMono"
"Solanum_crotonifolium",,,
"Solanum_cruciferum",,,
"Solanum_cucullatum",,"hermaphrodite","Herm"
"Solanum_cunninghamii","yes","dioecy","Dio"
"Solanum_cutervanum",,"hermaphrodite","Herm"
"Solanum_cyaneopurpureum","yes","hermaphrodite","Herm"
"Solanum_cyanocarphium",,,
"Solanum_cyathophorum",,,
"Solanum_cylindricum","yes","hermaphrodite","Herm"
"Solanum_cymbalariifolium",,,
"Solanum_dalibardiforme","yes","hermaphrodite","Herm"
"Solanum_dallmannianum",,,
"Solanum_dammerianum",,,
"Solanum_daphnophyllum",,,
"Solanum_darienense",,,
"Solanum_dasyanthum",,,
"Solanum_dasyneuron",,,
"Solanum_dasyphyllum","yes","andromonoecy","xMono"
"Solanum_davidsei",,,
"Solanum_davisense","yes","hermaphrodite","Herm"
"Solanum_decompositiflorum","yes",,
"Solanum_decorum","yes",,
"Solanum_defensum",,"andromonoecy","xMono"
"Solanum_deflexicarpum",,,
"Solanum_deflexiflorum",,,
"Solanum_deflexum",,,
"Solanum_delagoense",,,
"Solanum_delicatulum",,"hermaphrodite","Herm"
"Solanum_delitescens","yes","hermaphrodite","Herm"
"Solanum_demissum",,"hermaphrodite","Herm"
"Solanum_dendroicum",,"dioecy","Dio"
"Solanum_dennekense","yes","andromonoecy","xMono"
"Solanum_denseaculeatum",,,
"Solanum_densevestitum","yes","hermaphrodite","Herm"
"Solanum_depauperatum",,,
"Solanum_diamantinense",,"andromonoecy","xMono"
"Solanum_dianthophorum","yes",,
"Solanum_dianthum",,"hermaphrodite","Herm"
"Solanum_dichroandrum",,"hermaphrodite","Herm"
"Solanum_didymum",,,
"Solanum_dillonii",,"hermaphrodite","Herm"
"Solanum_dimorphandrum",,,
"Solanum_dimorphispinum",,"andromonoecy","xMono"
"Solanum_dioicum","yes","dioecy","Dio"
"Solanum_diploconos",,"hermaphrodite","Herm"
"Solanum_discolor","yes","andromonoecy","xMono"
"Solanum_dissectum","yes","hermaphrodite","Herm"
"Solanum_dissimile",,,
"Solanum_distichophyllum",,,
"Solanum_ditrichum","yes","andromonoecy","xMono"
"Solanum_diversiflorum",,"andromonoecy","xMono"
"Solanum_doddsii","yes","hermaphrodite","Herm"
"Solanum_dolichocremastrum",,"hermaphrodite","Herm"
"Solanum_dolichorhachis","yes","hermaphrodite","Herm"
"Solanum_dolichosepalum",,,
"Solanum_dolosum",,,
"Solanum_donianum","yes",,
"Solanum_douglasii",,"hermaphrodite","Herm"
"Solanum_dryanderense",,,
"Solanum_dulcamara","yes","hermaphrodite","Herm"
"Solanum_dulcamaroides",,"hermaphrodite","Herm"
"Solanum_dumicola",,"andromonoecy","xMono"
"Solanum_dunalianum",,"hermaphrodite","Herm"
"Solanum_dysprosium",,,
"Solanum_eardleyae",,,
"Solanum_eburneum",,"andromonoecy","xMono"
"Solanum_echegarayi",,"hermaphrodite","Herm"
"Solanum_echidnaeforme",,,
"Solanum_edmondstonii",,"hermaphrodite","Herm"
