"Name","OnTree","SexSyst","SexSyst4"
"Atriplex_procumbens",,,
"Atriplex_prosopidum",,,
"Atriplex_prostrata","yes","monoecy","xMono"
"Atriplex_pseudocampanulata",,"monoecy","xMono"
"Atriplex_pueblensis",,,
"Atriplex_pumilio",,,
"Atriplex_pungens",,,
"Atriplex_pusilla",,,
"Atriplex_quadrivalvata",,,
"Atriplex_quinii",,"monoecy","xMono"
"Atriplex_quixadensis",,,
"Atriplex_recurva",,,
"Atriplex_repanda",,,
"Atriplex_repens","yes",,
"Atriplex_reptans",,,
"Atriplex_rhagodioides","yes",,
"Atriplex_robusta",,,
"Atriplex_rosea","yes",,
"Atriplex_rosei",,,
"Atriplex_rotundifolia",,,
"Atriplex_rusbyi","yes",,
"Atriplex_saccaria",,,
"Atriplex_sagittata",,"monoecy","xMono"
"Atriplex_sagittifolia",,,
"Atriplex_sagittiformis",,,
"Atriplex_schugnanica",,,
"Atriplex_semibaccata",,"monoecy","xMono"
"Atriplex_semilunaris","yes","monoecy","xMono"
"Atriplex_serenana",,"monoecy","xMono"
"Atriplex_sibirica","yes",,
"Atriplex_socotrana",,,
"Atriplex_sorianoi",,,
"Atriplex_spegazzinii",,,
"Atriplex_sphaeromorpha","yes",,
"Atriplex_spinibractea","yes","monoecy","xMono"
"Atriplex_spinifera",,,
"Atriplex_spinulosa",,,
"Atriplex_spongiosa","yes","monoecy","xMono"
"Atriplex_stipitata","yes","dioecy|monoecy","Dio|xMono"
"Atriplex_stocksii",,,
"Atriplex_sturtii","yes","monoecy","xMono"
"Atriplex_subcordata",,,
"Atriplex_suberecta",,"monoecy","xMono"
"Atriplex_subspicata",,,
"Atriplex_suckleyi",,,
"Atriplex_taltalensis",,,
"Atriplex_tampicensis",,,
"Atriplex_tatarica","yes","monoecy","xMono"
"Atriplex_texana",,,
"Atriplex_tianschanica",,,
"Atriplex_tichomirovii",,,
"Atriplex_tridentata",,,
"Atriplex_truncata",,"monoecy","xMono"
"Atriplex_tularensis",,,
"Atriplex_turbinata","yes","monoecy","xMono"
"Atriplex_undulata","yes",,
"Atriplex_valdesii",,,
"Atriplex_vallenarensis",,,
"Atriplex_velutinella",,"monoecy","xMono"
"Atriplex_verrucifera","yes",,
"Atriplex_vesicaria","yes","monoecy","xMono"
"Atriplex_vestita",,,
"Atriplex_vulgatissima",,,
"Atriplex_wardii",,,
"Atriplex_watsonii","yes","dioecy","Dio"
"Atriplex_welshii",,,
"Atriplex_wolfii",,,
"Atriplex_wrightii",,,
"Atriplex_zahlensis",,,
