"Name","OnTree","SexSyst","SexSyst4"
"Thalictrum_strigillosum",,"andromonoecy","xMono"
"Thalictrum_tenue","yes","hermaphrodite","Herm"
"Thalictrum_tenuisubulatum",,"hermaphrodite","Herm"
"Thalictrum_texanum","yes","dioecy","Dio"
"Thalictrum_trichopus","yes","hermaphrodite","Herm"
"Thalictrum_tripeltiferum","yes","andromonoecy","xMono"
"Thalictrum_tsawarungense",,"hermaphrodite","Herm"
"Thalictrum_tuberiferum","yes","hermaphrodite","Herm"
"Thalictrum_tuberosum","yes","hermaphrodite","Herm"
"Thalictrum_uchiyamae","yes","hermaphrodite","Herm"
"Thalictrum_umbricola",,"hermaphrodite","Herm"
"Thalictrum_uncatum","yes","hermaphrodite","Herm"
"Thalictrum_uncinnatum",,"hermaphrodite","Herm"
"Thalictrum_uncinulatum","yes","hermaphrodite","Herm"
"Thalictrum_urbainii","yes","hermaphrodite","Herm"
"Thalictrum_venturii",,"hermaphrodite","Herm"
"Thalictrum_venulosum","yes","dioecy","Dio"
"Thalictrum_vesiculosum",,"andromonoecy","xMono"
"Thalictrum_virgatum","yes","hermaphrodite","Herm"
"Thalictrum_viscosum",,"hermaphrodite","Herm"
"Thalictrum_wangii",,"hermaphrodite","Herm"
"Thalictrum_wuyishanicum",,"hermaphrodite","Herm"
"Thalictrum_xingshanicum",,"hermaphrodite","Herm"
"Thalictrum_yunnanense",,"hermaphrodite","Herm"
"Thalictrum_zernyi","yes","hermaphrodite","Herm"
