"Name","OnTree","SexSyst","SexSyst4"
"Valeriana_polystachya","yes","dioecy|hermaphrodite","Dio|Herm"
"Valeriana_potopensis",,,
"Valeriana_prionophylla","yes","polygamodioecy","xDio"
"Valeriana_procera","yes",,
"Valeriana_protenta",,,
"Valeriana_pseudofficinalis","yes",,
"Valeriana_punctata",,,
"Valeriana_pycnantha",,,
"Valeriana_pyramidalis","yes",,
"Valeriana_pyrenaica","yes","hermaphrodite","Herm"
"Valeriana_pyricarpa",,,
"Valeriana_quadrangularis",,,
"Valeriana_quiroana",,,
"Valeriana_radicalis","yes","gynodioecy","xDio"
"Valeriana_radicata",,,
"Valeriana_reitziana",,,
"Valeriana_renifolia",,,
"Valeriana_rhodoleuca",,,
"Valeriana_robertianifolia","yes","gynodioecy","xDio"
"Valeriana_rosaliana","yes","gynodioecy","xDio"
"Valeriana_rossica",,,
"Valeriana_rufescens",,,
"Valeriana_rumicoides","yes",,
"Valeriana_rzedowskiorum","yes","gynodioecy","xDio"
"Valeriana_salicariifolia",,,
"Valeriana_saliunca","yes","hermaphrodite","Herm"
"Valeriana_sambucifolia",,"hermaphrodite","Herm"
"Valeriana_samolifolia",,,
"Valeriana_saxatilis","yes","dioecy","Dio"
"Valeriana_scandens","yes","gynodioecy","xDio"
"Valeriana_secunda","yes",,
"Valeriana_sedifolia",,"dioecy","Dio"
"Valeriana_selerorum","yes","hermaphrodite","Herm"
"Valeriana_senecioides",,,
"Valeriana_serrata",,,
"Valeriana_sichuanica","yes",,
"Valeriana_sisymbriifolia",,,
"Valeriana_sitchensis","yes","hermaphrodite","Herm"
"Valeriana_sorbifolia","yes","gynodioecy","xDio"
"Valeriana_sphaerocarpa",,"gynodioecy","xDio"
"Valeriana_sphaerocephala",,,
"Valeriana_sphaerophora",,,
"Valeriana_spicata",,,
"Valeriana_stenophylla","yes",,
"Valeriana_stenoptera","yes",,
"Valeriana_stricta","yes","dioecy|gynodioecy","Dio|xDio"
"Valeriana_stuckertii",,"dioecy","Dio"
"Valeriana_subincisa","yes",,
"Valeriana_supina","yes","hermaphrodite","Herm"
"Valeriana_tachirensis","yes",,
"Valeriana_tafiensis",,,
"Valeriana_tajuvensis",,"gynodioecy","xDio"
"Valeriana_tanacetifolia","yes","hermaphrodite","Herm"
"Valeriana_tangutica",,,
"Valeriana_tatamana",,,
"Valeriana_tessendorffiana",,,
"Valeriana_texana","yes","polygamodioecy","xDio"
"Valeriana_tiliifolia",,,
"Valeriana_tomentosa","yes",,
"Valeriana_transjenisensis",,,
"Valeriana_trichomanes",,,
"Valeriana_trichostoma","yes",,
"Valeriana_triphylla","yes",,
"Valeriana_triplinervis",,,
"Valeriana_tripteris","yes","gynodioecy","xDio"
"Valeriana_tuberosa","yes","hermaphrodite","Herm"
"Valeriana_tzotzilana",,"gynodioecy","xDio"
"Valeriana_ulei",,,
"Valeriana_uliginosa",,,
"Valeriana_urbanii",,,
"Valeriana_urticifolia","yes","gynodioecy","xDio"
"Valeriana_vaga","yes","hermaphrodite","Herm"
"Valeriana_vaginata",,"hermaphrodite","Herm"
"Valeriana_valdiviana",,,
"Valeriana_velutina",,"gynodioecy","xDio"
"Valeriana_venezuelana",,,
"Valeriana_verrucosa",,,
"Valeriana_verticillata","yes","gynodioecy","xDio"
"Valeriana_virescens","yes","gynodioecy","xDio"
"Valeriana_virgata",,,
"Valeriana_wallrothii","yes",,
"Valeriana_warburgii",,,
"Valeriana_weberbaueri",,,
"Valeriana_wolgensis",,,
"Valeriana_zamoranensis",,,
