"Name","OnTree","SexSyst","SexSyst4"
"Asparagus_oliveri",,"hermaphrodite","Herm"
"Asparagus_ovatus","yes","hermaphrodite","Herm"
"Asparagus_oxyacanthus",,"hermaphrodite","Herm"
"Asparagus_pachyrrhizus",,,
"Asparagus_palaestinus",,"dioecy","Dio"
"Asparagus_pallasii",,,
"Asparagus_pastorianus",,,
"Asparagus_pearsonii",,"hermaphrodite","Herm"
"Asparagus_pendulus",,"hermaphrodite","Herm"
"Asparagus_penicillatus",,"hermaphrodite","Herm"
"Asparagus_persicus",,"dioecy","Dio"
"Asparagus_petersianus",,,
"Asparagus_plocamoides",,,
"Asparagus_poissonii",,,
"Asparagus_przewalskyi",,"dioecy","Dio"
"Asparagus_pseudoscaber","yes","dioecy","Dio"
"Asparagus_psilurus",,"hermaphrodite","Herm"
"Asparagus_punjabensis",,,
"Asparagus_pygmaeus",,,
"Asparagus_racemosus","yes","hermaphrodite","Herm"
"Asparagus_radiatus",,,
"Asparagus_ramosissimus",,"hermaphrodite","Herm"
"Asparagus_recurvispinus",,"hermaphrodite","Herm"
"Asparagus_retrofractus",,"hermaphrodite","Herm"
"Asparagus_richardsiae",,,
"Asparagus_rigidus",,"hermaphrodite","Herm"
"Asparagus_ritschardii",,,
"Asparagus_rogersii",,"hermaphrodite","Herm"
"Asparagus_rottleri",,"hermaphrodite","Herm"
"Asparagus_rubicundus",,"hermaphrodite","Herm"
"Asparagus_rubricaulis",,"hermaphrodite","Herm"
"Asparagus_sapinii",,,
"Asparagus_sarmentosus",,"hermaphrodite","Herm"
"Asparagus_saundersiae",,"hermaphrodite","Herm"
"Asparagus_scaberulus",,"hermaphrodite","Herm"
"Asparagus_scandens","yes","hermaphrodite","Herm"
"Asparagus_schoberioides","yes","dioecy","Dio"
"Asparagus_schroederi",,"hermaphrodite","Herm"
"Asparagus_schumanianus",,"hermaphrodite","Herm"
"Asparagus_scoparius",,"hermaphrodite","Herm"
