"Name","OnTree","SexSyst","SexSyst4"
"Poa_hakusanensis",,,
"Poa_halmaturina",,,
"Poa_hartzii","yes","apomictic|hermaphrodite","Herm"
"Poa_hayachinensis",,,
"Poa_hedbergii",,,
"Poa_helenae",,,
"Poa_helmsii","yes","hermaphrodite","Herm"
"Poa_hentyi",,,
"Poa_hesperia","yes","hermaphrodite","Herm"
"Poa_hiemata",,"hermaphrodite","Herm"
"Poa_hieronymi",,,
"Poa_himalayana",,,
"Poa_hirtiglumis",,,
"Poa_hisauchii","yes",,
"Poa_hissarica",,,
"Poa_holciformis","yes","dioecy","Dio"
"Poa_homomalla",,"hermaphrodite","Herm"
"Poa_hookeri","yes","hermaphrodite","Herm"
"Poa_horridula",,,
"Poa_hothamensis",,,
"Poa_howellii",,"hermaphrodite","Herm"
"Poa_huancavelicae",,,
"Poa_hubbardiana",,"dioecy","Dio"
"Poa_huecu",,"dioecy","Dio"
"Poa_humilis","yes",,
"Poa_humillima","yes",,
"Poa_hylobates",,,
"Poa_hypsinephes",,,
"Poa_ibarii",,"dioecy","Dio"
"Poa_iberica","yes","hermaphrodite","Herm"
"Poa_imbecilla","yes","hermaphrodite","Herm"
"Poa_imperialis",,,
"Poa_inconspicua",,,
"Poa_incrassata","yes","hermaphrodite","Herm"
"Poa_induta",,,
"Poa_infirma","yes","gynomonoecy|hermaphrodite","Herm|xMono"
"Poa_interior","yes","hermaphrodite","Herm"
"Poa_intrusa",,"hermaphrodite","Herm"
"Poa_ircutica","yes","hermaphrodite","Herm"
"Poa_iridifolia","yes","dioecy","Dio"
"Poa_irkutica",,,
"Poa_jansenii",,,
"Poa_jaunsarensis",,,
"Poa_jeremiadis",,,
"Poa_jubata",,,
"Poa_jugicola",,,
"Poa_kamczatensis","yes",,
"Poa_kanboensis",,,
"Poa_keckii",,,
"Poa_kelloggii","yes","hermaphrodite","Herm"
"Poa_kenteica",,,
"Poa_keysseri",,"hermaphrodite","Herm"
"Poa_khasiana",,,
"Poa_kilimanjarica",,,
"Poa_kirkii",,"hermaphrodite","Herm"
"Poa_koelzii",,,
"Poa_koksuensis",,,
"Poa_kolymensis",,,
"Poa_krylovii",,,
"Poa_kuborensis",,,
"Poa_kumgansanii",,,
"Poa_kurdistanica",,,
"Poa_kurtzii",,"gynomonoecy","xMono"
"Poa_labillardierei","yes","hermaphrodite","Herm"
"Poa_lachenensis",,,
"Poa_laetevirens","yes","gynomonoecy","xMono"
"Poa_lahulensis",,,
"Poa_lamii",,,
"Poa_lanata",,,
"Poa_langtangensis",,,
"Poa_languidior",,,
"Poa_lanigera",,"dioecy","Dio"
"Poa_lanuginosa",,"dioecy","Dio"
"Poa_lavrenkoi",,,
"Poa_laxiflora",,"hermaphrodite","Herm"
"Poa_legionensis",,,
"Poa_leibergii","yes","dioecy|gynodioecy","Dio|xDio"
"Poa_leioclada",,,
"Poa_lepidula","yes","hermaphrodite","Herm"
"Poa_leptalea",,,
"Poa_leptoclada",,,
"Poa_leptocoma","yes","hermaphrodite","Herm"
"Poa_lettermanii",,"hermaphrodite","Herm"
"Poa_lhasaensis",,,
"Poa_ligularis",,"dioecy","Dio"
"Poa_ligulata","yes","hermaphrodite","Herm"
"Poa_lilloi",,"gynodioecy","xDio"
"Poa_limosa",,,
"Poa_lindebergii",,,
"Poa_lindsayi",,"hermaphrodite","Herm"
"Poa_linearifolia",,,
"Poa_lipskyi",,,
"Poa_litorosa",,"hermaphrodite","Herm"
"Poa_longifolia",,,
"Poa_longii",,,
"Poa_longiramea",,,
"Poa_lowanensis",,"hermaphrodite","Herm"
"Poa_lunata",,,
"Poa_macrantha",,"dioecy","Dio"
"Poa_macroanthera",,,
