"Name","OnTree","SexSyst","SexSyst4"
"Garcinia_madruno","yes",,
"Garcinia_magnifolia",,,
"Garcinia_maingayi",,,
"Garcinia_malaccensis","yes","dioecy","Dio"
"Garcinia_maluensis",,,
"Garcinia_mammeoides",,,
"Garcinia_mangorensis",,,
"Garcinia_mangostifera",,,
"Garcinia_mannii","yes",,
"Garcinia_matsudae",,,
"Garcinia_mckeaniana",,,
"Garcinia_megistophylla","yes",,
"Garcinia_melleri","yes",,
"Garcinia_memecyloides",,,
"Garcinia_merguensis",,,
"Garcinia_mestoni",,"dioecy","Dio"
"Garcinia_microcarpa",,,
"Garcinia_microphylla",,,
"Garcinia_microstigma",,,
"Garcinia_microtropidiiformis",,,
"Garcinia_minahassensis",,,
"Garcinia_mindanaensis",,,
"Garcinia_minimiflora",,,
"Garcinia_minutiflora",,,
"Garcinia_miquelii",,,
"Garcinia_moaensis",,,
"Garcinia_monantha",,,
"Garcinia_montana",,,
"Garcinia_morella",,,
"Garcinia_moseleyana",,,
"Garcinia_moszkowskii",,,
"Garcinia_mottleyana",,,
"Garcinia_moulmeinensis",,,
"Garcinia_multibracteolata",,,
"Garcinia_multifida",,,
"Garcinia_multiflora",,"monoecy","xMono"
"Garcinia_mungotia",,,
"Garcinia_murdochii",,,
"Garcinia_murtonii",,,
"Garcinia_myristicifolia",,,
"Garcinia_myrtifolia",,,
"Garcinia_nervosa","yes","dioecy","Dio"
"Garcinia_nigricans",,,
"Garcinia_nigrolineata","yes",,
"Garcinia_nitida",,,
"Garcinia_novoguineensis",,,
"Garcinia_nubigena",,,
"Garcinia_nujiangensis",,"dioecy","Dio"
"Garcinia_oblongifolia",,"dioecy","Dio"
"Garcinia_ochrocarpoides",,,
"Garcinia_oligantha",,"dioecy","Dio"
"Garcinia_oligophlebia",,,
"Garcinia_oliveri",,,
"Garcinia_opaca",,,
"Garcinia_ophiticola",,,
"Garcinia_oreophila",,,
"Garcinia_orthoclada",,,
"Garcinia_ovalifolia","yes",,
"Garcinia_pachyantha",,,
"Garcinia_pachycarpa",,,
"Garcinia_pachyclada",,,
"Garcinia_pachypetala",,,
"Garcinia_pacifica",,,
"Garcinia_pallida",,,
"Garcinia_pallidesanguinea",,,
"Garcinia_pancheri",,,
"Garcinia_parviflora",,,
"Garcinia_parvifolia","yes","dioecy","Dio"
"Garcinia_parvula",,,
"Garcinia_pauciflora",,,
"Garcinia_paucinervis",,"monoecy","xMono"
"Garcinia_pedicellata",,,
"Garcinia_pedunculata",,"dioecy","Dio"
"Garcinia_penangiana","yes",,
"Garcinia_pervillei",,,
"Garcinia_petiolaris",,,
"Garcinia_picrorhiza",,,
"Garcinia_pictoria",,,
"Garcinia_planchonii",,,
"Garcinia_platyphylla",,,
"Garcinia_plena",,,
"Garcinia_poilanei",,,
"Garcinia_polyneura",,,
"Garcinia_ponapensis",,,
"Garcinia_portoricensis",,,
"Garcinia_prainiana","yes",,
"Garcinia_preussii",,,
"Garcinia_propinqua",,,
"Garcinia_pseudoguttifera",,,
"Garcinia_puat",,,
"Garcinia_pullei",,,
"Garcinia_punctata","yes",,
"Garcinia_pungens",,,
"Garcinia_pyrifera",,,
"Garcinia_qinzhouensis",,,
"Garcinia_quadrifaria",,,
"Garcinia_quadrilocularis",,,
"Garcinia_quaesita",,,
"Garcinia_ramosii",,,
"Garcinia_ramulosa",,,
"Garcinia_revoluta",,,
"Garcinia_rheedei",,,
"Garcinia_rhizophoroides",,,
"Garcinia_rhynchophylla",,,
"Garcinia_riedeliana",,,
"Garcinia_rigida","yes",,
"Garcinia_riparia",,"dioecy","Dio"
"Garcinia_robsoniana",,,
"Garcinia_rostrata","yes",,
"Garcinia_rubra",,,
"Garcinia_rubriflora","yes",,
"Garcinia_rubrisepala",,,
"Garcinia_rubroechinata",,,
"Garcinia_rumiyo",,,
"Garcinia_rupestris",,,
"Garcinia_ruscifolia",,,
"Garcinia_sabangensis",,,
"Garcinia_salakensis",,,
"Garcinia_samarensis",,,
"Garcinia_sampitana",,,
"Garcinia_sarawhensis",,,
"Garcinia_scaphopetala",,,
"Garcinia_schefferi",,,
"Garcinia_schlecbteri",,,
"Garcinia_schomburgkiana","yes",,
"Garcinia_schraderi",,,
"Garcinia_scortechinii","yes","dioecy","Dio"
"Garcinia_segmentata",,,
"Garcinia_semseii",,,
"Garcinia_serpentini",,,
"Garcinia_sessilis",,,
"Garcinia_sizygiifolia","yes",,
