"Name","OnTree","SexSyst","SexSyst4"
"Piper_colonense","yes","hermaphrodite","Herm"
"Piper_comasense",,,
"Piper_commutatum",,,
"Piper_concretiflorum",,,
"Piper_conditum",,,
"Piper_confertinodum","yes",,
"Piper_conispicum",,,
"Piper_consanguineum",,,
"Piper_constipatispicum",,,
"Piper_controversum",,,
"Piper_corcovadense","yes",,
"Piper_corcovadensis",,,
"Piper_cordatilimbum","yes",,
"Piper_cordatum",,,
"Piper_cordiforme",,,
"Piper_cordilimbum",,,
"Piper_cordillerianum",,,
"Piper_cordovanum",,,
"Piper_cordulatum",,,
"Piper_corintoananum",,,
"Piper_cornifolium",,,
"Piper_corrugatum","yes",,
"Piper_coruscans",,,
"Piper_corylistachyon",,,
"Piper_costatum","yes",,
"Piper_cowanii",,,
"Piper_crassinervium",,,
"Piper_crassispicatum",,,
"Piper_crassistilum",,,
"Piper_crebrinodum",,,
"Piper_crenulatum",,,
"Piper_crocatum",,,
"Piper_cryptopodon",,,
"Piper_cubataonum",,,
"Piper_cubeba","yes","dioecy","Dio"
"Piper_cumanense",,,
"Piper_cumaralense",,,
"Piper_cumbasonum",,,
"Piper_cumbotianum",,,
"Piper_cuniculorum",,,
"Piper_curtifolium",,,
"Piper_curtirachis",,,
"Piper_curtispicum",,,
"Piper_curvatum",,,
"Piper_cuspidilimbum",,,
"Piper_cuspidispicum",,,
"Piper_cutucuense",,,
"Piper_cuyunianum",,,
"Piper_cyphophyllopse",,,
"Piper_cyrtopodon",,,
"Piper_daedalum",,,
"Piper_daguanum","yes",,
"Piper_damiaoshanense",,,
"Piper_darienense","yes",,
"Piper_dasyoura",,,
"Piper_dasypodum",,,
"Piper_davidsonii",,,
"Piper_decipiens",,,
"Piper_decumanum","yes",,
"Piper_decurrens",,"hermaphrodite","Herm"
"Piper_deductum",,,
"Piper_deliciasanum",,,
"Piper_delineatum",,,
"Piper_demeraranum",,,
"Piper_demoratum",,,
"Piper_dennisii",,,
"Piper_densiciliatum",,,
"Piper_descourtilsianum",,,
"Piper_desultorium",,,
"Piper_dichotomum",,,
