"Name","OnTree","SexSyst","SexSyst4"
"Begonia_biserrata",,"monoecy","xMono"
"Begonia_bissei",,"monoecy","xMono"
"Begonia_bogneri","yes","monoecy","xMono"
"Begonia_boisiana","yes","monoecy","xMono"
"Begonia_boissieri",,"monoecy","xMono"
"Begonia_boiviniana",,"monoecy","xMono"
"Begonia_boliviensis","yes","monoecy","xMono"
"Begonia_bolleana",,"monoecy","xMono"
"Begonia_bolsteri",,,
"Begonia_bonii",,"monoecy","xMono"
"Begonia_bonitoensis",,"monoecy","xMono"
"Begonia_bonthainensis",,,
"Begonia_bonus-henricus","yes","monoecy","xMono"
"Begonia_boraceiensis",,"monoecy","xMono"
"Begonia_borneensis",,,
"Begonia_bosseri",,,
"Begonia_boucheana",,"monoecy","xMono"
"Begonia_bouffordii",,,
"Begonia_bowerae",,"monoecy","xMono"
"Begonia_brachybotrys",,,
"Begonia_brachyclada",,"monoecy","xMono"
"Begonia_brachypoda",,"monoecy","xMono"
"Begonia_bracteata",,"monoecy","xMono"
"Begonia_bracteosa",,"monoecy","xMono"
"Begonia_bradei",,"monoecy","xMono"
"Begonia_brandbygeana",,,
"Begonia_brandisiana",,"monoecy","xMono"
"Begonia_brassii",,"monoecy","xMono"
"Begonia_breedlovei",,"monoecy","xMono"
"Begonia_brevibracteata",,"monoecy","xMono"
"Begonia_brevicaulis",,"monoecy","xMono"
"Begonia_brevicordata",,"monoecy","xMono"
"Begonia_brevilobata",,"monoecy","xMono"
"Begonia_brevipedunculata",,,
"Begonia_brevipes","yes",,
"Begonia_brevipetala",,"monoecy","xMono"
"Begonia_brevirimosa","yes","monoecy","xMono"
"Begonia_brevisetulosa",,"monoecy","xMono"
"Begonia_bridgesii",,"monoecy","xMono"
"Begonia_bruneiana",,,
"Begonia_buchtienii",,"monoecy","xMono"
"Begonia_buddleiifolia",,"monoecy","xMono"
"Begonia_bufoderma",,,
"Begonia_buimontana","yes","monoecy","xMono"
"Begonia_bulbillifera",,"monoecy","xMono"
"Begonia_bullata",,"monoecy","xMono"
"Begonia_burbidgei","yes",,
"Begonia_burkillii",,"monoecy","xMono"
"Begonia_burmensis",,"monoecy","xMono"
"Begonia_burttii",,,
"Begonia_buseyi",,"monoecy","xMono"
"Begonia_cacauicola",,,
"Begonia_caespitosa",,,
"Begonia_calcarea",,,
"Begonia_calcicola","yes","monoecy","xMono"
"Begonia_calderonii",,"monoecy","xMono"
"Begonia_calliantha",,,
"Begonia_callosa",,,
"Begonia_calvescens",,,
"Begonia_camposportoana",,"monoecy","xMono"
"Begonia_canarana",,"monoecy","xMono"
"Begonia_candollei",,"monoecy","xMono"
"Begonia_capanemae",,"monoecy","xMono"
"Begonia_capensis",,,
"Begonia_capillipes","yes",,
"Begonia_capituliformis","yes",,
"Begonia_caraguatatubensis",,"monoecy","xMono"
"Begonia_cardiocarpa",,"monoecy","xMono"
"Begonia_cardiophora",,"monoecy","xMono"
"Begonia_cariocana",,,
"Begonia_carletonii",,,
"Begonia_carnosa",,,
"Begonia_carnosula",,,
"Begonia_caroliniifolia",,"monoecy","xMono"
"Begonia_carpinifolia",,"monoecy","xMono"
"Begonia_carrieae",,"monoecy","xMono"
"Begonia_casiguranensis",,,
"Begonia_castaneifolia",,,
"Begonia_castilloi",,"monoecy","xMono"
"Begonia_catharinensis",,"monoecy","xMono"
"Begonia_cathayana","yes","monoecy","xMono"
"Begonia_cathcartii",,"monoecy","xMono"
"Begonia_caudata",,,
"Begonia_cauliflora",,"monoecy","xMono"
"Begonia_cavaleriei","yes","monoecy","xMono"
"Begonia_cavallyensis","yes","monoecy","xMono"
"Begonia_cavum",,"monoecy","xMono"
"Begonia_cebadillensis",,"monoecy","xMono"
"Begonia_cehengensis",,"monoecy","xMono"
"Begonia_celebica",,,
"Begonia_cerasiphylla",,,
"Begonia_ceratocarpa","yes","monoecy","xMono"
"Begonia_chaetocarpa",,"monoecy","xMono"
"Begonia_chaiana",,,
"Begonia_chiapensis",,"monoecy","xMono"
"Begonia_chiasmogyna","yes","monoecy","xMono"
"Begonia_chingii",,"monoecy","xMono"
"Begonia_chishuiensis",,"monoecy","xMono"
"Begonia_chitoensis","yes","monoecy","xMono"
"Begonia_chivatoa",,"monoecy","xMono"
"Begonia_chlorandra",,,
"Begonia_chlorocarpa",,,
"Begonia_chlorolepis",,"monoecy","xMono"
"Begonia_chloroneura","yes","monoecy","xMono"
"Begonia_chlorosticta","yes","monoecy","xMono"
"Begonia_chongii",,,
"Begonia_chuniana",,"monoecy","xMono"
"Begonia_chuyunshanensis",,"monoecy","xMono"
"Begonia_ciliifera",,,
"Begonia_ciliobracteata",,"monoecy","xMono"
"Begonia_cincinnifera",,,
"Begonia_cinnabarina","yes","monoecy","xMono"
"Begonia_circumlobata","yes","monoecy","xMono"
"Begonia_cirrosa","yes","monoecy","xMono"
"Begonia_cladocarpoides",,"monoecy","xMono"
"Begonia_cladotricha",,,
"Begonia_clarkei",,"monoecy","xMono"
"Begonia_clavicaulis",,"monoecy","xMono"
"Begonia_clemensiae",,,
"Begonia_cleopatrae","yes","monoecy","xMono"
"Begonia_clypeifolia",,"monoecy","xMono"
"Begonia_coccinea",,"monoecy","xMono"
"Begonia_coelocentroides",,,
"Begonia_cognata",,,
"Begonia_collaris",,"monoecy","xMono"
"Begonia_collina",,"monoecy","xMono"
"Begonia_collisiae",,"monoecy","xMono"
"Begonia_colombiana",,"monoecy","xMono"
"Begonia_colorata",,"monoecy","xMono"
"Begonia_comata",,"dioecy","Dio"
"Begonia_comestibilis",,"monoecy","xMono"
"Begonia_comorensis","yes",,
"Begonia_compacticaulis",,"monoecy","xMono"
"Begonia_concanensis",,,
"Begonia_conchifolia","yes","monoecy","xMono"
"Begonia_concinna",,"monoecy","xMono"
"Begonia_confinis",,"monoecy","xMono"
"Begonia_confusa",,,
"Begonia_congesta",,,
"Begonia_conipila",,,
"Begonia_consanguinea",,,
"Begonia_consobrina",,"monoecy","xMono"
"Begonia_contracta",,,
"Begonia_convallariodora",,"monoecy","xMono"
"Begonia_convolvulacea","yes","monoecy","xMono"
"Begonia_cooperi",,"monoecy","xMono"
"Begonia_copelandii",,"monoecy","xMono"
"Begonia_copeyana",,,
"Begonia_coptidifolia",,,
"Begonia_coptidimontana",,"monoecy","xMono"
"Begonia_cordata",,,
"Begonia_cordifolia",,"monoecy","xMono"
"Begonia_coriacea",,"monoecy","xMono"
"Begonia_corneri",,"monoecy","xMono"
"Begonia_cornitepala",,"monoecy","xMono"
"Begonia_cornuta",,"monoecy","xMono"
"Begonia_coronensis","yes","monoecy","xMono"
"Begonia_corredorana",,"monoecy","xMono"
"Begonia_corrugata",,,
"Begonia_corzoensis",,"monoecy","xMono"
"Begonia_coursii",,"monoecy","xMono"
"Begonia_cowellii",,"monoecy","xMono"
"Begonia_crassicaulis","yes","monoecy","xMono"
"Begonia_crateris",,"monoecy","xMono"
"Begonia_crenata",,"monoecy","xMono"
"Begonia_crinita",,"monoecy","xMono"
"Begonia_crispipila","yes",,
"Begonia_crispula",,"monoecy","xMono"
"Begonia_cristata",,,
"Begonia_cristobalensis",,"monoecy","xMono"
"Begonia_croatii",,"monoecy","xMono"
"Begonia_crocea",,,
"Begonia_cryptocarpa",,"monoecy","xMono"
"Begonia_crystallina","yes",,
"Begonia_cuatrecasana",,"monoecy","xMono"
"Begonia_cubensis","yes","monoecy","xMono"
"Begonia_cucphuongensis",,,
"Begonia_cucullata",,"monoecy","xMono"
"Begonia_cucurbitifolia","yes","monoecy","xMono"
"Begonia_cuernavacensis",,"monoecy","xMono"
"Begonia_cumingiana",,,
"Begonia_cumingii",,,
"Begonia_cuneatifolia",,,
"Begonia_cupreata",,,
"Begonia_curtii",,"monoecy","xMono"
"Begonia_curtisii",,"monoecy","xMono"
"Begonia_curvicarpa",,"monoecy","xMono"
"Begonia_cyanescens",,,
"Begonia_cyathophora",,"monoecy","xMono"
"Begonia_cylindrata",,"monoecy","xMono"
"Begonia_cylindrica",,"monoecy","xMono"
"Begonia_cymbalifera",,"monoecy","xMono"
"Begonia_davisii",,"monoecy","xMono"
"Begonia_daweishanensis","yes","monoecy","xMono"
"Begonia_daxinensis",,"monoecy","xMono"
"Begonia_dealbata",,"monoecy","xMono"
"Begonia_debaoensis",,"monoecy","xMono"
"Begonia_debilis",,"monoecy","xMono"
"Begonia_decandra",,"monoecy","xMono"
"Begonia_decaryana",,"monoecy","xMono"
"Begonia_declinata",,,
"Begonia_decora",,"monoecy","xMono"
"Begonia_delicatula",,"monoecy","xMono"
"Begonia_deliciosa","yes","monoecy","xMono"
"Begonia_demissa","yes","monoecy","xMono"
"Begonia_densifolia",,"monoecy","xMono"
"Begonia_densiretis",,,
"Begonia_dentatiloba",,,
"Begonia_dentatobracteata",,"monoecy","xMono"
"Begonia_denticulata",,,
"Begonia_depauperata",,"monoecy","xMono"
"Begonia_descoleana",,"monoecy","xMono"
"Begonia_dewildei","yes","monoecy","xMono"
"Begonia_diadema","yes","monoecy","xMono"
"Begonia_dichotoma",,"monoecy","xMono"
"Begonia_dielsiana",,"monoecy","xMono"
"Begonia_dietrichiana",,"monoecy","xMono"
"Begonia_diffusa",,"monoecy","xMono"
"Begonia_diffusiflora",,,
"Begonia_digitata",,"monoecy","xMono"
"Begonia_digyna",,"monoecy","xMono"
