0.01, 0.0325, 0.055, 0.0775, 0.1
0.010050251256281562,0.033036848792884266,0.05655526992287929,0.0806241872561767,0.10526315789473695
0.009523809523809712,0.03132530120481902,0.05365853658536601,0.07654320987654295,0.09999999999999998
0.008997089177031015,0.029610772425805454,0.0507531551092415,0.0724448415698673,0.09470752089136503
0.008470089994706442,0.02789325466005066,0.04783908670834469,0.06832897093263512,0.08938547486033521
0.00794281175536149,0.026172740084557833,0.044916292364230226,0.0641954856077862,0.08403361344537819
0.007415254237288393,0.024449220849005804,0.041984732824427384,0.06004427227448783,0.07865168539325851
0.006887417218543135,0.022722689075630242,0.039044368600682944,0.0558752166377815,0.07323943661971832
0.00635930047694766,0.020993136859103756,0.03609515996718615,0.05168820341809077,0.06779661016949157
0.005830903790087438,0.019260556266415207,0.033137066958784156,0.04748311634059732,0.062322946175637495
0.005302226935312904,0.01752493933674837,0.03017004936917178,0.043259838124476535,0.05681818181818188
0.004773269689737569,0.015786278081359906,0.027194066749072987,0.03901825047199492,0.05128205128205143
0.004244031830238804,0.014044564483457145,0.024209078404401563,0.03475823405746303,0.045714285714285596
0.0037145131334571646,0.012299790498073726,0.02121504339440694,0.030479668516047442,0.0401146131805159
0.0031847133757960666,0.010551948051948035,0.01821192052980125,0.026182432432432345,0.034482758620689835
0.0026546323334218913,0.008801029043395747,0.015199668370872055,0.021866403329336204,0.028818443804034533
0.0021242697822625445,0.007047025342187152,0.012178245225574313,0.017531457655874383,0.023121387283236983
0.0015936254980080111,0.005289928789420029,0.009147609147609037,0.013177470775770361,0.017391304347826098
0.0010626992561107995,0.0035297311973934153,0.00610771793448095,0.008804316955410396,0.011627906976744096
0.0005314908317832767,0.0017664243494802667,0.0030585291255388336,0.004411869351739761,0.005830903790087549
2.220446049250313e-16,0.,1.1102230246251565e-16,0.,0.
