0.01, 0.0325, 0.055, 0.0775, 0.1
2.2864917005668506,2.249683433262163,2.2120235608013257,2.1734821828732636,2.1340279828363804
2.2873346877892224,2.2524241216579064,2.216662078303875,2.1800170215336943,2.142455838344259
2.2881781211546075,2.2551695838124957,2.2213144440063233,2.186579708155973,2.150930645693406
2.289022001017274,2.2579198322092755,2.2259807200166617,2.193170421129719,2.159452798335009
2.289866327731867,2.2606748793751508,2.2306609688148353,2.199789340371454,2.168022694128664
2.2907111016534056,2.2634347378807846,2.2353552532555336,2.206436647340984,2.1766407354043054
2.2915563231372884,2.2661994203407807,2.2400636365710027,2.213112525057973,2.185307329025164
2.2924019925392853,2.2689689394138823,2.2447861823738853,2.2198171581187482,2.1940228864517883
2.2932481102155484,2.2717433078031593,2.2495229546600837,2.2265507327133087,2.2027878238071756
2.2940946765226045,2.274522538256209,2.2542740178116554,2.2333134366425664,2.2116025619429918
2.2949416918173595,2.277306643565346,2.2590394365997244,2.240105459335799,2.220467526506931
2.295789156457099,2.2800956365678,2.2638192761874265,2.2469269918683437,2.229383148011238
2.296637070799486,2.282889530145917,2.2686136021328824,2.2537782269795112,2.2383498619023863
2.2974854352025647,2.2856883372273487,2.27342248039219,2.2606593590907424,2.247368108631991
2.298334250024758,2.288492070785263,2.2782459773224524,2.2675705843239937,2.256438333728913
2.29918351562487,2.2913007438385375,2.283084159684832,2.2745121005203774,2.265560987872639
2.3000332323620887,2.2941143694519575,2.287937094647622,2.2814841072590335,2.2747365269679216
2.300883400595978,2.296932960736433,2.292804849789366,2.2884868058762606,2.283965412220735
2.30173402068649,2.2997565308491823,2.297687493101987,2.295520399484897,2.2932481102155475
2.3025850929939558,2.3025850929939558,2.3025850929939558,2.302585092993956,2.302585092993956
