k,r,sf,sm,EqInvEig,EqInvEigNM,DiffEQInvEig
1.1*(1 - 2*delta*selfRate),0,0.3383555834611348,0.48931257522539107,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.38927576795665275,0.3100465289043943,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.49164269376342007,0.4538704906067741,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2930368152815629,0.4128898845244475,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3320674038435154,0.48676181208406955,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.372832218516574,0.48096762124193804,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.35681116263273016,0.4241548635703377,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.46411306960596266,0.4536600867833036,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2811477645115792,0.23529511914391432,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.37647616819020435,0.4505948587923184,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4846190355318435,0.42530158754448144,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3839059609124892,0.30903478703096765,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.35581623551889974,0.38413303032084944,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.36228567233584374,0.3009096032258548,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.35064206593810954,0.4781947178821052,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.18592748891515654,0.19111782329105853,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.40938591380505507,0.32484020993869134,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.460419092491239,0.41483164477649015,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.38550764219979017,0.47355481358173634,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.40800435684901737,0.36103506008570774,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.16455748566782202,0.17644328768143513,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3098018036593001,0.4281540662794495,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.39953971573456437,0.2918439257202091,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.38024113285918537,0.3120989120682649,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.16423058551590308,0.16369458767418998,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3271697920767671,0.3232824887440867,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.34943624651554994,0.45680240914818493,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4612286655980111,0.40622063009390086,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3543551702541746,0.37833721131291675,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4576356570456398,0.3192177052838868,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.33859742661965897,0.45071033311216535,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4069266925803945,0.3481204845564686,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.471650402531238,0.39825860285849735,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.17083612614288668,0.16028911417377334,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4870643985160461,0.35974955963087596,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.20535029138693506,0.2022897947120833,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.46660435449390425,0.43367381407377414,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3863829391599519,0.32562807619020673,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.424851711888678,0.38573425759546665,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.37471373220031234,0.488978276268207,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.23283627870782087,0.2169470602271767,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.23474503997641671,0.23937494022000527,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4178982950376624,0.4669089592692999,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.43791382380528454,0.4470109149494844,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.29686376338761644,0.28928700683696174,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.39289957835214906,0.3238569268665378,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3528470981363895,0.39027655396512095,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.45096852453155845,0.3370457755310283,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4062169366034454,0.4579635704593803,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3500535299990556,0.3616479273096842,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3654151185164828,0.4307888152212268,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.463459268319924,0.4043208630329923,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3989770028627915,0.32889801770138793,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2176244964854751,0.26959459527642127,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4173327024522515,0.3143455214699865,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.37608180847155337,0.4723774218173291,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.33985364761848347,0.40890310794456175,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.31634477242147285,0.42273167301041636,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.28350709192830814,0.2873688058341136,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3154430934031589,0.4595861445478142,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3869886755029912,0.3892334246711565,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.21333963821730584,0.2241496092425792,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.30758559565648447,0.4433616978632613,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.25774991946155557,0.24810094461834187,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3836342343240611,0.3580991693460648,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3707611278739177,0.30598311959552504,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.29331909962116565,0.2281762072464727,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.37605257106337964,0.29494094720929853,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2910164223406454,0.35803165318887087,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2409706766740518,0.21904285643146182,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.27091852880460043,0.2718479040775299,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.33891284435170943,0.38180013421166037,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.42009307244680594,0.30865870814760776,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.35546027556230697,0.4289985981789979,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4191382897256528,0.43161075385842884,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.48350560727739744,0.3438906452374929,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.47383066257738193,0.33704789458209683,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2910101308447557,0.29100914025876246,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.28559641580718154,0.30082544207176387,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3621872291014526,0.49763478654148685,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4491118903909679,0.34112258040934895,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.27163353365410103,0.2795730388507932,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.37336423407847474,0.3244167290973575,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4415840516620505,0.46433499770011843,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.409496815405582,0.4661342125725957,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.1420546870569409,0.16183516328239866,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.23768129100770052,0.28251890146824055,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3383829267723165,0.2745686551926504,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.21158566282171476,0.1934043968492054,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2904221904484271,0.35172542311457167,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.15700029221214418,0.1426429455449787,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.43899844739909133,0.3858940271360196,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.28711904394151644,0.2635523823307073,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.364861679738011,0.3869786170188101,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.27376788171528543,0.34898581769421366,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.41143956955806715,0.4881644893171899,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.38798415907365535,0.45807596499887926,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.14942302684337683,0.15766412675310615,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4201984199484451,0.35025593038748737,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.21825982587235726,0.21045888281639125,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.31297745617437267,0.27953049910128525,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.33290917551938126,0.3856495160640312,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.29873658026827,0.28847724287943044,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.21212501411320517,0.2347150183338529,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.20472342471145266,0.23841031466044382,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.29534889866557634,0.35187050031279765,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2286199123807091,0.23697006792940534,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2812112232702866,0.2242680057843066,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3155011373430697,0.41711230054317927,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2266106791106982,0.22447442578230992,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.32747513845426035,0.35194863253246444,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.42398087071884616,0.3164799486220531,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.38920347854179316,0.4625338856619672,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.37106047058634894,0.32746898195967866,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.36183270658710964,0.391340392137526,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.04304628811044964,0.04456519890545729,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3541758629159494,0.46796513160015396,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.31143718679823496,0.3839593925268163,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.455884990568752,0.3395343523479749,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.32852407537696593,0.27145817585870846,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4891847374838285,0.4591161704782869,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3410403655674523,0.43243141247030614,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3055517778738882,0.30364150668580725,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.12815990313472414,0.13082622268484245,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.27359700426814815,0.25817163383958597,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4492106678788613,0.4422734745744983,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4577255569775446,0.46385536266161276,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2996285931912228,0.4052094701863368,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3341395548457132,0.30071285312117935,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4493360570404862,0.3653982220520763,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.18363041785006295,0.21421940953435703,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.33048424090458683,0.4067308590786829,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3601253742031466,0.4644243472575924,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3666381765614616,0.4762704777641552,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4843229581623062,0.47973319224181477,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3711160960705554,0.2914375928200932,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.32201478253513205,0.4158708102418849,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.30908531978650244,0.34217496768440225,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3348061787236636,0.2591827886400222,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.23925066682412743,0.30742430392529274,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.30029349472853095,0.42736830560763717,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3380708562352138,0.4389126127008466,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.31572252417333535,0.24784573272883004,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.22199924090154088,0.21881309923194214,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3357148223979812,0.4780264713256349,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.23811005620486947,0.2368084708691678,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.10723361898355077,0.10470789933099567,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.47974619008556485,0.397386700813398,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.363475577852613,0.3491049219335757,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4478612444021135,0.34106620245047037,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.48558329609255046,0.44433078247727664,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.1284267635414097,0.1138870460419692,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4348805570440567,0.37857924012734623,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2821327761411654,0.273552498245612,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.412747979663587,0.38984231766356703,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4189147284091256,0.4348311522035254,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.39441891996322187,0.28777638097314884,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.37983372049385866,0.34288076290412695,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3175172534683067,0.4193429075964764,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2742906557897956,0.23206665316173858,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.40788624282026953,0.31419489477908846,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2816711156903978,0.31319912447738796,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4631178151388944,0.35548376030658335,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3416818737200731,0.4197213033470022,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2916529679111567,0.28016119225710157,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2510688417926227,0.3119520293836978,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.41312374482449266,0.43967654304149817,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.34562796100257187,0.37209630245341996,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.45051050177679985,0.3637569570274709,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.49377348804440346,0.39017509976757203,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.38542644679438776,0.3797358938049421,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2506616412418906,0.2854358517306699,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3733423367032699,0.30075035638160674,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.39668820456509213,0.3638003112760544,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4325278927002173,0.3785135394339165,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2959891529909412,0.3688357048763058,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.18537930933430646,0.1718400037858464,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.30778221687607465,0.3184991366298623,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.21375702099738692,0.19809893011378255,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.45823202846848543,0.32995903754463296,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.22533604148847897,0.2619363304341116,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.23566933536678814,0.3053184428820809,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3516589136653874,0.4529477946265352,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2515654608109783,0.24629016233908707,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.1740749557700615,0.20204279122537638,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2754751504828403,0.3394153277840767,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.41751545177335303,0.31075351164915266,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.43607115463587043,0.4608997348001791,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.41662292742275675,0.4213367157335641,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.49607507068867573,0.36930864898532456,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.31101008167698174,0.35055640142266264,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.40664424922163267,0.49182074238223505,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.22941009604602092,0.23352668039293445,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2207792945236472,0.22443229803642373,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3657063251895184,0.3934585921034256,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.19863547763776923,0.20422920886805296,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3424290741246503,0.3885303770837981,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4393529220547243,0.3442092906702634,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4588232967494703,0.43377154332815626,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.29545786096964777,0.3836144333466227,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3432792232217876,0.3128030340908149,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3669430668249065,0.27824858597011026,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.36555299922658,0.4578514692117216,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.26583808801822095,0.21422727417800258,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.25565511557134646,0.21769219274494556,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3826812478517798,0.41548381116981803,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.47046978810160167,0.3458407560099944,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.39938548527410633,0.32315607631442644,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.23144613531004643,0.21287571993600585,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.24630429762953765,0.20941153169188254,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3786221511496094,0.39343730389900766,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.35070125454669854,0.4316060799826581,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3531099004204228,0.42553099897320834,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.48812844094471153,0.44899757123930384,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.2530285167612589,0.2700103686044113,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.28595887639265716,0.34248989480876424,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.32696066246810596,0.4306968066205834,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.37291129912090715,0.47364586783001084,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.49828751640538704,0.37849683298442094,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.38373072885563264,0.45375285347466665,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4593124195417899,0.4393720396324442,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3452192390194051,0.25782445633040907,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.32103472611492556,0.2674387528048663,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4710157112091169,0.4497627151189073,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.28963204405494647,0.2658017633599027,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.21570260245742967,0.2042124171612194,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.42741173692635415,0.414004806508108,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.16823576046317879,0.1667360908796729,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.41064426744369087,0.30377433688055056,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.23406544332739176,0.25232308435055684,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.22390075689205247,0.18440170747519957,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3446553580072024,0.43045122520248114,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.4490610273805393,0.353582123135888,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.36337440355720896,0.35956468787808626,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3309296860486428,0.4744459620422622,0,0,0
1.1*(1 - 2*delta*selfRate),0,0.3819230745055102,0.28828831319588255,0,0,0
