C,delta,k,r,sf,sm,EqInvEig,EqInvEigNM,DiffEQInvEig
0.75,0.2,6.38,0.,0.06237446840676941,0.3530883286890387,1,0,1
0.75,0.2,6.38,0.,0.09079079749522168,0.4894082103207408,1,0,1
0.75,0.2,6.38,0.,0.1264038790067431,0.4484366165419619,2,0,2
0.75,0.2,6.38,0.,0.09988274102717276,0.409579966934586,2,0,2
0.75,0.2,6.38,0.,0.08393687172841846,0.39953379382869736,1,0,1
0.75,0.2,6.38,0.,0.13778569397254514,0.466534187011467,2,0,2
0.75,0.2,6.38,0.,0.048835140668865074,0.22980054783484616,2,0,2
0.75,0.2,6.38,0.,0.06310066684078841,0.30445986004094716,2,0,2
0.75,0.2,6.38,0.,0.08632857902238555,0.4467015575542723,1,0,1
0.75,0.2,6.38,0.,0.04782409233024809,0.24913264221476072,2,0,2
0.75,0.2,6.38,0.,0.03836936996032425,0.20762001845245726,2,0,2
0.75,0.2,6.38,0.,0.07858050649754467,0.385640757707053,1,0,1
0.75,0.2,6.38,0.,0.1647438388061767,0.49656418034812766,2,0,2
0.75,0.2,6.38,0.,0.12900494086858882,0.47849568358447836,1,0,1
0.75,0.2,6.38,0.,0.04310130467560114,0.2543851738116939,1,0,1
0.75,0.2,6.38,0.,0.033481672501406656,0.18261344011643688,2,0,2
0.75,0.2,6.38,0.,0.13027770802145056,0.4632485432276553,2,0,2
0.75,0.2,6.38,0.,0.04601221520930088,0.25371744375208327,1,0,1
0.75,0.2,6.38,0.,0.06244916585781157,0.3791752695449987,1,0,1
0.75,0.2,6.38,0.,0.07177561847939307,0.42327128581654083,1,0,1
0.75,0.2,6.38,0.,0.04128201219996863,0.23046198350602531,1,0,1
0.75,0.2,6.38,0.,0.053727775565531655,0.2923084599597753,1,0,1
0.75,0.2,6.38,0.,0.11795396834972194,0.4856497315294047,1,0,1
0.75,0.2,6.38,0.,0.12431754417674001,0.4628858726949646,2,0,2
0.75,0.2,6.38,0.,0.09712035435196742,0.39329879615429875,2,0,2
0.75,0.2,6.38,0.,0.08053166726782868,0.39815377762131177,1,0,1
0.75,0.2,6.38,0.,0.11157349626263247,0.4081730404173174,2,0,2
0.75,0.2,6.38,0.,0.09996989356453934,0.39462083982490104,2,0,2
0.75,0.2,6.38,0.,0.06092511108713028,0.3107849044451112,1,0,1
0.75,0.2,6.38,0.,0.08301826609508378,0.40165452501062293,1,0,1
0.75,0.2,6.38,0.,0.07988003878603356,0.4260186609504142,1,0,1
0.75,0.2,6.38,0.,0.1580025178306198,0.4803661095178411,2,0,2
0.75,0.2,6.38,0.,0.12087928870112508,0.4254280321975029,2,0,2
0.75,0.2,6.38,0.,0.12795612344281748,0.47088008639608003,1,0,1
0.75,0.2,6.38,0.,0.06620501447687765,0.28983636440369154,2,0,2
