C,delta,k,r,sf,sm,EqInvEig,EqInvEigNM,DiffEQInvEig
0.75,0.2,0.77,0,0.07025462565179297,0.26753964252974616,3,1,2
0.75,0.2,0.77,0,0.03836936996032425,0.20762001845245726,2,0,2
0.75,0.2,0.77,0,0.07858050649754467,0.385640757707053,2,0,2
0.75,0.2,0.77,0,0.039056554456668335,0.16928446496448368,3,1,2
0.75,0.2,0.77,0,0.014674029597358085,0.12572081802061508,3,1,2
0.75,0.2,0.77,0,0.04741376887413462,0.4395341126504714,3,1,2
0.75,0.2,0.77,0,0.05340473910705601,0.4894209272927619,3,1,2
0.75,0.2,0.77,0,0.05745945214037118,0.24709073161114425,3,1,2
0.75,0.2,0.77,0,0.07456789327000168,0.26220337681390726,3,1,2
0.75,0.2,0.77,0,0.06221882774803178,0.25037999900559316,3,1,2
0.75,0.2,0.77,0,0.02336109012703136,0.18535231239410155,3,1,2
0.75,0.2,0.77,0,0.07310349423355211,0.2877455430879007,3,1,2
0.75,0.2,0.77,0,0.04190308269348009,0.2634352759884746,2,0,2
0.75,0.2,0.77,0,0.12900494086858882,0.47849568358447836,3,1,2
0.75,0.2,0.77,0,0.06622215157580935,0.4338143092318786,2,0,2
0.75,0.2,0.77,0,0.04310130467560114,0.2543851738116939,2,0,2
0.75,0.2,0.77,0,0.0670061533538121,0.44333369211459706,2,0,2
0.75,0.2,0.77,0,0.0662102177386984,0.4592555454352929,2,0,2
0.75,0.2,0.77,0,0.020435091882598178,0.15053665029318786,3,1,2
0.75,0.2,0.77,0,0.04750501855109046,0.3096737544977448,2,0,2
0.75,0.2,0.77,0,0.04084341513340051,0.17762704700312293,3,1,2
0.75,0.2,0.77,0,0.047838832558289246,0.31437943339554264,2,0,2
0.75,0.2,0.77,0,0.059102809537598944,0.42434003350474336,2,0,2
0.75,0.2,0.77,0,0.033481672501406656,0.18261344011643688,2,0,2
0.75,0.2,0.77,0,0.05610847766798177,0.4277872914090801,3,1,2
0.75,0.2,0.77,0,0.05237748409328169,0.3278183741699996,2,0,2
0.75,0.2,0.77,0,0.01755721584022396,0.14367998920421043,3,1,2
0.75,0.2,0.77,0,0.048815591333064345,0.45424530596255974,3,1,2
0.75,0.2,0.77,0,0.13027770802145056,0.4632485432276553,3,1,2
0.75,0.2,0.77,0,0.019550227523002173,0.0962005090677075,2,0,2
0.75,0.2,0.77,0,0.029154645130782475,0.279183530522385,3,1,2
0.75,0.2,0.77,0,0.04601221520930088,0.25371744375208327,2,0,2
0.75,0.2,0.77,0,0.06244916585781157,0.3791752695449987,2,0,2
0.75,0.2,0.77,0,0.07177561847939307,0.42327128581654083,2,0,2
0.75,0.2,0.77,0,0.040716457613683366,0.180104133288421,3,1,2
0.75,0.2,0.77,0,0.06196823371371851,0.4497833000203162,2,0,2
0.75,0.2,0.77,0,0.04128201219996863,0.23046198350602531,2,0,2
0.75,0.2,0.77,0,0.053727775565531655,0.2923084599597753,2,0,2
0.75,0.2,0.77,0,0.11795396834972194,0.4856497315294047,3,1,2
0.75,0.2,0.77,0,0.12431754417674001,0.4628858726949646,3,1,2
0.75,0.2,0.77,0,0.016439582708440703,0.11205815505806571,2,0,2
0.75,0.2,0.77,0,0.012858681849773457,0.07784770018246623,2,0,2
0.75,0.2,0.77,0,0.007757810402247656,0.0309175214239491,3,1,2
0.75,0.2,0.77,0,0.05991109170462827,0.3859298590093072,2,0,2
0.75,0.2,0.77,0,0.09712035435196742,0.39329879615429875,3,1,2
0.75,0.2,0.77,0,0.08053166726782868,0.39815377762131177,2,0,2
0.75,0.2,0.77,0,0.11157349626263247,0.4081730404173174,3,1,2
0.75,0.2,0.77,0,0.09996989356453934,0.39462083982490104,3,1,2
0.75,0.2,0.77,0,0.02023579399109321,0.09913662009481705,2,0,2
0.75,0.2,0.77,0,0.06092511108713028,0.3107849044451112,2,0,2
0.75,0.2,0.77,0,0.08301826609508378,0.40165452501062293,2,0,2
0.75,0.2,0.77,0,0.07988003878603356,0.4260186609504142,2,0,2
0.75,0.2,0.77,0,0.017383487506351214,0.06702090111829606,3,1,2
0.75,0.2,0.77,0,0.12087928870112508,0.4254280321975029,3,1,2
0.75,0.2,0.77,0,0.1115176133777408,0.3902780065727621,3,1,2
0.75,0.2,0.77,0,0.12795612344281748,0.47088008639608003,3,1,2
0.75,0.2,0.77,0,0.026873512387409093,0.20071648421696653,3,1,2
0.75,0.2,0.77,0,0.06620501447687765,0.28983636440369154,3,1,2
0.75,0.2,0.77,0,0.11197644440407739,0.39137725590708106,3,1,2
0.75,0.2,0.77,0,0.05132228232336611,0.3387554191798926,2,0,2
0.75,0.2,0.77,0,0.04116839125953031,0.17980859669669358,3,1,2
0.75,0.2,0.77,0,0.07214186211909024,0.4797183219907313,2,0,2
0.75,0.2,0.77,0,0.046413534420582825,0.37942774785533484,3,1,2
0.75,0.2,0.77,0,0.007860661123414436,0.07300703450010093,3,1,2
0.75,0.2,0.77,0,0.08115164188163881,0.48970028167908486,2,0,2
0.75,0.2,0.77,0,0.10327408531739879,0.45977048499698203,3,1,2
0.75,0.2,0.77,0,0.057929644670478786,0.36509270907172753,2,0,2
0.75,0.2,0.77,0,0.08433994172933157,0.3511409960866916,3,1,2
0.75,0.2,0.77,0,0.051436931360960725,0.2536486748111747,2,0,2
0.75,0.2,0.77,0,0.12275894908228158,0.48317211459455334,3,1,2
0.75,0.2,0.77,0,0.06342798904791735,0.27883559934728464,3,1,2
0.75,0.2,0.77,0,0.11792535204763521,0.42266484593572073,3,1,2
0.75,0.2,0.77,0,0.014780918940799137,0.0950142655230406,2,0,2
0.75,0.2,0.77,0,0.03914885040338223,0.32397904316662907,3,1,2
0.75,0.2,0.77,0,0.035582309852413396,0.12711465836011948,3,1,2
0.75,0.2,0.77,0,0.06180251762550559,0.4260413460011131,2,0,2
0.75,0.2,0.77,0,0.044034698196285915,0.18215905534831323,3,1,2
0.75,0.2,0.77,0,0.018229499108218805,0.11037369521969498,2,0,2
0.75,0.2,0.77,0,0.0631949393520087,0.4779836057575034,3,1,2
0.75,0.2,0.77,0,0.08825191818821432,0.42060653118391966,2,0,2
0.75,0.2,0.77,0,0.08480492952160623,0.4121001660433422,2,0,2
0.75,0.2,0.77,0,0.08647739331049031,0.31698640737656636,3,1,2
0.75,0.2,0.77,0,0.03045159928772523,0.268831365995743,3,1,2
0.75,0.2,0.77,0,0.03501247432093768,0.19754508243206326,2,0,2
0.75,0.2,0.77,0,0.05910345654436466,0.39426721522059616,2,0,2
0.75,0.2,0.77,0,0.012006423092318586,0.10248765839835505,3,1,2
0.75,0.2,0.77,0,0.0752279040974061,0.4377715787044699,2,0,2
0.75,0.2,0.77,0,0.08516673482526926,0.4188509227293171,2,0,2
0.75,0.2,0.77,0,0.12454262515681092,0.4709089709760753,3,1,2
0.75,0.2,0.77,0,0.051996574268971085,0.29502384586601316,2,0,2
0.75,0.2,0.77,0,0.016747445387579774,0.14101525252193559,3,1,2
0.75,0.2,0.77,0,0.10278919487947213,0.45447410040466374,3,1,2
0.75,0.2,0.77,0,0.03223032316652896,0.13076294185189052,3,1,2
0.75,0.2,0.77,0,0.08691882785119176,0.4917101365884735,2,0,2
0.75,0.2,0.77,0,0.13070884040909247,0.473188272896474,3,1,2
0.75,0.2,0.77,0,0.06592658867587775,0.49386751242483373,2,0,2
0.75,0.2,0.77,0,0.11870699517095151,0.4159030783329891,3,1,2
0.75,0.2,0.77,0,0.043475790916775336,0.30394117897208783,2,0,2
0.75,0.2,0.77,0,0.004859420641698309,0.02360832044883876,2,0,2
0.75,0.2,0.77,0,0.015370413601252686,0.06732141864344865,3,1,2
0.75,0.2,0.77,0,0.021879006837598136,0.1505183907059955,2,0,2
0.75,0.2,0.77,0,0.0039007795459473638,0.03585721152856958,3,1,2
0.75,0.2,0.77,0,0.07273179914422723,0.46041767300203973,2,0,2
0.75,0.2,0.77,0,0.10990612348840145,0.4301792897270913,3,1,2
0.75,0.2,0.77,0,0.01864174694091769,0.09913911640425299,2,0,2
0.75,0.2,0.77,0,0.06612980386187584,0.3776145685266803,2,0,2
0.75,0.2,0.77,0,0.03305583836697501,0.12418083949756054,3,1,2
0.75,0.2,0.77,0,0.01914378381026094,0.17933939146451194,3,1,2
0.75,0.2,0.77,0,0.050577241970644726,0.24317631392269268,2,0,2
0.75,0.2,0.77,0,0.03392344097611677,0.22653747496159227,2,0,2
0.75,0.2,0.77,0,0.08827359799851675,0.4925628889122968,2,0,2
0.75,0.2,0.77,0,0.07050779913632732,0.3254330809988143,2,0,2
0.75,0.2,0.77,0,0.10289297242501849,0.42372770600087806,3,1,2
0.75,0.2,0.77,0,0.06276003148888565,0.4968626954104296,3,1,2
0.75,0.2,0.77,0,0.09769576133722324,0.4751536524549069,2,0,2
0.75,0.2,0.77,0,0.03360148217107095,0.20404063903528347,2,0,2
0.75,0.2,0.77,0,0.07164725891881396,0.2558143977449526,3,1,2
0.75,0.2,0.77,0,0.057821178199745527,0.4631807827132445,3,1,2
0.75,0.2,0.77,0,0.10302253578318632,0.4632442315930012,2,0,2
0.75,0.2,0.77,0,0.11497974508913422,0.4821560449662404,3,1,2
0.75,0.2,0.77,0,0.04730552389878939,0.17869795956848644,3,1,2
0.75,0.2,0.77,0,0.06592104245481079,0.3976291197798244,2,0,2
0.75,0.2,0.77,0,0.06554585792107603,0.39277479002254545,2,0,2
0.75,0.2,0.77,0,0.021449695115459466,0.18133498123955416,3,1,2
0.75,0.2,0.77,0,0.09443080419522087,0.3433695741208108,3,1,2
0.75,0.2,0.77,0,0.04823575521851964,0.17604081007343975,3,1,2
0.75,0.2,0.77,0,0.038519976246518595,0.2761016805500427,2,0,2
0.75,0.2,0.77,0,0.049935872100157264,0.1874864377103722,3,1,2
0.75,0.2,0.77,0,0.11409914915194774,0.4886277737931407,3,1,2
0.75,0.2,0.77,0,0.0785710666050955,0.4106029018718923,2,0,2
0.75,0.2,0.77,0,0.05986703848710773,0.340648031656277,2,0,2
0.75,0.2,0.77,0,0.09335157275225547,0.43540592317305893,2,0,2
0.75,0.2,0.77,0,0.05675557676801035,0.3550994983712935,2,0,2
0.75,0.2,0.77,0,0.05856031351519586,0.2765534900369031,2,0,2
0.75,0.2,0.77,0,0.07226059867220935,0.30512754900216343,3,1,2
0.75,0.2,0.77,0,0.048058248441444906,0.33211269802666554,2,0,2
0.75,0.2,0.77,0,0.019635212946012448,0.16915837866321592,3,1,2
0.75,0.2,0.77,0,0.04508701214222022,0.3477725247974637,3,1,2
0.75,0.2,0.77,0,0.07847138328331493,0.4034325559689772,2,0,2
0.75,0.2,0.77,0,0.07023240483640125,0.4243542264550636,2,0,2
0.75,0.2,0.77,0,0.06606467216130263,0.2421951325085202,3,1,2
0.75,0.2,0.77,0,0.06368251115653645,0.3992637751100252,2,0,2
0.75,0.2,0.77,0,0.043768272431116806,0.15946093793960903,3,1,2
0.75,0.2,0.77,0,0.014459630084332153,0.1283343870921031,3,1,2
0.75,0.2,0.77,0,0.06574746746310023,0.31338599067890927,2,0,2
0.75,0.2,0.77,0,0.06898838961032738,0.2672457928569856,3,1,2
0.75,0.2,0.77,0,0.13546669268490152,0.49950081936738,3,1,2
0.75,0.2,0.77,0,0.07052943429268088,0.25005337423317686,3,1,2
0.75,0.2,0.77,0,0.06153589736450704,0.36779437436924456,2,0,2
0.75,0.2,0.77,0,0.06584719289302332,0.3405756241545199,2,0,2
0.75,0.2,0.77,0,0.011618396597873226,0.07121107201063026,2,0,2
0.75,0.2,0.77,0,0.0876122060375989,0.334644882550292,3,1,2
0.75,0.2,0.77,0,0.03705657694520803,0.15062128819800147,3,1,2
0.75,0.2,0.77,0,0.0938243883119656,0.3328478340960951,3,1,2
0.75,0.2,0.77,0,0.03636027321932811,0.2771953345072866,3,1,2
0.75,0.2,0.77,0,0.06267488561364343,0.39014406377340083,2,0,2
0.75,0.2,0.77,0,0.05345957202721652,0.4814765204589646,3,1,2
0.75,0.2,0.77,0,0.1282162946842006,0.4719249232127293,3,1,2
0.75,0.2,0.77,0,0.019360321850450446,0.17091151229950352,3,1,2
0.75,0.2,0.77,0,0.06933482255691126,0.30723621784610344,3,1,2
0.75,0.2,0.77,0,0.07046831635320538,0.4540838698423426,2,0,2
0.75,0.2,0.77,0,0.017996088759336226,0.14949919579689608,3,1,2
0.75,0.2,0.77,0,0.08975285381092857,0.46479945432685366,2,0,2
0.75,0.2,0.77,0,0.030599029841297032,0.26912160027468945,3,1,2
0.75,0.2,0.77,0,0.013406830432292072,0.04883770239293894,3,1,2
0.75,0.2,0.77,0,0.07613043838122358,0.45200493579194334,2,0,2
0.75,0.2,0.77,0,0.07807045339567831,0.39140968815901844,2,0,2
0.75,0.2,0.77,0,0.039233135871531544,0.1847791916670959,2,0,2
0.75,0.2,0.77,0,0.051754595585240315,0.294727434145133,2,0,2
0.75,0.2,0.77,0,0.05767173727348618,0.34472656125960455,2,0,2
0.75,0.2,0.77,0,0.043588825345895144,0.26602785031547604,2,0,2
0.75,0.2,0.77,0,0.03560681884482331,0.23341283536933977,2,0,2
0.75,0.2,0.77,0,0.0694349499609721,0.2728717743811335,3,1,2
0.75,0.2,0.77,0,0.05086703537005044,0.4300349863761984,3,1,2
0.75,0.2,0.77,0,0.04045922528901469,0.1873955594691239,2,0,2
0.75,0.2,0.77,0,0.07524412646201561,0.28400973949405683,3,1,2
0.75,0.2,0.77,0,0.10109515999587226,0.47305281358266693,2,0,2
0.75,0.2,0.77,0,0.039279607257291294,0.2069243087618018,2,0,2
0.75,0.2,0.77,0,0.032293502946992625,0.24121366894030893,3,1,2
0.75,0.2,0.77,0,0.0689935849946105,0.27040336014825406,3,1,2
0.75,0.2,0.77,0,0.061825725154165734,0.24006084050912846,3,1,2
0.75,0.2,0.77,0,0.0965838294055813,0.35905335955500495,3,1,2
0.75,0.2,0.77,0,0.05995888370313418,0.40943815139567086,2,0,2
0.75,0.2,0.77,0,0.06399944591006357,0.44730677865013846,2,0,2
0.75,0.2,0.77,0,0.09254285312236787,0.3442728888197534,3,1,2
0.75,0.2,0.77,0,0.07085020200149872,0.4944820409696352,2,0,2
0.75,0.2,0.77,0,0.07714958496041235,0.4225148609998439,2,0,2
0.75,0.2,0.77,0,0.07888950189260191,0.47832749103467487,2,0,2
0.75,0.2,0.77,0,0.0707961412105248,0.284071612690457,3,1,2
0.75,0.2,0.77,0,0.05324877882573131,0.38933570987251187,2,0,2
0.75,0.2,0.77,0,0.11284272454761213,0.416668788133014,3,1,2
0.75,0.2,0.77,0,0.030745431101305454,0.12822418441165173,3,1,2
0.75,0.2,0.77,0,0.07161114488274356,0.3631504481587392,2,0,2
0.75,0.2,0.77,0,0.09995449203697171,0.38818409605015436,3,1,2
0.75,0.2,0.77,0,0.08481609885026842,0.35944684130017446,3,1,2
0.75,0.2,0.77,0,0.06462549472280976,0.344441002462773,2,0,2
0.75,0.2,0.77,0,0.05278283377136661,0.42552508651546606,3,1,2
0.75,0.2,0.77,0,0.07309527771005742,0.35423235117052965,2,0,2
0.75,0.2,0.77,0,0.11652860041255364,0.42292827250881093,3,1,2
0.75,0.2,0.77,0,0.07959446078251309,0.3137895541390888,3,1,2
0.75,0.2,0.77,0,0.05681675858742563,0.3530798957990261,2,0,2
0.75,0.2,0.77,0,0.03227641119202651,0.2467764911388619,3,1,2
0.75,0.2,0.77,0,0.029242791483218844,0.19363626668838918,2,0,2
0.75,0.2,0.77,0,0.1334181933312688,0.48517694644192244,3,1,2
0.75,0.2,0.77,0,0.09114714657686207,0.332934929751016,3,1,2
0.75,0.2,0.77,0,0.020613368661422826,0.14360370350067253,2,0,2
0.75,0.2,0.77,0,0.1334264048742425,0.4731915546547958,3,1,2
0.75,0.2,0.77,0,0.05037958476933524,0.3538455432066414,2,0,2
0.75,0.2,0.77,0,0.07778209293774929,0.3333182292932393,3,1,2
0.75,0.2,0.77,0,0.04815914914540842,0.26201427707663505,2,0,2
0.75,0.2,0.77,0,0.07913411749896215,0.3552221795174061,2,0,2
0.75,0.2,0.77,0,0.05166041113825959,0.30182693107362535,2,0,2
0.75,0.2,0.77,0,0.06651405756695516,0.40977670983360615,2,0,2
0.75,0.2,0.77,0,0.033091188578351693,0.23825956009112814,2,0,2
0.75,0.2,0.77,0,0.09632525442012185,0.4126421484176216,3,1,2
0.75,0.2,0.77,0,0.06680172696204689,0.25615347458513504,3,1,2
0.75,0.2,0.77,0,0.06581806293882408,0.30961166765182246,2,0,2
0.75,0.2,0.77,0,0.04198878549645302,0.38595725540940085,3,1,2
0.75,0.2,0.77,0,0.05223719035812602,0.4504066600542824,3,1,2
0.75,0.2,0.77,0,0.013235368146343185,0.07560434086902978,2,0,2
0.75,0.2,0.77,0,0.0591811924005351,0.35353603231521413,2,0,2
0.75,0.2,0.77,0,0.03236463121026756,0.29487796212548667,3,1,2
0.75,0.2,0.77,0,0.06938602756993328,0.2598846566428171,3,1,2
0.75,0.2,0.77,0,0.0670030770002713,0.4743994944356563,2,0,2
0.75,0.2,0.77,0,0.08631238396043728,0.40512017191890193,2,0,2
0.75,0.2,0.77,0,0.10059165262491543,0.3519952741312651,3,1,2
0.75,0.2,0.77,0,0.06376601062216569,0.38283911432656703,2,0,2
0.75,0.2,0.77,0,0.048263141531489806,0.43454182753476145,3,1,2
0.75,0.2,0.77,0,0.047594440911816194,0.2796864662705526,2,0,2
0.75,0.2,0.77,0,0.07016549084528056,0.3463015783561545,2,0,2
0.75,0.2,0.77,0,0.04897788028817507,0.2710510319191446,2,0,2
0.75,0.2,0.77,0,0.056929906640696304,0.22743253967950572,3,1,2
0.75,0.2,0.77,0,0.05116813105304108,0.3051758908582882,2,0,2
0.75,0.2,0.77,0,0.05999905846379394,0.3581411013364386,2,0,2
0.75,0.2,0.77,0,0.015976705903373523,0.121372108288753,3,1,2
0.75,0.2,0.77,0,0.06713707235513511,0.47599623096312815,2,0,2
0.75,0.2,0.77,0,0.0741100976754312,0.4177788968648315,2,0,2
