C,delta,k,r,sf,sm,EqInvEig,EqInvEigNM,DiffEQInvEig
0.25,0.2,0.9,0.,0.22278001827013183,0.43400845208215544,1,0,1
0.25,0.2,0.9,0.,0.27383193332832856,0.32339145329446106,1,0,1
0.25,0.2,0.9,0.,0.5200749836022689,0.8933987572406026,1,0,1
0.25,0.2,0.9,0.,0.28287877427202357,0.5258208423752024,1,0,1
0.25,0.2,0.9,0.,0.45582772484601985,0.5934305341324115,1,0,1
0.25,0.2,0.9,0.,0.2464886352918838,0.47743120545847684,1,0,1
0.25,0.2,0.9,0.,0.32911497133564405,0.35288657536287027,1,0,1
0.25,0.2,0.9,0.,0.42545102768796794,0.6418964689181148,1,0,1
0.25,0.2,0.9,0.,0.6196036073186002,0.856308132558899,1,0,1
0.25,0.2,0.9,0.,0.7990794314691287,0.5836878514404182,1,0,1
0.25,0.2,0.9,0.,0.11724913479066967,0.1772276463528304,1,0,1
0.25,0.2,0.9,0.,0.7604822657183707,0.6241978241365298,1,0,1
0.25,0.2,0.9,0.,0.6543395841535342,0.6465649774881734,1,0,1
0.25,0.2,0.9,0.,0.25769476183110784,0.31963434048389927,1,0,1
0.25,0.2,0.9,0.,0.5074919403221014,0.9583586434144193,1,0,1
0.25,0.2,0.9,0.,0.6988724930310999,0.9136048182963699,1,0,1
0.25,0.2,0.9,0.,0.9224573311960222,0.8124412601878017,1,0,1
0.25,0.2,0.9,0.,0.5075104323862758,0.6963187272887461,1,0,1
0.25,0.2,0.9,0.,0.7087103405083492,0.7566744226258335,1,0,1
0.25,0.2,0.9,0.,0.5579086724211522,0.826643187174523,1,0,1
0.25,0.2,0.9,0.,0.9152713140912796,0.6384354105677736,1,0,1
0.25,0.2,0.9,0.,0.6771948532393179,0.9014206662243307,1,0,1
0.25,0.2,0.9,0.,0.813853385160789,0.6962409691129372,1,0,1
0.25,0.2,0.9,0.,0.943300805062476,0.7965172057169947,1,0,1
0.25,0.2,0.9,0.,0.9741287970320922,0.7194991192617519,1,0,1
0.25,0.2,0.9,0.,0.4107005827738701,0.4045795894241666,1,0,1
0.25,0.2,0.9,0.,0.2955836527231548,0.5015680587099025,1,0,1
0.25,0.2,0.9,0.,0.9332087089878085,0.8673476281475483,1,0,1
0.25,0.2,0.9,0.,0.7727658783199038,0.6512561523804135,1,0,1
0.25,0.2,0.9,0.,0.39938965976273555,0.9040511004093985,1,0,1
0.25,0.2,0.9,0.,0.849703423777356,0.7714685151909333,1,0,1
0.25,0.2,0.9,0.,0.7494274644006247,0.977956552536414,1,0,1
0.25,0.2,0.9,0.,0.46567255741564173,0.4338941204543534,1,0,1
0.25,0.2,0.9,0.,0.3530811877377009,0.795929589412617,1,0,1
0.25,0.2,0.9,0.,0.46949007995283343,0.47874988044001054,1,0,1
0.25,0.2,0.9,0.,0.8357965900753248,0.9338179185385997,1,0,1
0.25,0.2,0.9,0.,0.8758276476105691,0.8940218298989688,1,0,1
0.25,0.2,0.9,0.,0.33884504615598665,0.4595839380361295,1,0,1
0.25,0.2,0.9,0.,0.5937275267752329,0.5785740136739235,1,0,1
0.25,0.2,0.9,0.,0.22435670632336135,0.33521641138108826,1,0,1
0.25,0.2,0.9,0.,0.7857991567042981,0.6477138537330756,1,0,1
0.25,0.2,0.9,0.,0.705694196272779,0.7805531079302419,1,0,1
0.25,0.2,0.9,0.,0.9019370490631169,0.6740915510620566,1,0,1
0.25,0.2,0.9,0.,0.8124338732068908,0.9159271409187606,1,0,1
0.25,0.2,0.9,0.,0.7001070599981112,0.7232958546193684,1,0,1
0.25,0.2,0.9,0.,0.5806591240879033,0.8828127195753317,1,0,1
0.25,0.2,0.9,0.,0.7308302370329656,0.8615776304424536,1,0,1
0.25,0.2,0.9,0.,0.926918536639848,0.8086417260659846,1,0,1
0.25,0.2,0.9,0.,0.4109249778175861,0.7079753524517334,1,0,1
0.25,0.2,0.9,0.,0.5710659512307705,0.8091458348097245,1,0,1
0.25,0.2,0.9,0.,0.797954005725583,0.6577960354027759,1,0,1
0.25,0.2,0.9,0.,0.4352489929709502,0.5391891905528425,1,0,1
0.25,0.2,0.9,0.,0.834665404904503,0.628691042939973,1,0,1
0.25,0.2,0.9,0.,0.7521636169431067,0.9447548436346582,1,0,1
0.25,0.2,0.9,0.,0.6797072952369669,0.8178062158891235,1,0,1
0.25,0.2,0.9,0.,0.6326895448429457,0.8454633460208327,1,0,1
0.25,0.2,0.9,0.,0.9884989323185995,0.6586985520093318,1,0,1
0.25,0.2,0.9,0.,0.4039459952577915,0.5920762954556178,1,0,1
0.25,0.2,0.9,0.,0.5670141838566163,0.5747376116682272,1,0,1
0.25,0.2,0.9,0.,0.6308861868063178,0.9191722890956284,1,0,1
0.25,0.2,0.9,0.,0.42639750345026894,0.6595843807154198,1,0,1
0.25,0.2,0.9,0.,0.7739773510059824,0.778466849342313,1,0,1
0.25,0.2,0.9,0.,0.4266792764346117,0.4482992184851584,1,0,1
0.25,0.2,0.9,0.,0.37880520578555976,0.6799337915799679,1,0,1
0.25,0.2,0.9,0.,0.6151711913129689,0.8867233957265226,1,0,1
0.25,0.2,0.9,0.,0.5154998389231111,0.49620188923668374,1,0,1
0.25,0.2,0.9,0.,0.7672684686481221,0.7161983386921296,1,0,1
0.25,0.2,0.9,0.,0.7415222557478354,0.6119662391910501,1,0,1
0.25,0.2,0.9,0.,0.39253418476373003,0.6615315732701097,1,0,1
0.25,0.2,0.9,0.,0.7521051421267593,0.5898818944185971,1,0,1
0.25,0.2,0.9,0.,0.5820328446812908,0.7160633063777417,1,0,1
0.25,0.2,0.9,0.,0.4819413533481036,0.43808571286292364,1,0,1
0.25,0.2,0.9,0.,0.5418370576092009,0.5436958081550598,1,0,1
0.25,0.2,0.9,0.,0.6778256887034189,0.7636002684233207,1,0,1
0.25,0.2,0.9,0.,0.8401861448936119,0.6173174162952155,1,0,1
0.25,0.2,0.9,0.,0.5405816787951012,0.7946277413445186,1,0,1
0.25,0.2,0.9,0.,0.47478244495726774,0.7613567910564729,1,0,1
0.25,0.2,0.9,0.,0.4819392732683794,0.8967233362200797,1,0,1
0.25,0.2,0.9,0.,0.3188296817052232,0.5417615738589117,1,0,1
0.25,0.2,0.9,0.,0.7109205511246139,0.8579971963579958,1,0,1
0.25,0.2,0.9,0.,0.4552319609199098,0.6913014319582143,1,0,1
0.25,0.2,0.9,0.,0.8382765794513056,0.8632215077168577,1,0,1
0.25,0.2,0.9,0.,0.9670112145547949,0.6877812904749858,1,0,1
0.25,0.2,0.9,0.,0.4841789872037283,0.9919017675088935,1,0,1
0.25,0.2,0.9,0.,0.31798474324497494,0.6521020385062821,1,0,1
0.25,0.2,0.9,0.,0.9476613251547639,0.6740957891641937,1,0,1
0.25,0.2,0.9,0.,0.4521597823947292,0.9133349485719668,1,0,1
0.25,0.2,0.9,0.,0.5191004588912029,0.8578033080691962,1,0,1
0.25,0.2,0.9,0.,0.5820202616895114,0.5820182805175249,1,0,1
0.25,0.2,0.9,0.,0.4066390920902976,0.8949383086962979,1,0,1
0.25,0.2,0.9,0.,0.5711928316143631,0.6016508841435277,1,0,1
0.25,0.2,0.9,0.,0.4903292222732545,0.8774005482988698,1,0,1
0.25,0.2,0.9,0.,0.7243744582029052,0.9952695730829737,1,0,1
0.25,0.2,0.9,0.,0.4252924146040189,0.9698064023296087,1,0,1
0.25,0.2,0.9,0.,0.29830068753257155,0.5345681862522791,1,0,1
0.25,0.2,0.9,0.,0.8982237807819358,0.6822451608186979,1,0,1
0.25,0.2,0.9,0.,0.3814410796663965,0.9025819178123202,1,0,1
0.25,0.2,0.9,0.,0.5432670673082021,0.5591460777015864,1,0,1
0.25,0.2,0.9,0.,0.27798915905829036,0.5484035868989272,1,0,1
0.25,0.2,0.9,0.,0.52467874149318,0.7584612063209268,1,0,1
0.25,0.2,0.9,0.,0.6381732219462268,0.9769645987019202,1,0,1
0.25,0.2,0.9,0.,0.3808634373787807,0.5586845443354995,1,0,1
0.25,0.2,0.9,0.,0.32360175836504257,0.5479466372183184,1,0,1
0.25,0.2,0.9,0.,0.7467284681569495,0.648833458194715,1,0,1
0.25,0.2,0.9,0.,0.5059296135270552,0.6829165266378239,1,0,1
0.25,0.2,0.9,0.,0.11264518136256574,0.16060904814484633,1,0,1
0.25,0.2,0.9,0.,0.4486749367520302,0.6275621462691656,1,0,1
0.25,0.2,0.9,0.,0.883168103324101,0.9286699954002369,1,0,1
0.25,0.2,0.9,0.,0.5772644186769911,0.9674143899225869,1,0,1
0.25,0.2,0.9,0.,0.5570370733456815,0.9409436742111503,1,0,1
0.25,0.2,0.9,0.,0.818993630811164,0.9322684251451914,1,0,1
0.25,0.2,0.9,0.,0.5089130059117768,0.8457909247945503,1,0,1
0.25,0.2,0.9,0.,0.532164970410677,0.7623093533573713,1,0,1
0.25,0.2,0.9,0.,0.3897991564327945,0.9513527152636325,1,0,1
0.25,0.2,0.9,0.,0.2841093741138818,0.32367032656479733,1,0,1
0.25,0.2,0.9,0.,0.47536258201540105,0.5650378029364811,1,0,1
0.25,0.2,0.9,0.,0.3434007511257413,0.7782399709952885,1,0,1
0.25,0.2,0.9,0.,0.676765853544633,0.5491373103853008,1,0,1
0.25,0.2,0.9,0.,0.3507013495009099,0.5595027617003587,1,0,1
0.25,0.2,0.9,0.,0.6145858647369797,0.9409423638534411,1,0,1
0.25,0.2,0.9,0.,0.25869235369236976,0.36324484351723973,1,0,1
0.25,0.2,0.9,0.,0.5808443808968542,0.7034508462291433,1,0,1
0.25,0.2,0.9,0.,0.4164516710359447,0.6556257479319985,1,0,1
0.25,0.2,0.9,0.,0.8779968947981827,0.7717880542720392,1,0,1
0.25,0.2,0.9,0.,0.5742380878830329,0.5271047646614146,1,0,1
0.25,0.2,0.9,0.,0.15055835039279786,0.1978349217527442,1,0,1
0.25,0.2,0.9,0.,0.729723359476022,0.7739572340376202,1,0,1
0.25,0.2,0.9,0.,0.5475357634305709,0.6979716353884273,1,0,1
0.25,0.2,0.9,0.,0.9649313091896046,0.628131988053565,1,0,1
0.25,0.2,0.9,0.,0.8228791391161343,0.9763289786343798,1,0,1
0.25,0.2,0.9,0.,0.3574218187769529,0.5445120742453773,1,0,1
0.25,0.2,0.9,0.,0.5696581728183874,0.806563142555434,1,0,1
0.25,0.2,0.9,0.,0.7759683181473107,0.9161519299977585,1,0,1
0.25,0.2,0.9,0.,0.4224939497582647,0.5547043688663853,1,0,1
0.25,0.2,0.9,0.,0.29884605368675365,0.3153282535062123,1,0,1
0.25,0.2,0.9,0.,0.8403968398968902,0.7005118607749747,1,0,1
0.25,0.2,0.9,0.,0.4365196517447145,0.4209177656327825,1,0,1
0.25,0.2,0.9,0.,0.8187540778232751,0.5798596169485652,1,0,1
0.25,0.2,0.9,0.,0.5279101397483152,0.845052969829942,1,0,1
0.25,0.2,0.9,0.,0.6259549123487453,0.5590609982025705,1,0,1
0.25,0.2,0.9,0.,0.3225622038669549,0.458857548108796,1,0,1
0.25,0.2,0.9,0.,0.6658183510387625,0.7712990321280624,1,0,1
0.25,0.2,0.9,0.,0.4171470782649709,0.7725867571621412,1,0,1
0.25,0.2,0.9,0.,0.59747316053654,0.5769544857588609,1,0,1
0.25,0.2,0.9,0.,0.43032556665716704,0.9715460148994846,1,0,1
0.25,0.2,0.9,0.,0.42425002822641034,0.4694300366677058,1,0,1
0.25,0.2,0.9,0.,0.4094468494229053,0.47682062932088765,1,0,1
0.25,0.2,0.9,0.,0.5906977973311527,0.7037410006255953,1,0,1
0.25,0.2,0.9,0.,0.4572398247614182,0.4739401358588107,1,0,1
0.25,0.2,0.9,0.,0.3621000798291689,0.6219607535374969,1,0,1
0.25,0.2,0.9,0.,0.45303619928345906,0.6606430749790231,1,0,1
0.25,0.2,0.9,0.,0.9746623355071216,0.6023523142979981,1,0,1
0.25,0.2,0.9,0.,0.6310022746861395,0.8342246010863585,1,0,1
0.25,0.2,0.9,0.,0.4532213582213964,0.44894885156461983,1,0,1
0.25,0.2,0.9,0.,0.40656691486689955,0.59195470236223,1,0,1
0.25,0.2,0.9,0.,0.33563689775088257,0.7069910551854623,1,0,1
0.25,0.2,0.9,0.,0.5502933187916785,0.8730002935250345,1,0,1
0.25,0.2,0.9,0.,0.6549502769085207,0.7038972650649289,1,0,1
0.25,0.2,0.9,0.,0.5423603083288224,0.879585221945651,1,0,1
0.25,0.2,0.9,0.,0.6497470305182891,0.9768478348235976,1,0,1
0.25,0.2,0.9,0.,0.8479617414376923,0.6329598972441062,1,0,1
0.25,0.2,0.9,0.,0.2606510285062327,0.5106631457547774,1,0,1
0.25,0.2,0.9,0.,0.7449214733089176,0.5402100556707143,1,0,1
0.25,0.2,0.9,0.,0.7784069570835863,0.9250677713239344,1,0,1
0.25,0.2,0.9,0.,0.20593747244311844,0.33155379394512074,1,0,1
0.25,0.2,0.9,0.,0.7421209411726979,0.6549379639193573,1,0,1
0.25,0.2,0.9,0.,0.5056922861119082,0.7865766141875297,1,0,1
0.25,0.2,0.9,0.,0.45559889446420243,0.6395003291159245,1,0,1
0.25,0.2,0.9,0.,0.36345953887748483,0.4673810584482949,1,0,1
0.25,0.2,0.9,0.,0.7236654131742193,0.782680784275052,1,0,1
0.25,0.2,0.9,0.,0.6439178149632341,0.9864257323741039,1,0,1
0.25,0.2,0.9,0.,0.44744476292305313,0.7148247318059116,1,0,1
0.25,0.2,0.9,0.,0.416711768187648,0.6842822470311967,1,0,1
0.25,0.2,0.9,0.,0.7083517258318988,0.9359302632003079,1,0,1
0.25,0.2,0.9,0.,0.6228743735964699,0.7679187850536326,1,0,1
0.25,0.2,0.9,0.,0.4938058564591903,0.959732291666151,1,0,1
0.25,0.2,0.9,0.,0.911769981137504,0.6790687046959498,1,0,1
0.25,0.2,0.9,0.,0.5390588406831287,0.8150726874999681,1,0,1
0.25,0.2,0.9,0.,0.6570481507539319,0.5429163517174169,1,0,1
0.25,0.2,0.9,0.,0.978369474967657,0.9182323409565738,1,0,1
0.25,0.2,0.9,0.,0.4971943700664643,0.89222496728062,1,0,1
0.25,0.2,0.9,0.,0.6820807311349046,0.8648628249406123,1,0,1
0.25,0.2,0.9,0.,0.6111035557477764,0.6072830133716145,1,0,1
0.25,0.2,0.9,0.,0.35951090981892375,0.7046751274243532,1,0,1
0.25,0.2,0.9,0.,0.5140654901147916,0.8691782064997671,1,0,1
0.25,0.2,0.9,0.,0.4663549032492542,0.6207331789781054,1,0,1
0.25,0.2,0.9,0.,0.5471940085362963,0.5163432676791719,1,0,1
0.25,0.2,0.9,0.,0.5521444970984584,0.880811770187343,1,0,1
0.25,0.2,0.9,0.,0.14429152928825495,0.19030154101493357,1,0,1
0.25,0.2,0.9,0.,0.20025752543585273,0.3365512624538114,1,0,1
0.25,0.2,0.9,0.,0.44331908759891103,0.9236776265014595,1,0,1
0.25,0.2,0.9,0.,0.2425559077855277,0.40534335727299253,1,0,1
0.25,0.2,0.9,0.,0.8984213357577226,0.8845469491489966,1,0,1
0.25,0.2,0.9,0.,0.9154511139550892,0.9277107253232255,1,0,1
0.25,0.2,0.9,0.,0.4827028793964383,0.8258083760227226,1,0,1
0.25,0.2,0.9,0.,0.5992571863824456,0.8104189403726736,1,0,1
0.25,0.2,0.9,0.,0.6682791096914265,0.6014257062423587,1,0,1
0.25,0.2,0.9,0.,0.29776696474984354,0.5495891584247181,1,0,1
0.25,0.2,0.9,0.,0.20384440686384342,0.30989911371869083,1,0,1
0.25,0.2,0.9,0.,0.2223760240458954,0.2935945425192612,1,0,1
0.25,0.2,0.9,0.,0.8986721140809724,0.7307964441041526,1,0,1
0.25,0.2,0.9,0.,0.3672608357001259,0.42843881906871406,1,0,1
0.25,0.2,0.9,0.,0.6609684818091737,0.8134617181573658,1,0,1
0.25,0.2,0.9,0.,0.7202507484062932,0.9288486945151848,1,0,1
0.25,0.2,0.9,0.,0.7332763531229232,0.9525409555283104,1,0,1
0.25,0.2,0.9,0.,0.9686459163246124,0.9594663844836295,1,0,1
0.25,0.2,0.9,0.,0.4908602379595599,0.8808170091191527,1,0,1
0.25,0.2,0.9,0.,0.3940288769793989,0.633026667278523,1,0,1
0.25,0.2,0.9,0.,0.4738070664009979,0.961553446299745,1,0,1
