C,delta,k,r,sf,sm,EqInvEig,EqInvEigNM,DiffEQInvEig
0.75,0.8,-0.202,0.,0.6990896640163391,0.9977377412734263,0,0,0
0.75,0.8,-0.202,0.,0.9413332017540623,0.679344529813849,0,0,0
0.75,0.8,-0.202,0.,0.39644807408440075,0.9680721171779461,1,0,1
0.75,0.8,-0.202,0.,0.17688056533121221,0.30626028357152246,1,0,1
0.75,0.8,-0.202,0.,0.7312950648060395,0.6518570056215076,0,0,0
0.75,0.8,-0.202,0.,0.313985349070949,0.9536621620779187,1,0,1
0.75,0.8,-0.202,0.,0.6387085633319358,0.9042324381699034,1,0,1
0.75,0.8,-0.202,0.,0.13663088091196518,0.3039596671785991,1,0,1
0.75,0.8,-0.202,0.,0.7404544779048507,0.8585993639634297,0,0,0
0.75,0.8,-0.202,0.,0.9419864177842137,0.7664126112522123,0,0,0
0.75,0.8,-0.202,0.,0.40344463716492984,0.9032200383014677,1,0,1
0.75,0.8,-0.202,0.,0.6283126750567816,0.7410482796764566,0,0,0
0.75,0.8,-0.202,0.,0.3739436975497037,0.801241432016653,1,0,1
0.75,0.8,-0.202,0.,0.3348564001611827,0.5814303229229372,1,0,1
0.75,0.8,-0.202,0.,0.5242376934898199,0.9317514229607042,1,0,1
0.75,0.8,-0.202,0.,0.9147958210616642,0.7315188626563185,0,0,0
0.75,0.8,-0.202,0.,0.18945998079512671,0.5018129618590532,1,0,1
0.75,0.8,-0.202,0.,0.495631090572209,0.9640616180781358,1,0,1
0.75,0.8,-0.202,0.,0.5965630585548818,0.9345942691425604,1,0,1
0.75,0.8,-0.202,0.,0.22245842615459965,0.5194126273128987,1,0,1
0.75,0.8,-0.202,0.,0.2332473962008741,0.37965762636865197,1,0,1
0.75,0.8,-0.202,0.,0.683614714733539,0.613511932298306,0,0,0
0.75,0.8,-0.202,0.,0.32983826492520874,0.6011479425223265,1,0,1
0.75,0.8,-0.202,0.,0.24555148922428915,0.5392662137364734,1,0,1
0.75,0.8,-0.202,0.,0.2848235735406468,0.8506868589087411,1,0,1
0.75,0.8,-0.202,0.,0.29194057884734526,0.39518971775603706,0,0,0
0.75,0.8,-0.202,0.,0.2827313334462267,0.4372772808435066,1,0,1
0.75,0.8,-0.202,0.,0.295202726978423,0.8835526026483278,1,0,1
0.75,0.8,-0.202,0.,0.3278099317274321,0.9853209443682216,1,0,1
0.75,0.8,-0.202,0.,0.6162394834388636,0.7628946528448604,1,0,1
0.75,0.8,-0.202,0.,0.5644584185719981,0.8427036625047954,1,0,1
0.75,0.8,-0.202,0.,0.2251542258559709,0.4596769250930277,1,0,1
0.75,0.8,-0.202,0.,0.7083872919140075,0.8594057469485281,0,0,0
0.75,0.8,-0.202,0.,0.20166050896769083,0.4397474110449062,1,0,1
0.75,0.8,-0.202,0.,0.9128958048516935,0.9585579807172544,0,0,0
0.75,0.8,-0.202,0.,0.4662799714173047,0.7287880978864669,1,0,1
0.75,0.8,-0.202,0.,0.6341117841616204,0.7554078340366885,0,0,0
0.75,0.8,-0.202,0.,0.43425126177656637,0.7256525211960514,1,0,1
0.75,0.8,-0.202,0.,0.4543389512365914,0.9202203450961886,1,0,1
0.75,0.8,-0.202,0.,0.27120183742880677,0.4098092114055396,1,0,1
0.75,0.8,-0.202,0.,0.37900166390830026,0.9542422274300519,1,0,1
0.75,0.8,-0.202,0.,0.3059736733758913,0.6613935297376856,1,0,1
0.75,0.8,-0.202,0.,0.3000567053486922,0.6685468775048198,1,0,1
0.75,0.8,-0.202,0.,0.7334047864357933,0.9442533191558098,0,0,0
0.75,0.8,-0.202,0.,0.8995226575027213,0.9970424680972523,0,0,0
0.75,0.8,-0.202,0.,0.7664481982925413,0.9159894483144055,0,0,0
0.75,0.8,-0.202,0.,0.5999138235675407,0.5939916998371491,0,0,0
0.75,0.8,-0.202,0.,0.48558453779986754,0.5743904900457892,1,0,1
0.75,0.8,-0.202,0.,0.0996107923912315,0.20299736698912918,1,0,1
0.75,0.8,-0.202,0.,0.9998648975467392,0.9135755441622817,0,0,0
0.75,0.8,-0.202,0.,0.43437112032195335,0.8086279341773845,1,0,1
0.75,0.8,-0.202,0.,0.332157778266267,0.6772801148839818,1,0,1
0.75,0.8,-0.202,0.,0.3423432710168155,0.8222892279358867,1,0,1
0.75,0.8,-0.202,0.,0.4230708416756619,0.7940481617314756,1,0,1
0.75,0.8,-0.202,0.,0.5286372529909278,0.5783568942592947,1,0,1
0.75,0.8,-0.202,0.,0.6934991916560291,0.6157774221115164,0,0,0
0.75,0.8,-0.202,0.,0.34823464220811173,0.5706399647719442,1,0,1
0.75,0.8,-0.202,0.,0.4741806513921487,0.6038519677721819,1,0,1
0.75,0.8,-0.202,0.,0.34007931948333936,0.48088908079082415,1,0,1
0.75,0.8,-0.202,0.,0.2763799756664258,0.4477847449195749,1,0,1
0.75,0.8,-0.202,0.,0.435917177660349,0.9683747380720362,1,0,1
0.75,0.8,-0.202,0.,0.2180439986419438,0.3952323408860785,1,0,1
0.75,0.8,-0.202,0.,0.5941592823894941,0.9766669619377639,1,0,1
0.75,0.8,-0.202,0.,0.34557372838160094,0.5705440430613082,1,0,1
0.75,0.8,-0.202,0.,0.1820740735131703,0.3470555706339309,1,0,1
0.75,0.8,-0.202,0.,0.9058040815755344,0.8205007115875262,0,0,0
0.75,0.8,-0.202,0.,0.9373700463163515,0.8018063948519276,0,0,0
0.75,0.8,-0.202,0.,0.9812280419287456,0.7268763943608723,0,0,0
0.75,0.8,-0.202,0.,0.41334305053342435,0.6360853671049949,1,0,1
0.75,0.8,-0.202,0.,0.4122433339925413,0.7430005923265921,1,0,1
0.75,0.8,-0.202,0.,0.5096337437527683,0.7038398125399286,1,0,1
0.75,0.8,-0.202,0.,0.6913667849942657,0.9137149007643024,0,0,0
0.75,0.8,-0.202,0.,0.3604860645435626,0.7310568584757433,1,0,1
0.75,0.8,-0.202,0.,0.22295794045305484,0.5588090625408715,1,0,1
0.75,0.8,-0.202,0.,0.18610874171882585,0.44456972274609163,1,0,1
0.75,0.8,-0.202,0.,0.7483785847223059,0.683458791723546,0,0,0
0.75,0.8,-0.202,0.,0.5565620603807528,0.5741437209222873,0,0,0
0.75,0.8,-0.202,0.,0.4858568928388578,0.9972056279536481,1,0,1
0.75,0.8,-0.202,0.,0.512788293759014,0.6079475408500843,1,0,1
0.75,0.8,-0.202,0.,0.4257359519185471,0.9601447511943346,1,0,1
0.75,0.8,-0.202,0.,0.42781753874451245,0.9072354275546806,1,0,1
0.75,0.8,-0.202,0.,0.2752706864834229,0.38006675950793567,0,0,0
0.75,0.8,-0.202,0.,0.42260891808367207,0.5054127367308034,1,0,1
0.75,0.8,-0.202,0.,0.5075686367376275,0.7331326922261439,1,0,1
0.75,0.8,-0.202,0.,0.2542081874151503,0.5059710710324195,1,0,1
0.75,0.8,-0.202,0.,0.5489520440272562,0.7195029874749383,1,0,1
0.75,0.8,-0.202,0.,0.7302367622683499,0.9201774836522854,0,0,0
0.75,0.8,-0.202,0.,0.5287108857124065,0.5826133848639619,1,0,1
0.75,0.8,-0.202,0.,0.9034459826104084,0.8954257252851459,0,0,0
0.75,0.8,-0.202,0.,0.8005925496605482,0.8737028742492852,0,0,0
0.75,0.8,-0.202,0.,0.5261052152550976,0.6592478536819963,1,0,1
0.75,0.8,-0.202,0.,0.3447277016251473,0.8433999904122782,1,0,1
0.75,0.8,-0.202,0.,0.6767111669222696,0.9786251504507821,1,0,1
0.75,0.8,-0.202,0.,0.9832853875268401,0.9077409812135482,0,0,0
0.75,0.8,-0.202,0.,0.5860736305631258,0.825779769048895,1,0,1
0.75,0.8,-0.202,0.,0.40244215823442775,0.993569674475647,1,0,1
0.75,0.8,-0.202,0.,0.6641348076870308,0.9735236241681391,1,0,1
0.75,0.8,-0.202,0.,0.745664437033148,0.9619352424838761,0,0,0
0.75,0.8,-0.202,0.,0.7136223252654603,0.8483097271406754,0,0,0
0.75,0.8,-0.202,0.,0.4961721820215257,0.718590909969461,1,0,1
0.75,0.8,-0.202,0.,0.22287938140451002,0.5125328977552559,1,0,1
0.75,0.8,-0.202,0.,0.9282261392119253,0.9073201735666072,0,0,0
0.75,0.8,-0.202,0.,0.44259959649615976,0.7873834116375205,1,0,1
0.75,0.8,-0.202,0.,0.4649225757028532,0.7440732253896896,1,0,1
0.75,0.8,-0.202,0.,0.27631407678079056,0.45631992334357663,1,0,1
0.75,0.8,-0.202,0.,0.7529523363804087,0.9011897175846368,0,0,0
0.75,0.8,-0.202,0.,0.969238071063687,0.8506031750889629,0,0,0
0.75,0.8,-0.202,0.,0.18045987806883979,0.3407061784105301,1,0,1
0.75,0.8,-0.202,0.,0.7116324710377995,0.7682660606416989,0,0,0
0.75,0.8,-0.202,0.,0.2903809627563849,0.4699588317265402,1,0,1
0.75,0.8,-0.202,0.,0.7012841318762191,0.9563894357642104,0,0,0
0.75,0.8,-0.202,0.,0.3883737475442146,0.8311033766401272,1,0,1
0.75,0.8,-0.202,0.,0.8187718276101101,0.6496804198773827,0,0,0
0.75,0.8,-0.202,0.,0.920838184982478,0.8296632895529803,0,0,0
0.75,0.8,-0.202,0.,0.7710152843995803,0.9471096271634727,0,0,0
0.75,0.8,-0.202,0.,0.8160087136980347,0.7220701201714155,0,0,0
0.75,0.8,-0.202,0.,0.28591685395392874,0.5304586875045865,1,0,1
0.75,0.8,-0.202,0.,0.22278001827013183,0.43400845208215544,1,0,1
0.75,0.8,-0.202,0.,0.5200749836022689,0.8933987572406026,1,0,1
0.75,0.8,-0.202,0.,0.28287877427202357,0.5258208423752024,1,0,1
0.75,0.8,-0.202,0.,0.45582772484601985,0.5934305341324115,1,0,1
0.75,0.8,-0.202,0.,0.2464886352918838,0.47743120545847684,1,0,1
0.75,0.8,-0.202,0.,0.42545102768796794,0.6418964689181148,1,0,1
0.75,0.8,-0.202,0.,0.6196036073186002,0.856308132558899,1,0,1
0.75,0.8,-0.202,0.,0.6543395841535342,0.6465649774881734,0,0,0
0.75,0.8,-0.202,0.,0.5074919403221014,0.9583586434144193,1,0,1
0.75,0.8,-0.202,0.,0.6988724930310999,0.9136048182963699,0,0,0
0.75,0.8,-0.202,0.,0.9224573311960222,0.8124412601878017,0,0,0
0.75,0.8,-0.202,0.,0.5075104323862758,0.6963187272887461,1,0,1
0.75,0.8,-0.202,0.,0.7087103405083492,0.7566744226258335,0,0,0
0.75,0.8,-0.202,0.,0.5579086724211522,0.826643187174523,1,0,1
0.75,0.8,-0.202,0.,0.6771948532393179,0.9014206662243307,0,0,0
0.75,0.8,-0.202,0.,0.813853385160789,0.6962409691129372,0,0,0
0.75,0.8,-0.202,0.,0.31873386280962457,0.8606135717541945,1,0,1
0.75,0.8,-0.202,0.,0.943300805062476,0.7965172057169947,0,0,0
0.75,0.8,-0.202,0.,0.2925492627824715,0.7993196103625577,1,0,1
0.75,0.8,-0.202,0.,0.9741287970320922,0.7194991192617519,0,0,0
0.75,0.8,-0.202,0.,0.2832324714934684,0.6064058429039578,1,0,1
0.75,0.8,-0.202,0.,0.2955836527231548,0.5015680587099025,1,0,1
0.75,0.8,-0.202,0.,0.9332087089878085,0.8673476281475483,0,0,0
0.75,0.8,-0.202,0.,0.7727658783199038,0.6512561523804135,0,0,0
0.75,0.8,-0.202,0.,0.39938965976273555,0.9040511004093985,1,0,1
0.75,0.8,-0.202,0.,0.849703423777356,0.7714685151909333,0,0,0
0.75,0.8,-0.202,0.,0.7494274644006247,0.977956552536414,0,0,0
0.75,0.8,-0.202,0.,0.3530811877377009,0.795929589412617,1,0,1
0.75,0.8,-0.202,0.,0.05863575739418225,0.11612854833384323,1,0,1
0.75,0.8,-0.202,0.,0.24727414227357825,0.6737344440651751,1,0,1
0.75,0.8,-0.202,0.,0.8357965900753248,0.9338179185385997,0,0,0
0.75,0.8,-0.202,0.,0.3203036114916704,0.8056716216606989,1,0,1
0.75,0.8,-0.202,0.,0.8758276476105691,0.8940218298989688,0,0,0
0.75,0.8,-0.202,0.,0.33884504615598665,0.4595839380361295,1,0,1
0.75,0.8,-0.202,0.,0.5937275267752329,0.5785740136739235,0,0,0
0.75,0.8,-0.202,0.,0.3074473930511721,0.7029203372064281,1,0,1
0.75,0.8,-0.202,0.,0.22435670632336135,0.33521641138108826,0,0,0
0.75,0.8,-0.202,0.,0.7857991567042981,0.6477138537330756,0,0,0
0.75,0.8,-0.202,0.,0.705694196272779,0.7805531079302419,0,0,0
0.75,0.8,-0.202,0.,0.31139220768221465,0.7902632280183564,1,0,1
0.75,0.8,-0.202,0.,0.9019370490631169,0.6740915510620566,0,0,0
0.75,0.8,-0.202,0.,0.8124338732068908,0.9159271409187606,0,0,0
0.75,0.8,-0.202,0.,0.7001070599981112,0.7232958546193684,0,0,0
0.75,0.8,-0.202,0.,0.5806591240879033,0.8828127195753317,1,0,1
0.75,0.8,-0.202,0.,0.7308302370329656,0.8615776304424536,0,0,0
0.75,0.8,-0.202,0.,0.18462233565401487,0.4865750684693231,1,0,1
0.75,0.8,-0.202,0.,0.926918536639848,0.8086417260659846,0,0,0
0.75,0.8,-0.202,0.,0.287231598501795,0.6823520330459449,1,0,1
0.75,0.8,-0.202,0.,0.4109249778175861,0.7079753524517334,1,0,1
0.75,0.8,-0.202,0.,0.5710659512307705,0.8091458348097245,1,0,1
0.75,0.8,-0.202,0.,0.797954005725583,0.6577960354027759,0,0,0
0.75,0.8,-0.202,0.,0.4352489929709502,0.5391891905528425,1,0,1
0.75,0.8,-0.202,0.,0.7521636169431067,0.9447548436346582,0,0,0
0.75,0.8,-0.202,0.,0.6797072952369669,0.8178062158891235,0,0,0
0.75,0.8,-0.202,0.,0.6326895448429457,0.8454633460208327,1,0,1
0.75,0.8,-0.202,0.,0.4039459952577915,0.5920762954556178,1,0,1
0.75,0.8,-0.202,0.,0.5670141838566163,0.5747376116682272,0,0,0
0.75,0.8,-0.202,0.,0.21751178949280003,0.45177897322846805,1,0,1
0.75,0.8,-0.202,0.,0.18886019054403613,0.45736078946017944,1,0,1
0.75,0.8,-0.202,0.,0.6308861868063178,0.9191722890956284,1,0,1
0.75,0.8,-0.202,0.,0.42639750345026894,0.6595843807154198,1,0,1
0.75,0.8,-0.202,0.,0.7739773510059824,0.778466849342313,0,0,0
0.75,0.8,-0.202,0.,0.3739739188037008,0.9862050241308735,1,0,1
0.75,0.8,-0.202,0.,0.20240483950696908,0.538407754756721,1,0,1
0.75,0.8,-0.202,0.,0.37880520578555976,0.6799337915799679,1,0,1
0.75,0.8,-0.202,0.,0.6151711913129689,0.8867233957265226,1,0,1
0.75,0.8,-0.202,0.,0.7672684686481221,0.7161983386921296,0,0,0
0.75,0.8,-0.202,0.,0.39253418476373003,0.6615315732701097,1,0,1
0.75,0.8,-0.202,0.,0.5820328446812908,0.7160633063777417,1,0,1
0.75,0.8,-0.202,0.,0.6778256887034189,0.7636002684233207,0,0,0
0.75,0.8,-0.202,0.,0.5405816787951012,0.7946277413445186,1,0,1
0.75,0.8,-0.202,0.,0.47478244495726774,0.7613567910564729,1,0,1
0.75,0.8,-0.202,0.,0.4819392732683794,0.8967233362200797,1,0,1
0.75,0.8,-0.202,0.,0.3188296817052232,0.5417615738589117,1,0,1
0.75,0.8,-0.202,0.,0.7109205511246139,0.8579971963579958,0,0,0
0.75,0.8,-0.202,0.,0.4552319609199098,0.6913014319582143,1,0,1
0.75,0.8,-0.202,0.,0.8382765794513056,0.8632215077168577,0,0,0
0.75,0.8,-0.202,0.,0.9670112145547949,0.6877812904749858,0,0,0
0.75,0.8,-0.202,0.,0.23954515193406123,0.5165319758231708,1,0,1
0.75,0.8,-0.202,0.,0.4841789872037283,0.9919017675088935,1,0,1
0.75,0.8,-0.202,0.,0.31798474324497494,0.6521020385062821,1,0,1
0.75,0.8,-0.202,0.,0.22845822237685964,0.6031473325813714,1,0,1
0.75,0.8,-0.202,0.,0.4521597823947292,0.9133349485719668,1,0,1
0.75,0.8,-0.202,0.,0.5191004588912029,0.8578033080691962,1,0,1
0.75,0.8,-0.202,0.,0.5820202616895114,0.5820182805175249,0,0,0
0.75,0.8,-0.202,0.,0.4066390920902976,0.8949383086962979,1,0,1
0.75,0.8,-0.202,0.,0.5711928316143631,0.6016508841435277,0,0,0
0.75,0.8,-0.202,0.,0.4903292222732545,0.8774005482988698,1,0,1
0.75,0.8,-0.202,0.,0.7243744582029052,0.9952695730829737,0,0,0
0.75,0.8,-0.202,0.,0.4252924146040189,0.9698064023296087,1,0,1
0.75,0.8,-0.202,0.,0.29830068753257155,0.5345681862522791,1,0,1
0.75,0.8,-0.202,0.,0.8982237807819358,0.6822451608186979,0,0,0
0.75,0.8,-0.202,0.,0.3814410796663965,0.9025819178123202,1,0,1
0.75,0.8,-0.202,0.,0.5432670673082021,0.5591460777015864,0,0,0
0.75,0.8,-0.202,0.,0.33844207541325755,0.9223973163663579,1,0,1
0.75,0.8,-0.202,0.,0.27798915905829036,0.5484035868989272,1,0,1
0.75,0.8,-0.202,0.,0.3254487398719226,0.9837976049983861,1,0,1
0.75,0.8,-0.202,0.,0.52467874149318,0.7584612063209268,1,0,1
0.75,0.8,-0.202,0.,0.6381732219462268,0.9769645987019202,1,0,1
0.75,0.8,-0.202,0.,0.3808634373787807,0.5586845443354995,1,0,1
0.75,0.8,-0.202,0.,0.21870255278260942,0.5510420852046116,1,0,1
0.75,0.8,-0.202,0.,0.09523610998134902,0.20291297963795452,1,0,1
0.75,0.8,-0.202,0.,0.3662388890352559,0.9532279543514213,1,0,1
0.75,0.8,-0.202,0.,0.32360175836504257,0.5479466372183184,1,0,1
0.75,0.8,-0.202,0.,0.30063072584247186,0.7490927434435399,1,0,1
0.75,0.8,-0.202,0.,0.7467284681569495,0.648833458194715,0,0,0
0.75,0.8,-0.202,0.,0.5059296135270552,0.6829165266378239,1,0,1
0.75,0.8,-0.202,0.,0.4486749367520302,0.6275621462691656,1,0,1
0.75,0.8,-0.202,0.,0.883168103324101,0.9286699954002369,0,0,0
0.75,0.8,-0.202,0.,0.5772644186769911,0.9674143899225869,1,0,1
0.75,0.8,-0.202,0.,0.5570370733456815,0.9409436742111503,1,0,1
0.75,0.8,-0.202,0.,0.818993630811164,0.9322684251451914,0,0,0
0.75,0.8,-0.202,0.,0.16511161601024593,0.35325118899208574,1,0,1
0.75,0.8,-0.202,0.,0.5089130059117768,0.8457909247945503,1,0,1
0.75,0.8,-0.202,0.,0.532164970410677,0.7623093533573713,1,0,1
0.75,0.8,-0.202,0.,0.3897991564327945,0.9513527152636325,1,0,1
0.75,0.8,-0.202,0.,0.36885234679795786,0.9860394297085844,1,0,1
0.75,0.8,-0.202,0.,0.2559452840597145,0.7467352977335067,1,0,1
0.75,0.8,-0.202,0.,0.47536258201540105,0.5650378029364811,1,0,1
0.75,0.8,-0.202,0.,0.3434007511257413,0.7782399709952885,1,0,1
0.75,0.8,-0.202,0.,0.3507013495009099,0.5595027617003587,1,0,1
0.75,0.8,-0.202,0.,0.6145858647369797,0.9409423638534411,1,0,1
0.75,0.8,-0.202,0.,0.25869235369236976,0.36324484351723973,0,0,0
0.75,0.8,-0.202,0.,0.5808443808968542,0.7034508462291433,1,0,1
0.75,0.8,-0.202,0.,0.4164516710359447,0.6556257479319985,1,0,1
0.75,0.8,-0.202,0.,0.8779968947981827,0.7717880542720392,0,0,0
0.75,0.8,-0.202,0.,0.729723359476022,0.7739572340376202,0,0,0
0.75,0.8,-0.202,0.,0.5475357634305709,0.6979716353884273,1,0,1
0.75,0.8,-0.202,0.,0.24141302986138902,0.5988165045990392,1,0,1
0.75,0.8,-0.202,0.,0.8228791391161343,0.9763289786343798,0,0,0
0.75,0.8,-0.202,0.,0.3574218187769529,0.5445120742453773,1,0,1
0.75,0.8,-0.202,0.,0.5696581728183874,0.806563142555434,1,0,1
0.75,0.8,-0.202,0.,0.2927816818348761,0.7623702919182578,1,0,1
0.75,0.8,-0.202,0.,0.7759683181473107,0.9161519299977585,0,0,0
0.75,0.8,-0.202,0.,0.4224939497582647,0.5547043688663853,1,0,1
0.75,0.8,-0.202,0.,0.8403968398968902,0.7005118607749747,0,0,0
0.75,0.8,-0.202,0.,0.5279101397483152,0.845052969829942,1,0,1
0.75,0.8,-0.202,0.,0.3225622038669549,0.458857548108796,1,0,1
0.75,0.8,-0.202,0.,0.6658183510387625,0.7712990321280624,0,0,0
0.75,0.8,-0.202,0.,0.4171470782649709,0.7725867571621412,1,0,1
0.75,0.8,-0.202,0.,0.59747316053654,0.5769544857588609,0,0,0
0.75,0.8,-0.202,0.,0.43032556665716704,0.9715460148994846,1,0,1
0.75,0.8,-0.202,0.,0.14464182363491718,0.3548279650481747,1,0,1
0.75,0.8,-0.202,0.,0.4094468494229053,0.47682062932088765,0,0,0
0.75,0.8,-0.202,0.,0.5906977973311527,0.7037410006255953,1,0,1
0.75,0.8,-0.202,0.,0.3621000798291689,0.6219607535374969,1,0,1
0.75,0.8,-0.202,0.,0.45303619928345906,0.6606430749790231,1,0,1
0.75,0.8,-0.202,0.,0.6310022746861395,0.8342246010863585,1,0,1
0.75,0.8,-0.202,0.,0.2931995282754152,0.7217534063775588,1,0,1
0.75,0.8,-0.202,0.,0.40656691486689955,0.59195470236223,1,0,1
0.75,0.8,-0.202,0.,0.31099600736670197,0.9363959614991728,1,0,1
0.75,0.8,-0.202,0.,0.33563689775088257,0.7069910551854623,1,0,1
0.75,0.8,-0.202,0.,0.5502933187916785,0.8730002935250345,1,0,1
0.75,0.8,-0.202,0.,0.6549502769085207,0.7038972650649289,0,0,0
0.75,0.8,-0.202,0.,0.5423603083288224,0.879585221945651,1,0,1
0.75,0.8,-0.202,0.,0.6497470305182891,0.9768478348235976,1,0,1
0.75,0.8,-0.202,0.,0.2606510285062327,0.5106631457547774,1,0,1
0.75,0.8,-0.202,0.,0.7784069570835863,0.9250677713239344,0,0,0
0.75,0.8,-0.202,0.,0.20593747244311844,0.33155379394512074,1,0,1
0.75,0.8,-0.202,0.,0.7421209411726979,0.6549379639193573,0,0,0
0.75,0.8,-0.202,0.,0.5056922861119082,0.7865766141875297,1,0,1
0.75,0.8,-0.202,0.,0.45559889446420243,0.6395003291159245,1,0,1
0.75,0.8,-0.202,0.,0.36345953887748483,0.4673810584482949,1,0,1
0.75,0.8,-0.202,0.,0.7236654131742193,0.782680784275052,0,0,0
0.75,0.8,-0.202,0.,0.6439178149632341,0.9864257323741039,1,0,1
0.75,0.8,-0.202,0.,0.44744476292305313,0.7148247318059116,1,0,1
0.75,0.8,-0.202,0.,0.416711768187648,0.6842822470311967,1,0,1
0.75,0.8,-0.202,0.,0.36216250125779403,0.9724284965699328,1,0,1
0.75,0.8,-0.202,0.,0.7083517258318988,0.9359302632003079,0,0,0
0.75,0.8,-0.202,0.,0.6228743735964699,0.7679187850536326,1,0,1
0.75,0.8,-0.202,0.,0.4938058564591903,0.959732291666151,1,0,1
0.75,0.8,-0.202,0.,0.911769981137504,0.6790687046959498,0,0,0
0.75,0.8,-0.202,0.,0.5390588406831287,0.8150726874999681,1,0,1
0.75,0.8,-0.202,0.,0.978369474967657,0.9182323409565738,0,0,0
0.75,0.8,-0.202,0.,0.4971943700664643,0.89222496728062,1,0,1
0.75,0.8,-0.202,0.,0.6820807311349046,0.8648628249406123,0,0,0
0.75,0.8,-0.202,0.,0.6111035557477764,0.6072830133716145,0,0,0
0.75,0.8,-0.202,0.,0.35951090981892375,0.7046751274243532,1,0,1
0.75,0.8,-0.202,0.,0.3009211925582056,0.9038101878317963,1,0,1
0.75,0.8,-0.202,0.,0.5140654901147916,0.8691782064997671,1,0,1
0.75,0.8,-0.202,0.,0.4663549032492542,0.6207331789781054,1,0,1
0.75,0.8,-0.202,0.,0.5521444970984584,0.880811770187343,1,0,1
0.75,0.8,-0.202,0.,0.20025752543585273,0.3365512624538114,1,0,1
0.75,0.8,-0.202,0.,0.44331908759891103,0.9236776265014595,1,0,1
0.75,0.8,-0.202,0.,0.2425559077855277,0.40534335727299253,1,0,1
0.75,0.8,-0.202,0.,0.1335999862434989,0.2537212396975739,1,0,1
0.75,0.8,-0.202,0.,0.8984213357577226,0.8845469491489966,0,0,0
0.75,0.8,-0.202,0.,0.9154511139550892,0.9277107253232255,0,0,0
0.75,0.8,-0.202,0.,0.4827028793964383,0.8258083760227226,1,0,1
0.75,0.8,-0.202,0.,0.5992571863824456,0.8104189403726736,1,0,1
0.75,0.8,-0.202,0.,0.2802268514860353,0.8212790869321216,1,0,1
0.75,0.8,-0.202,0.,0.6682791096914265,0.6014257062423587,0,0,0
0.75,0.8,-0.202,0.,0.29776696474984354,0.5495891584247181,1,0,1
0.75,0.8,-0.202,0.,0.20384440686384342,0.30989911371869083,0,0,0
0.75,0.8,-0.202,0.,0.8986721140809724,0.7307964441041526,0,0,0
0.75,0.8,-0.202,0.,0.6609684818091737,0.8134617181573658,0,0,0
0.75,0.8,-0.202,0.,0.7202507484062932,0.9288486945151848,0,0,0
0.75,0.8,-0.202,0.,0.7332763531229232,0.9525409555283104,0,0,0
0.75,0.8,-0.202,0.,0.9686459163246124,0.9594663844836295,0,0,0
0.75,0.8,-0.202,0.,0.4908602379595599,0.8808170091191527,1,0,1
0.75,0.8,-0.202,0.,0.3940288769793989,0.633026667278523,1,0,1
0.75,0.8,-0.202,0.,0.4738070664009979,0.961553446299745,1,0,1
0.75,0.8,-0.202,0.,0.4029518565560697,0.6001853902838503,1,0,1
